Order ID	Pi	di	wi	accepted	devery	delayed	Profit
70	 340.0	3079.0	   0.8	1	2969.0	0	340.000000
71	 371.0	3725.0	   0.9	1	3449.0	0	371.000000
72	 362.0	6259.0	   0.9	1	5662.0	0	362.000000
73	  98.0	5452.0	   1.3	1	4125.0	0	98.000000
74	 396.0	2989.0	   1.4	1	1519.0	0	396.000000
75	 302.0	2834.0	   0.7	1	2263.0	0	302.000000
76	 170.0	4317.0	   0.6	1	4270.0	0	170.000000
77	  67.0	3817.0	   1.0	1	3525.0	0	67.000000
78	 163.0	10208.0	   1.4	1	9143.0	0	163.000000
79	 235.0	2733.0	   1.1	1	1860.0	0	235.000000
80	 155.0	5909.0	   1.2	1	5758.0	0	155.000000
81	 226.0	8265.0	   0.8	1	8094.0	0	226.000000
82	 394.0	2972.0	   1.2	1	1948.0	0	394.000000
83	 112.0	9669.0	   0.6	1	9037.0	0	112.000000
84	 319.0	4728.0	   1.5	1	4653.0	0	319.000000
85	  27.0	2673.0	   0.7	0
86	 180.0	2527.0	   1.1	1	2432.0	0	180.000000
87	 393.0	6015.0	   1.1	1	5857.0	0	393.000000
88	 223.0	4129.0	   0.9	1	3617.0	0	223.000000
89	  57.0	2391.0	   1.4	0
90	 239.0	9204.0	   0.9	1	6424.0	0	239.000000
91	 221.0	1614.0	   1.1	1	1601.0	0	221.000000
92	 108.0	5625.0	   0.5	1	3257.0	0	108.000000
93	 336.0	2218.0	   1.3	1	2000.0	0	336.000000
94	  94.0	4179.0	   0.6	1	3013.0	0	94.000000
95	 134.0	2901.0	   1.3	1	1552.0	0	134.000000
96	 146.0	3337.0	   0.8	1	2795.0	0	146.000000
97	 111.0	9836.0	   1.0	1	8591.0	0	111.000000
98	 440.0	1221.0	   0.8	1	 787.0	0	440.000000
99	 284.0	5834.0	   0.8	1	5456.0	0	284.000000
100	 240.0	1992.0	   0.9	1	1322.0	0	240.000000
101	 256.0	6797.0	   1.0	1	6494.0	0	256.000000
102	 241.0	4612.0	   0.9	1	2902.0	0	241.000000
103	 414.0	 766.0	   0.8	1	 696.0	0	414.000000
104	  52.0	9489.0	   1.0	1	9214.0	0	52.000000
105	 125.0	2016.0	   0.9	1	1450.0	0	125.000000
106	 351.0	1037.0	   1.2	1	 916.0	0	351.000000
107	  65.0	3054.0	   1.3	0
108	 174.0	1132.0	   0.5	0
109	 490.0	9616.0	   0.7	1	9404.0	0	490.000000
110	 216.0	5627.0	   0.7	1	4218.0	0	216.000000
111	 253.0	5286.0	   1.1	1	4793.0	0	253.000000
112	 118.0	1281.0	   1.3	0
113	 393.0	3330.0	   0.5	1	3063.0	0	393.000000
114	 443.0	2963.0	   1.2	1	2734.0	0	443.000000
115	 106.0	8400.0	   0.9	1	1696.0	0	106.000000
116	  42.0	2777.0	   1.5	0
117	  55.0	7285.0	   1.2	1	7151.0	0	55.000000
118	 295.0	8208.0	   0.6	1	5634.0	0	295.000000
119	 181.0	7111.0	   0.8	1	6920.0	0	181.000000
120	 392.0	3150.0	   1.5	1	1760.0	0	392.000000
121	 172.0	6406.0	   1.0	1	6134.0	0	172.000000
122	 390.0	7196.0	   1.2	1	6501.0	0	390.000000
123	 461.0	4893.0	   1.4	1	4805.0	0	461.000000
124	 372.0	 962.0	   1.1	1	 884.0	0	372.000000
125	 221.0	 250.0	   1.3	0
126	 176.0	 626.0	   1.1	0
127	 254.0	5687.0	   1.0	1	5353.0	0	254.000000
128	 421.0	5787.0	   1.5	1	4017.0	0	421.000000
129	 146.0	6491.0	   0.8	1	6344.0	0	146.000000
130	 459.0	3445.0	   1.0	1	3293.0	0	459.000000
131	 488.0	6348.0	   1.5	1	5185.0	0	488.000000
132	 122.0	7691.0	   0.8	1	7671.0	0	122.000000
133	   4.0	9896.0	   0.9	1	9710.0	0	4.000000
134	  35.0	9331.0	   1.1	1	6730.0	0	35.000000
135	 129.0	8732.0	   1.3	1	7510.0	0	129.000000
136	 197.0	 698.0	   1.5	1	 472.0	0	197.000000
137	 462.0	1247.0	   0.6	1	1091.0	0	462.000000
138	 229.0	7085.0	   1.0	1	6321.0	0	229.000000
139	 210.0	3688.0	   0.8	1	3665.0	0	210.000000
140	  36.0	6130.0	   0.5	0
141	 231.0	9797.0	   1.0	1	9541.0	0	231.000000
142	 386.0	7621.0	   1.0	1	4978.0	0	386.000000
143	 204.0	7375.0	   0.9	1	3876.0	0	204.000000
144	 410.0	5784.0	   0.6	1	5222.0	0	410.000000
145	 314.0	7216.0	   1.3	1	6674.0	0	314.000000
146	 103.0	4342.0	   1.4	1	3077.0	0	103.000000
147	 231.0	9899.0	   0.7	1	9462.0	0	231.000000
148	 301.0	7587.0	   1.5	1	7064.0	0	301.000000
149	 160.0	6876.0	   1.3	1	6851.0	0	160.000000
150	 261.0	10098.0	   0.6	1	9277.0	0	261.000000
151	 319.0	8946.0	   0.7	1	8191.0	0	319.000000
152	  19.0	10210.0	   1.3	1	9500.0	0	19.000000
153	 101.0	 671.0	   1.0	0
154	 146.0	1265.0	   1.2	1	1265.0	0	146.000000
155	 223.0	8909.0	   0.9	1	8758.0	0	223.000000
156	  24.0	7263.0	   0.7	0
157	 166.0	5969.0	   0.9	1	5643.0	0	166.000000
158	 204.0	4397.0	   1.1	1	3740.0	0	204.000000
159	  18.0	4429.0	   1.0	0
160	 131.0	2553.0	   0.9	1	2205.0	0	131.000000
161	 144.0	8397.0	   1.4	1	7825.0	0	144.000000
162	 235.0	2222.0	   1.0	1	1651.0	0	235.000000
163	 465.0	3109.0	   1.1	1	2789.0	0	465.000000
164	  17.0	2792.0	   0.8	0
165	 493.0	1301.0	   0.9	1	1162.0	0	493.000000
166	  67.0	7203.0	   0.7	1	6997.0	0	67.000000
167	 376.0	3808.0	   0.9	1	3596.0	0	376.000000
168	 196.0	 226.0	   0.9	1	 223.0	0	196.000000
169	 466.0	10102.0	   0.7	1	9508.0	0	466.000000
170	   9.0	10180.0	   1.4	1	9627.0	0	9.000000
171	 458.0	5784.0	   1.1	1	4311.0	0	458.000000
172	 399.0	3813.0	   1.0	1	2578.0	0	399.000000
173	  57.0	5107.0	   0.6	0
174	 129.0	8799.0	   0.7	1	7498.0	0	129.000000
175	 389.0	6085.0	   0.6	1	5313.0	0	389.000000
176	  12.0	8444.0	   1.1	1	8291.0	0	12.000000
177	 130.0	1012.0	   1.0	0
178	 151.0	7768.0	   0.8	1	5955.0	0	151.000000
179	  88.0	9209.0	   0.9	1	9119.0	0	88.000000
180	   8.0	1818.0	   0.6	0
181	 328.0	 673.0	   1.4	1	 600.0	0	328.000000
182	  26.0	 886.0	   1.0	0
183	 425.0	6444.0	   0.7	1	5107.0	0	425.000000
184	  41.0	 964.0	   1.3	0
185	 147.0	9599.0	   0.6	1	8553.0	0	147.000000
186	 464.0	1120.0	   1.0	1	 993.0	0	464.000000
187	 361.0	 138.0	   0.5	1	 273.0	1	293.500000
188	 122.0	2784.0	   1.0	1	2599.0	0	122.000000
189	 257.0	4271.0	   0.6	1	4162.0	0	257.000000
190	 485.0	5699.0	   1.0	1	5556.0	0	485.000000
191	 234.0	9825.0	   1.1	1	9781.0	0	234.000000
192	  46.0	4601.0	   1.1	1	2690.0	0	46.000000
193	 443.0	8976.0	   0.8	1	8898.0	0	443.000000
194	 271.0	3495.0	   0.6	1	3180.0	0	271.000000
195	 199.0	2207.0	   1.4	1	2046.0	0	199.000000
196	   1.0	9835.0	   0.5	1	6769.0	0	1.000000
197	 279.0	 259.0	   1.4	0
198	 382.0	3894.0	   1.1	1	3754.0	0	382.000000
199	  30.0	9905.0	   1.1	1	9808.0	0	30.000000
------Order Sequence(ID)-------------------------------
168	168	168	168	168	
187	187	187	187	187	
28	28	28	28	28	
136	136	136	136	136	
4	4	4	4	4	
15	15	15	15	15	
36	36	36	36	36	
181	181	181	181	181	
103	103	103	103	103	
98	98	98	98	98	
45	45	45	45	45	
124	124	124	124	124	
106	106	106	106	106	
186	186	186	186	186	
137	137	137	137	137	
165	165	165	165	165	
2	2	2	2	2	
154	154	154	154	154	
100	100	100	100	100	
68	68	68	68	68	
105	105	105	105	105	
74	74	74	74	74	
95	95	95	95	95	
63	63	63	63	63	
91	91	91	91	91	
162	162	162	162	162	
115	115	115	115	115	
120	120	120	120	120	
79	79	79	79	79	
82	82	82	82	82	
93	93	93	93	93	
195	195	195	195	195	
43	43	43	43	43	
12	12	12	12	12	
160	160	160	160	160	
75	75	75	75	75	
69	69	69	69	69	
46	46	46	46	46	
86	86	86	86	86	
29	29	29	29	29	
9	9	9	9	9	
172	172	172	172	172	
188	188	188	188	188	
53	53	53	53	53	
192	192	192	192	192	
114	114	114	114	114	
48	48	48	48	48	
163	163	163	163	163	
96	96	96	96	96	
32	32	32	32	32	
102	102	102	102	102	
70	70	70	70	70	
14	14	14	14	14	
94	94	94	94	94	
113	113	113	113	113	
146	146	146	146	146	
59	59	59	59	59	
194	194	194	194	194	
42	42	42	42	42	
92	92	92	92	92	
130	130	130	130	130	
50	50	50	50	50	
49	49	49	49	49	
71	71	71	71	71	
40	40	40	40	40	
77	77	77	77	77	
167	167	167	167	167	
88	88	88	88	88	
139	139	139	139	139	
158	158	158	158	158	
198	198	198	198	198	
64	64	64	64	64	
143	143	143	143	143	
3	3	3	3	3	
10	10	10	10	10	
128	128	128	128	128	
20	20	20	20	20	
73	73	73	73	73	
26	26	26	26	26	
189	189	189	189	189	
110	110	110	110	110	
76	76	76	76	76	
171	171	171	171	171	
11	11	11	11	11	
6	6	6	6	6	
1	1	1	1	1	
39	39	39	39	39	
84	84	84	84	84	
37	37	37	37	37	
111	111	111	111	111	
123	123	123	123	123	
34	34	34	34	34	
18	18	18	18	18	
142	142	142	142	142	
22	22	22	22	22	
183	183	183	183	183	
131	131	131	131	131	
17	17	17	17	17	
144	144	144	144	144	
175	175	175	175	175	
127	127	127	127	127	
61	61	61	61	61	
99	99	99	99	99	
190	190	190	190	190	
118	118	118	118	118	
157	157	157	157	157	
72	72	72	72	72	
54	54	54	54	54	
80	80	80	80	80	
87	87	87	87	87	
178	178	178	178	178	
0	0	0	0	0	
121	121	121	121	121	
19	19	19	19	19	
31	31	31	31	31	
138	138	138	138	138	
129	129	129	129	129	
90	90	90	90	90	
65	65	65	65	65	
101	101	101	101	101	
122	122	122	122	122	
5	5	5	5	5	
145	145	145	145	145	
55	55	55	55	55	
134	134	134	134	134	
196	196	196	196	196	
21	21	21	21	21	
149	149	149	149	149	
119	119	119	119	119	
166	166	166	166	166	
33	33	33	33	33	
148	148	148	148	148	
117	117	117	117	117	
44	44	44	44	44	
7	7	7	7	7	
8	8	8	8	8	
67	67	67	67	67	
30	30	30	30	30	
27	27	27	27	27	
56	56	56	56	56	
13	13	13	13	13	
174	174	174	174	174	
135	135	135	135	135	
41	41	41	41	41	
132	132	132	132	132	
35	35	35	35	35	
52	52	52	52	52	
161	161	161	161	161	
58	58	58	58	58	
38	38	38	38	38	
81	81	81	81	81	
151	151	151	151	151	
23	23	23	23	23	
176	176	176	176	176	
24	24	24	24	24	
47	47	47	47	47	
16	16	16	16	16	
185	185	185	185	185	
97	97	97	97	97	
62	62	62	62	62	
155	155	155	155	155	
51	51	51	51	51	
193	193	193	193	193	
57	57	57	57	57	
83	83	83	83	83	
179	179	179	179	179	
78	78	78	78	78	
104	104	104	104	104	
150	150	150	150	150	
60	60	60	60	60	
109	109	109	109	109	
147	147	147	147	147	
152	152	152	152	152	
169	169	169	169	169	
141	141	141	141	141	
170	170	170	170	170	
133	133	133	133	133	
191	191	191	191	191	
199	199	199	199	199	
------Finished time(ID)-------------------------------
(168,    2.0,    2.0)	(168,   22.0,   24.0)	(168,   35.0,   59.0)	(168,   89.0,  148.0)	(168,   75.0,  223.0)	pi= 196.0	di= 226.0	wi=   0.9	Pal=   0.0	profit=196.000000
(187,   11.0,   13.0)	(187,   97.0,  121.0)	(187,   30.0,  151.0)	(187,   33.0,  184.0)	(187,   50.0,  273.0)	pi= 361.0	di= 138.0	wi=   0.5	Pal=  67.5	profit=293.500000
(28,   48.0,   61.0)	(28,    4.0,  125.0)	(28,   17.0,  168.0)	(28,   18.0,  202.0)	(28,  100.0,  373.0)	pi= 159.0	di= 608.0	wi=   1.2	Pal=   0.0	profit=159.000000
(136,   19.0,   80.0)	(136,   30.0,  155.0)	(136,   17.0,  185.0)	(136,   82.0,  284.0)	(136,   99.0,  472.0)	pi= 197.0	di= 698.0	wi=   1.5	Pal=   0.0	profit=197.000000
(4,   21.0,  101.0)	(4,   34.0,  189.0)	(4,   51.0,  240.0)	(4,   25.0,  309.0)	(4,    2.0,  474.0)	pi= 327.0	di= 531.0	wi=   0.9	Pal=   0.0	profit=327.000000
(15,   35.0,  136.0)	(15,   57.0,  246.0)	(15,   54.0,  300.0)	(15,   62.0,  371.0)	(15,   32.0,  506.0)	pi= 364.0	di= 532.0	wi=   1.4	Pal=   0.0	profit=364.000000
(36,   65.0,  201.0)	(36,   53.0,  299.0)	(36,   37.0,  337.0)	(36,   55.0,  426.0)	(36,    7.0,  513.0)	pi= 348.0	di= 932.0	wi=   0.8	Pal=   0.0	profit=348.000000
(181,   92.0,  293.0)	(181,    7.0,  306.0)	(181,   48.0,  385.0)	(181,   19.0,  445.0)	(181,   87.0,  600.0)	pi= 328.0	di= 673.0	wi=   1.4	Pal=   0.0	profit=328.000000
(103,   36.0,  329.0)	(103,   29.0,  358.0)	(103,   83.0,  468.0)	(103,   17.0,  485.0)	(103,   96.0,  696.0)	pi= 414.0	di= 766.0	wi=   0.8	Pal=   0.0	profit=414.000000
(98,   20.0,  349.0)	(98,   99.0,  457.0)	(98,    9.0,  477.0)	(98,   80.0,  565.0)	(98,   91.0,  787.0)	pi= 440.0	di=1221.0	wi=   0.8	Pal=   0.0	profit=440.000000
(45,   44.0,  393.0)	(45,   93.0,  550.0)	(45,    6.0,  556.0)	(45,   89.0,  654.0)	(45,    9.0,  796.0)	pi= 340.0	di= 941.0	wi=   0.9	Pal=   0.0	profit=340.000000
(124,   43.0,  436.0)	(124,   32.0,  582.0)	(124,   27.0,  609.0)	(124,   92.0,  746.0)	(124,   88.0,  884.0)	pi= 372.0	di= 962.0	wi=   1.1	Pal=   0.0	profit=372.000000
(106,   68.0,  504.0)	(106,   51.0,  633.0)	(106,   76.0,  709.0)	(106,    9.0,  755.0)	(106,   32.0,  916.0)	pi= 351.0	di=1037.0	wi=   1.2	Pal=   0.0	profit=351.000000
(186,   62.0,  566.0)	(186,   25.0,  658.0)	(186,   38.0,  747.0)	(186,   95.0,  850.0)	(186,   77.0,  993.0)	pi= 464.0	di=1120.0	wi=   1.0	Pal=   0.0	profit=464.000000
(137,   25.0,  591.0)	(137,   56.0,  714.0)	(137,   54.0,  801.0)	(137,   56.0,  906.0)	(137,   98.0, 1091.0)	pi= 462.0	di=1247.0	wi=   0.6	Pal=   0.0	profit=462.000000
(165,   84.0,  675.0)	(165,   79.0,  793.0)	(165,   98.0,  899.0)	(165,   74.0,  980.0)	(165,   71.0, 1162.0)	pi= 493.0	di=1301.0	wi=   0.9	Pal=   0.0	profit=493.000000
(2,   17.0,  692.0)	(2,   59.0,  852.0)	(2,   28.0,  927.0)	(2,   70.0, 1050.0)	(2,   47.0, 1209.0)	pi= 158.0	di=1234.0	wi=   0.8	Pal=   0.0	profit=158.000000
(154,   19.0,  711.0)	(154,   73.0,  925.0)	(154,    4.0,  931.0)	(154,   65.0, 1115.0)	(154,   56.0, 1265.0)	pi= 146.0	di=1265.0	wi=   1.2	Pal=   0.0	profit=146.000000
(100,   57.0,  768.0)	(100,   58.0,  983.0)	(100,   68.0, 1051.0)	(100,   53.0, 1168.0)	(100,   57.0, 1322.0)	pi= 240.0	di=1992.0	wi=   0.9	Pal=   0.0	profit=240.000000
(68,   58.0,  826.0)	(68,   45.0, 1028.0)	(68,   48.0, 1099.0)	(68,   73.0, 1241.0)	(68,   58.0, 1380.0)	pi= 122.0	di=1913.0	wi=   0.6	Pal=   0.0	profit=122.000000
(105,   13.0,  839.0)	(105,   22.0, 1050.0)	(105,   93.0, 1192.0)	(105,   24.0, 1265.0)	(105,   70.0, 1450.0)	pi= 125.0	di=2016.0	wi=   0.9	Pal=   0.0	profit=125.000000
(74,   50.0,  889.0)	(74,   31.0, 1081.0)	(74,   10.0, 1202.0)	(74,   68.0, 1333.0)	(74,   69.0, 1519.0)	pi= 396.0	di=2989.0	wi=   1.4	Pal=   0.0	profit=396.000000
(95,   56.0,  945.0)	(95,    9.0, 1090.0)	(95,   56.0, 1258.0)	(95,   65.0, 1398.0)	(95,   33.0, 1552.0)	pi= 134.0	di=2901.0	wi=   1.3	Pal=   0.0	profit=134.000000
(63,   10.0,  955.0)	(63,   15.0, 1105.0)	(63,   74.0, 1332.0)	(63,   59.0, 1457.0)	(63,   47.0, 1599.0)	pi= 363.0	di=2352.0	wi=   0.7	Pal=   0.0	profit=363.000000
(91,    6.0,  961.0)	(91,   23.0, 1128.0)	(91,   32.0, 1364.0)	(91,   19.0, 1476.0)	(91,    2.0, 1601.0)	pi= 221.0	di=1614.0	wi=   1.1	Pal=   0.0	profit=221.000000
(162,   97.0, 1058.0)	(162,   56.0, 1184.0)	(162,   42.0, 1406.0)	(162,   69.0, 1545.0)	(162,   50.0, 1651.0)	pi= 235.0	di=2222.0	wi=   1.0	Pal=   0.0	profit=235.000000
(115,    6.0, 1064.0)	(115,   22.0, 1206.0)	(115,   15.0, 1421.0)	(115,    1.0, 1546.0)	(115,   45.0, 1696.0)	pi= 106.0	di=8400.0	wi=   0.9	Pal=   0.0	profit=106.000000
(120,   62.0, 1126.0)	(120,   75.0, 1281.0)	(120,   38.0, 1459.0)	(120,   70.0, 1616.0)	(120,   64.0, 1760.0)	pi= 392.0	di=3150.0	wi=   1.5	Pal=   0.0	profit=392.000000
(79,   19.0, 1145.0)	(79,   18.0, 1299.0)	(79,   30.0, 1489.0)	(79,   41.0, 1657.0)	(79,  100.0, 1860.0)	pi= 235.0	di=2733.0	wi=   1.1	Pal=   0.0	profit=235.000000
(82,   93.0, 1238.0)	(82,   87.0, 1386.0)	(82,   17.0, 1506.0)	(82,   94.0, 1751.0)	(82,   88.0, 1948.0)	pi= 394.0	di=2972.0	wi=   1.2	Pal=   0.0	profit=394.000000
(93,   51.0, 1289.0)	(93,   95.0, 1481.0)	(93,   44.0, 1550.0)	(93,   22.0, 1773.0)	(93,   52.0, 2000.0)	pi= 336.0	di=2218.0	wi=   1.3	Pal=   0.0	profit=336.000000
(195,   90.0, 1379.0)	(195,   14.0, 1495.0)	(195,   88.0, 1638.0)	(195,   42.0, 1815.0)	(195,   46.0, 2046.0)	pi= 199.0	di=2207.0	wi=   1.4	Pal=   0.0	profit=199.000000
(43,   19.0, 1398.0)	(43,   91.0, 1586.0)	(43,    3.0, 1641.0)	(43,   31.0, 1846.0)	(43,   55.0, 2101.0)	pi= 465.0	di=3581.0	wi=   1.4	Pal=   0.0	profit=465.000000
(12,   61.0, 1459.0)	(12,   44.0, 1630.0)	(12,   10.0, 1651.0)	(12,   41.0, 1887.0)	(12,   96.0, 2197.0)	pi= 306.0	di=4013.0	wi=   1.2	Pal=   0.0	profit=306.000000
(160,   74.0, 1533.0)	(160,    0.0, 1630.0)	(160,   22.0, 1673.0)	(160,   55.0, 1942.0)	(160,    8.0, 2205.0)	pi= 131.0	di=2553.0	wi=   0.9	Pal=   0.0	profit=131.000000
(75,   21.0, 1554.0)	(75,   26.0, 1656.0)	(75,  100.0, 1773.0)	(75,   60.0, 2002.0)	(75,   58.0, 2263.0)	pi= 302.0	di=2834.0	wi=   0.7	Pal=   0.0	profit=302.000000
(69,   98.0, 1652.0)	(69,   19.0, 1675.0)	(69,   11.0, 1784.0)	(69,   73.0, 2075.0)	(69,   93.0, 2356.0)	pi= 329.0	di=2547.0	wi=   1.0	Pal=   0.0	profit=329.000000
(46,   72.0, 1724.0)	(46,   85.0, 1809.0)	(46,   70.0, 1879.0)	(46,   41.0, 2116.0)	(46,    1.0, 2357.0)	pi= 473.0	di=3447.0	wi=   1.2	Pal=   0.0	profit=473.000000
(86,   66.0, 1790.0)	(86,   39.0, 1848.0)	(86,   47.0, 1926.0)	(86,   27.0, 2143.0)	(86,   75.0, 2432.0)	pi= 180.0	di=2527.0	wi=   1.1	Pal=   0.0	profit=180.000000
(29,   42.0, 1832.0)	(29,   83.0, 1931.0)	(29,   12.0, 1943.0)	(29,   53.0, 2196.0)	(29,   51.0, 2483.0)	pi= 103.0	di=2845.0	wi=   1.1	Pal=   0.0	profit=103.000000
(9,   29.0, 1861.0)	(9,   12.0, 1943.0)	(9,   26.0, 1969.0)	(9,   88.0, 2284.0)	(9,   51.0, 2534.0)	pi= 497.0	di=3086.0	wi=   0.5	Pal=   0.0	profit=497.000000
(172,   31.0, 1892.0)	(172,    5.0, 1948.0)	(172,   45.0, 2014.0)	(172,    3.0, 2287.0)	(172,   44.0, 2578.0)	pi= 399.0	di=3813.0	wi=   1.0	Pal=   0.0	profit=399.000000
(188,   58.0, 1950.0)	(188,   13.0, 1963.0)	(188,   95.0, 2109.0)	(188,   89.0, 2376.0)	(188,   21.0, 2599.0)	pi= 122.0	di=2784.0	wi=   1.0	Pal=   0.0	profit=122.000000
(53,    6.0, 1956.0)	(53,   77.0, 2040.0)	(53,   43.0, 2152.0)	(53,   95.0, 2471.0)	(53,   76.0, 2675.0)	pi= 226.0	di=3102.0	wi=   0.5	Pal=   0.0	profit=226.000000
(192,   18.0, 1974.0)	(192,    6.0, 2046.0)	(192,   63.0, 2215.0)	(192,   48.0, 2519.0)	(192,   15.0, 2690.0)	pi=  46.0	di=4601.0	wi=   1.1	Pal=   0.0	profit=46.000000
(114,   70.0, 2044.0)	(114,   90.0, 2136.0)	(114,   82.0, 2297.0)	(114,   28.0, 2547.0)	(114,   44.0, 2734.0)	pi= 443.0	di=2963.0	wi=   1.2	Pal=   0.0	profit=443.000000
(48,   87.0, 2131.0)	(48,   31.0, 2167.0)	(48,    5.0, 2302.0)	(48,   49.0, 2596.0)	(48,    4.0, 2738.0)	pi= 118.0	di=2774.0	wi=   1.3	Pal=   0.0	profit=118.000000
(163,   27.0, 2158.0)	(163,   81.0, 2248.0)	(163,   69.0, 2371.0)	(163,   89.0, 2685.0)	(163,   51.0, 2789.0)	pi= 465.0	di=3109.0	wi=   1.1	Pal=   0.0	profit=465.000000
(96,   66.0, 2224.0)	(96,   33.0, 2281.0)	(96,   61.0, 2432.0)	(96,   53.0, 2738.0)	(96,    6.0, 2795.0)	pi= 146.0	di=3337.0	wi=   0.8	Pal=   0.0	profit=146.000000
(32,   55.0, 2279.0)	(32,   84.0, 2365.0)	(32,   16.0, 2448.0)	(32,   93.0, 2831.0)	(32,   10.0, 2841.0)	pi= 210.0	di=3173.0	wi=   0.9	Pal=   0.0	profit=210.000000
(102,   44.0, 2323.0)	(102,   49.0, 2414.0)	(102,   62.0, 2510.0)	(102,    8.0, 2839.0)	(102,   61.0, 2902.0)	pi= 241.0	di=4612.0	wi=   0.9	Pal=   0.0	profit=241.000000
(70,   19.0, 2342.0)	(70,   50.0, 2464.0)	(70,   76.0, 2586.0)	(70,   42.0, 2881.0)	(70,   67.0, 2969.0)	pi= 340.0	di=3079.0	wi=   0.8	Pal=   0.0	profit=340.000000
