Order ID	Pi	di	wi	accepted	devery	delayed	Profit
53	 292.0	6851.0	   1.0	1	6221.0	0	292.000000
54	 282.0	1588.0	   1.3	1	1501.0	0	282.000000
55	 361.0	5397.0	   1.4	1	5393.0	0	361.000000
56	 238.0	8464.0	   1.0	1	7146.0	0	238.000000
57	 169.0	7066.0	   0.8	1	6995.0	0	169.000000
58	 241.0	9267.0	   0.7	1	7523.0	0	241.000000
59	 322.0	7641.0	   1.0	1	4431.0	0	322.000000
60	 175.0	9687.0	   1.4	1	8474.0	0	175.000000
61	 439.0	7509.0	   0.6	1	3976.0	0	439.000000
62	 458.0	9759.0	   1.2	1	9406.0	0	458.000000
63	 419.0	2775.0	   1.2	1	2157.0	0	419.000000
64	 500.0	  54.0	   1.2	0
65	  46.0	 225.0	   0.5	0
66	 469.0	7894.0	   0.8	1	7344.0	0	469.000000
67	 113.0	9632.0	   1.1	1	8622.0	0	113.000000
68	 127.0	6641.0	   0.6	1	5690.0	0	127.000000
69	 285.0	 806.0	   1.4	1	 506.0	0	285.000000
70	 365.0	 449.0	   0.9	1	 294.0	0	365.000000
71	 110.0	2793.0	   0.7	1	2249.0	0	110.000000
72	  24.0	6435.0	   1.0	1	5585.0	0	24.000000
73	 488.0	4033.0	   1.2	1	3580.0	0	488.000000
74	 274.0	6631.0	   1.4	1	6155.0	0	274.000000
75	  80.0	8059.0	   1.3	1	7592.0	0	80.000000
76	 173.0	4753.0	   1.4	1	4682.0	0	173.000000
77	 145.0	4799.0	   1.2	1	3890.0	0	145.000000
78	 282.0	6658.0	   0.6	1	4637.0	0	282.000000
79	 213.0	4225.0	   0.6	1	3493.0	0	213.000000
80	 221.0	3028.0	   1.4	1	2874.0	0	221.000000
81	 337.0	3278.0	   0.6	1	3039.0	0	337.000000
82	 107.0	8481.0	   0.7	1	7640.0	0	107.000000
83	 115.0	3697.0	   0.6	1	3360.0	0	115.000000
84	 249.0	6799.0	   1.4	1	6619.0	0	249.000000
85	  81.0	 425.0	   1.3	0
86	  67.0	6588.0	   1.4	1	6026.0	0	67.000000
87	 259.0	2833.0	   0.7	1	2705.0	0	259.000000
88	 326.0	4423.0	   1.5	1	4254.0	0	326.000000
89	 452.0	5267.0	   1.0	1	3251.0	0	452.000000
90	 139.0	1676.0	   1.1	1	 752.0	0	139.000000
91	 489.0	 294.0	   1.2	1	 210.0	0	489.000000
92	 270.0	5859.0	   1.2	1	5515.0	0	270.000000
93	  84.0	8818.0	   0.8	1	7889.0	0	84.000000
94	 152.0	9138.0	   0.7	1	6295.0	0	152.000000
95	 300.0	10056.0	   1.1	1	8444.0	0	300.000000
96	 289.0	 276.0	   0.7	0
97	 424.0	7592.0	   1.1	1	7064.0	0	424.000000
98	 417.0	9920.0	   1.5	1	8919.0	0	417.000000
99	 395.0	 839.0	   0.8	1	 420.0	0	395.000000
100	 424.0	3851.0	   0.7	1	3651.0	0	424.000000
101	 324.0	 778.0	   0.7	1	 687.0	0	324.000000
102	 341.0	7409.0	   1.3	1	6924.0	0	341.000000
103	 230.0	6372.0	   1.0	1	4807.0	0	230.000000
104	 465.0	5241.0	   0.5	1	5143.0	0	465.000000
105	 360.0	3059.0	   0.7	1	2720.0	0	360.000000
106	 314.0	 428.0	   1.0	1	 387.0	0	314.000000
107	  56.0	   2.0	   0.6	0
108	 265.0	 606.0	   1.0	0
109	 459.0	7400.0	   0.7	1	6803.0	0	459.000000
110	 426.0	5256.0	   0.9	1	4302.0	0	426.000000
111	 174.0	3556.0	   0.7	1	3080.0	0	174.000000
112	 117.0	7674.0	   1.0	1	4159.0	0	117.000000
113	 220.0	1265.0	   1.0	1	1079.0	0	220.000000
114	 305.0	8480.0	   0.6	1	7114.0	0	305.000000
115	 396.0	3470.0	   1.1	1	2116.0	0	396.000000
116	 127.0	4710.0	   1.0	1	4163.0	0	127.000000
117	  10.0	1357.0	   1.1	0
118	 119.0	4111.0	   1.3	1	1432.0	0	119.000000
119	 443.0	 595.0	   1.4	1	 577.0	0	443.000000
120	 239.0	1631.0	   1.3	1	1496.0	0	239.000000
121	 224.0	5336.0	   1.2	1	4422.0	0	224.000000
122	  53.0	7015.0	   0.9	1	6510.0	0	53.000000
123	 271.0	2441.0	   0.9	1	2409.0	0	271.000000
124	 351.0	4644.0	   1.2	1	4370.0	0	351.000000
125	 294.0	10096.0	   0.8	1	6462.0	0	294.000000
126	 287.0	1344.0	   0.5	1	1271.0	0	287.000000
127	  46.0	7514.0	   0.9	1	7410.0	0	46.000000
128	 183.0	9886.0	   0.6	1	9074.0	0	183.000000
129	 319.0	5324.0	   1.1	1	4082.0	0	319.000000
130	 299.0	3011.0	   1.4	1	1723.0	0	299.000000
131	 266.0	5776.0	   1.1	1	4611.0	0	266.000000
132	 320.0	2693.0	   0.7	1	2479.0	0	320.000000
133	 424.0	9925.0	   0.5	1	8200.0	0	424.000000
134	   7.0	 153.0	   1.0	0
135	 262.0	3856.0	   0.5	1	3176.0	0	262.000000
136	 105.0	5736.0	   1.4	1	5343.0	0	105.000000
137	 206.0	8753.0	   1.4	1	8366.0	0	206.000000
138	  78.0	1880.0	   1.0	1	1722.0	0	78.000000
139	  49.0	6809.0	   0.6	1	5063.0	0	49.000000
140	 307.0	9141.0	   1.4	1	8886.0	0	307.000000
141	 371.0	 774.0	   0.7	1	 766.0	0	371.000000
142	 430.0	 233.0	   1.3	0
143	 285.0	6062.0	   0.7	1	5613.0	0	285.000000
144	 220.0	  86.0	   1.0	0
145	 434.0	5826.0	   0.7	1	5738.0	0	434.000000
146	 235.0	3916.0	   0.7	1	2965.0	0	235.000000
147	 295.0	7808.0	   0.8	1	7742.0	0	295.000000
148	 141.0	6995.0	   1.2	1	6714.0	0	141.000000
149	  81.0	5352.0	   1.4	1	4219.0	0	81.000000
150	 462.0	10229.0	   0.9	1	8130.0	0	462.000000
151	 421.0	8021.0	   1.0	1	7671.0	0	421.000000
152	 369.0	6814.0	   1.1	1	6308.0	0	369.000000
153	  54.0	2538.0	   0.8	1	2537.0	0	54.000000
154	 263.0	2002.0	   0.6	1	1809.0	0	263.000000
155	 164.0	9845.0	   1.1	1	8254.0	0	164.000000
156	 178.0	10245.0	   1.3	1	8973.0	0	178.000000
157	 169.0	2961.0	   1.0	1	2628.0	0	169.000000
158	 250.0	10218.0	   0.7	1	7818.0	0	250.000000
159	 355.0	10014.0	   1.2	1	5851.0	0	355.000000
160	 404.0	9422.0	   1.2	1	8778.0	0	404.000000
161	 334.0	8944.0	   1.1	1	8923.0	0	334.000000
162	 448.0	1117.0	   0.7	1	 883.0	0	448.000000
163	 351.0	9076.0	   0.9	1	7387.0	0	351.000000
164	  93.0	 402.0	   0.6	0
165	 159.0	2968.0	   0.7	1	2801.0	0	159.000000
166	 488.0	7727.0	   1.2	1	5325.0	0	488.000000
167	 473.0	2818.0	   1.2	1	1308.0	0	473.000000
168	 374.0	 711.0	   0.8	1	 670.0	0	374.000000
169	  40.0	3085.0	   1.3	0
170	 325.0	8363.0	   1.1	1	6078.0	0	325.000000
171	 188.0	9668.0	   1.3	1	9505.0	0	188.000000
172	 472.0	7813.0	   0.6	1	7540.0	0	472.000000
173	 301.0	1685.0	   0.8	1	1179.0	0	301.000000
174	  30.0	2778.0	   0.7	0
175	 253.0	9468.0	   0.9	1	9215.0	0	253.000000
176	  40.0	3241.0	   0.9	0
177	 279.0	3817.0	   1.3	1	3797.0	0	279.000000
178	 456.0	3776.0	   1.0	1	3333.0	0	456.000000
179	 318.0	2144.0	   1.1	1	1654.0	0	318.000000
180	 232.0	9766.0	   0.7	1	5473.0	0	232.000000
181	 440.0	7151.0	   1.3	1	6392.0	0	440.000000
182	 320.0	5460.0	   0.9	1	4398.0	0	320.000000
183	 217.0	 173.0	   1.0	0
184	 186.0	9077.0	   1.5	1	8801.0	0	186.000000
185	 400.0	6549.0	   0.8	1	6462.0	0	400.000000
186	   7.0	4670.0	   1.1	0
187	 428.0	9622.0	   1.3	1	4919.0	0	428.000000
188	 339.0	4120.0	   0.6	1	3760.0	0	339.000000
189	 452.0	8822.0	   1.4	1	8145.0	0	452.000000
190	 129.0	3545.0	   0.6	0
191	 444.0	8392.0	   1.1	1	8024.0	0	444.000000
192	 252.0	2805.0	   1.1	1	2076.0	0	252.000000
193	 462.0	7388.0	   1.0	1	6534.0	0	462.000000
194	 150.0	8261.0	   1.2	1	8074.0	0	150.000000
195	  38.0	7222.0	   1.0	1	6873.0	0	38.000000
196	 352.0	2220.0	   0.8	1	1758.0	0	352.000000
197	 244.0	4921.0	   0.5	1	2435.0	0	244.000000
198	 112.0	3123.0	   1.4	0
199	 145.0	7310.0	   0.9	1	7308.0	0	145.000000
------Order Sequence(ID)-------------------------------
14	14	14	14	14	
43	43	43	43	43	
91	91	91	91	91	
70	70	70	70	70	
106	106	106	106	106	
99	99	99	99	99	
69	69	69	69	69	
119	119	119	119	119	
168	168	168	168	168	
33	33	33	33	33	
101	101	101	101	101	
90	90	90	90	90	
141	141	141	141	141	
44	44	44	44	44	
162	162	162	162	162	
7	7	7	7	7	
18	18	18	18	18	
113	113	113	113	113	
173	173	173	173	173	
36	36	36	36	36	
126	126	126	126	126	
167	167	167	167	167	
118	118	118	118	118	
120	120	120	120	120	
54	54	54	54	54	
5	5	5	5	5	
179	179	179	179	179	
138	138	138	138	138	
130	130	130	130	130	
196	196	196	196	196	
154	154	154	154	154	
16	16	16	16	16	
39	39	39	39	39	
19	19	19	19	19	
41	41	41	41	41	
192	192	192	192	192	
42	42	42	42	42	
115	115	115	115	115	
63	63	63	63	63	
71	71	71	71	71	
13	13	13	13	13	
30	30	30	30	30	
10	10	10	10	10	
123	123	123	123	123	
197	197	197	197	197	
132	132	132	132	132	
153	153	153	153	153	
157	157	157	157	157	
87	87	87	87	87	
105	105	105	105	105	
165	165	165	165	165	
37	37	37	37	37	
80	80	80	80	80	
29	29	29	29	29	
146	146	146	146	146	
81	81	81	81	81	
111	111	111	111	111	
34	34	34	34	34	
135	135	135	135	135	
89	89	89	89	89	
178	178	178	178	178	
83	83	83	83	83	
21	21	21	21	21	
79	79	79	79	79	
73	73	73	73	73	
100	100	100	100	100	
51	51	51	51	51	
188	188	188	188	188	
177	177	177	177	177	
22	22	22	22	22	
77	77	77	77	77	
61	61	61	61	61	
8	8	8	8	8	
31	31	31	31	31	
129	129	129	129	129	
112	112	112	112	112	
116	116	116	116	116	
149	149	149	149	149	
88	88	88	88	88	
110	110	110	110	110	
23	23	23	23	23	
124	124	124	124	124	
182	182	182	182	182	
121	121	121	121	121	
59	59	59	59	59	
52	52	52	52	52	
3	3	3	3	3	
131	131	131	131	131	
78	78	78	78	78	
76	76	76	76	76	
2	2	2	2	2	
103	103	103	103	103	
45	45	45	45	45	
187	187	187	187	187	
1	1	1	1	1	
139	139	139	139	139	
4	4	4	4	4	
104	104	104	104	104	
47	47	47	47	47	
166	166	166	166	166	
136	136	136	136	136	
50	50	50	50	50	
55	55	55	55	55	
180	180	180	180	180	
92	92	92	92	92	
72	72	72	72	72	
17	17	17	17	17	
143	143	143	143	143	
68	68	68	68	68	
145	145	145	145	145	
48	48	48	48	48	
159	159	159	159	159	
38	38	38	38	38	
86	86	86	86	86	
9	9	9	9	9	
170	170	170	170	170	
74	74	74	74	74	
53	53	53	53	53	
94	94	94	94	94	
152	152	152	152	152	
15	15	15	15	15	
181	181	181	181	181	
125	125	125	125	125	
185	185	185	185	185	
122	122	122	122	122	
193	193	193	193	193	
84	84	84	84	84	
148	148	148	148	148	
12	12	12	12	12	
109	109	109	109	109	
195	195	195	195	195	
102	102	102	102	102	
35	35	35	35	35	
57	57	57	57	57	
97	97	97	97	97	
114	114	114	114	114	
56	56	56	56	56	
0	0	0	0	0	
20	20	20	20	20	
46	46	46	46	46	
199	199	199	199	199	
66	66	66	66	66	
163	163	163	163	163	
127	127	127	127	127	
58	58	58	58	58	
172	172	172	172	172	
75	75	75	75	75	
82	82	82	82	82	
151	151	151	151	151	
147	147	147	147	147	
158	158	158	158	158	
93	93	93	93	93	
6	6	6	6	6	
191	191	191	191	191	
194	194	194	194	194	
150	150	150	150	150	
189	189	189	189	189	
133	133	133	133	133	
28	28	28	28	28	
155	155	155	155	155	
11	11	11	11	11	
137	137	137	137	137	
95	95	95	95	95	
60	60	60	60	60	
49	49	49	49	49	
67	67	67	67	67	
25	25	25	25	25	
40	40	40	40	40	
160	160	160	160	160	
184	184	184	184	184	
140	140	140	140	140	
98	98	98	98	98	
161	161	161	161	161	
156	156	156	156	156	
27	27	27	27	27	
128	128	128	128	128	
175	175	175	175	175	
24	24	24	24	24	
62	62	62	62	62	
171	171	171	171	171	
------Finished time(ID)-------------------------------
(14,    2.0,    2.0)	(14,    8.0,   10.0)	(14,   13.0,   23.0)	(14,   69.0,   92.0)	(14,   21.0,  113.0)	pi= 135.0	di=1571.0	wi=   0.5	Pal=   0.0	profit=135.000000
(43,   23.0,   25.0)	(43,   38.0,   63.0)	(43,   16.0,   79.0)	(43,   19.0,  111.0)	(43,   13.0,  126.0)	pi= 259.0	di= 140.0	wi=   0.6	Pal=   0.0	profit=259.000000
(91,   46.0,   71.0)	(91,   41.0,  112.0)	(91,   11.0,  123.0)	(91,   85.0,  208.0)	(91,    2.0,  210.0)	pi= 489.0	di= 294.0	wi=   1.2	Pal=   0.0	profit=489.000000
(70,   14.0,   85.0)	(70,    0.0,  112.0)	(70,   32.0,  155.0)	(70,   85.0,  293.0)	(70,    1.0,  294.0)	pi= 365.0	di= 449.0	wi=   0.9	Pal=   0.0	profit=365.000000
(106,   20.0,  105.0)	(106,   29.0,  141.0)	(106,  100.0,  255.0)	(106,   46.0,  339.0)	(106,   48.0,  387.0)	pi= 314.0	di= 428.0	wi=   1.0	Pal=   0.0	profit=314.000000
(99,   34.0,  139.0)	(99,   92.0,  233.0)	(99,   24.0,  279.0)	(99,   13.0,  352.0)	(99,   33.0,  420.0)	pi= 395.0	di= 839.0	wi=   0.8	Pal=   0.0	profit=395.000000
(69,   25.0,  164.0)	(69,   74.0,  307.0)	(69,   41.0,  348.0)	(69,   80.0,  432.0)	(69,   74.0,  506.0)	pi= 285.0	di= 806.0	wi=   1.4	Pal=   0.0	profit=285.000000
(119,   94.0,  258.0)	(119,   11.0,  318.0)	(119,   34.0,  382.0)	(119,   88.0,  520.0)	(119,   57.0,  577.0)	pi= 443.0	di= 595.0	wi=   1.4	Pal=   0.0	profit=443.000000
(168,   23.0,  281.0)	(168,   80.0,  398.0)	(168,    1.0,  399.0)	(168,   87.0,  607.0)	(168,   63.0,  670.0)	pi= 374.0	di= 711.0	wi=   0.8	Pal=   0.0	profit=374.000000
(33,   12.0,  293.0)	(33,    0.0,  398.0)	(33,   81.0,  480.0)	(33,   54.0,  661.0)	(33,   11.0,  681.0)	pi= 471.0	di=2614.0	wi=   0.6	Pal=   0.0	profit=471.000000
(101,   16.0,  309.0)	(101,   10.0,  408.0)	(101,   45.0,  525.0)	(101,   10.0,  671.0)	(101,    6.0,  687.0)	pi= 324.0	di= 778.0	wi=   0.7	Pal=   0.0	profit=324.000000
(90,   31.0,  340.0)	(90,   53.0,  461.0)	(90,   23.0,  548.0)	(90,   11.0,  682.0)	(90,   65.0,  752.0)	pi= 139.0	di=1676.0	wi=   1.1	Pal=   0.0	profit=139.000000
(141,   36.0,  376.0)	(141,   69.0,  530.0)	(141,   93.0,  641.0)	(141,   57.0,  739.0)	(141,   14.0,  766.0)	pi= 371.0	di= 774.0	wi=   0.7	Pal=   0.0	profit=371.000000
(44,   20.0,  396.0)	(44,   89.0,  619.0)	(44,    1.0,  642.0)	(44,   15.0,  754.0)	(44,   52.0,  818.0)	pi= 185.0	di= 884.0	wi=   0.9	Pal=   0.0	profit=185.000000
(162,   62.0,  458.0)	(162,   92.0,  711.0)	(162,   18.0,  729.0)	(162,   80.0,  834.0)	(162,   49.0,  883.0)	pi= 448.0	di=1117.0	wi=   0.7	Pal=   0.0	profit=448.000000
(7,   48.0,  506.0)	(7,   11.0,  722.0)	(7,   67.0,  796.0)	(7,   34.0,  868.0)	(7,   53.0,  936.0)	pi= 121.0	di=1180.0	wi=   0.6	Pal=   0.0	profit=121.000000
(18,   73.0,  579.0)	(18,   56.0,  778.0)	(18,   82.0,  878.0)	(18,   59.0,  937.0)	(18,   75.0, 1012.0)	pi= 429.0	di=1454.0	wi=   1.2	Pal=   0.0	profit=429.000000
(113,   78.0,  657.0)	(113,   97.0,  875.0)	(113,   28.0,  906.0)	(113,   72.0, 1009.0)	(113,   67.0, 1079.0)	pi= 220.0	di=1265.0	wi=   1.0	Pal=   0.0	profit=220.000000
(173,   90.0,  747.0)	(173,   28.0,  903.0)	(173,   47.0,  953.0)	(173,   28.0, 1037.0)	(173,  100.0, 1179.0)	pi= 301.0	di=1685.0	wi=   0.8	Pal=   0.0	profit=301.000000
(36,   19.0,  766.0)	(36,   73.0,  976.0)	(36,   80.0, 1056.0)	(36,   84.0, 1140.0)	(36,   76.0, 1255.0)	pi= 476.0	di=1336.0	wi=   0.7	Pal=   0.0	profit=476.000000
(126,   80.0,  846.0)	(126,   63.0, 1039.0)	(126,   19.0, 1075.0)	(126,   69.0, 1209.0)	(126,   16.0, 1271.0)	pi= 287.0	di=1344.0	wi=   0.5	Pal=   0.0	profit=287.000000
(167,   64.0,  910.0)	(167,   12.0, 1051.0)	(167,   22.0, 1097.0)	(167,   67.0, 1276.0)	(167,   32.0, 1308.0)	pi= 473.0	di=2818.0	wi=   1.2	Pal=   0.0	profit=473.000000
(118,   28.0,  938.0)	(118,    7.0, 1058.0)	(118,    7.0, 1104.0)	(118,   62.0, 1338.0)	(118,   94.0, 1432.0)	pi= 119.0	di=4111.0	wi=   1.3	Pal=   0.0	profit=119.000000
(120,   28.0,  966.0)	(120,   21.0, 1079.0)	(120,   59.0, 1163.0)	(120,   34.0, 1372.0)	(120,   64.0, 1496.0)	pi= 239.0	di=1631.0	wi=   1.3	Pal=   0.0	profit=239.000000
(54,  100.0, 1066.0)	(54,   58.0, 1137.0)	(54,   48.0, 1211.0)	(54,    8.0, 1380.0)	(54,    5.0, 1501.0)	pi= 282.0	di=1588.0	wi=   1.3	Pal=   0.0	profit=282.000000
(5,   19.0, 1085.0)	(5,   33.0, 1170.0)	(5,   59.0, 1270.0)	(5,   66.0, 1446.0)	(5,   89.0, 1590.0)	pi= 295.0	di=1687.0	wi=   0.7	Pal=   0.0	profit=295.000000
(179,   19.0, 1104.0)	(179,   68.0, 1238.0)	(179,   18.0, 1288.0)	(179,    8.0, 1454.0)	(179,   64.0, 1654.0)	pi= 318.0	di=2144.0	wi=   1.1	Pal=   0.0	profit=318.000000
(138,   26.0, 1130.0)	(138,   13.0, 1251.0)	(138,   73.0, 1361.0)	(138,   49.0, 1503.0)	(138,   68.0, 1722.0)	pi=  78.0	di=1880.0	wi=   1.0	Pal=   0.0	profit=78.000000
(130,   96.0, 1226.0)	(130,   61.0, 1312.0)	(130,   16.0, 1377.0)	(130,   15.0, 1518.0)	(130,    1.0, 1723.0)	pi= 299.0	di=3011.0	wi=   1.4	Pal=   0.0	profit=299.000000
(196,   63.0, 1289.0)	(196,   87.0, 1399.0)	(196,   82.0, 1481.0)	(196,   19.0, 1537.0)	(196,   35.0, 1758.0)	pi= 352.0	di=2220.0	wi=   0.8	Pal=   0.0	profit=352.000000
(154,   48.0, 1337.0)	(154,   37.0, 1436.0)	(154,   29.0, 1510.0)	(154,   20.0, 1557.0)	(154,   51.0, 1809.0)	pi= 263.0	di=2002.0	wi=   0.6	Pal=   0.0	profit=263.000000
(16,   29.0, 1366.0)	(16,   43.0, 1479.0)	(16,   84.0, 1594.0)	(16,   97.0, 1691.0)	(16,   57.0, 1866.0)	pi= 386.0	di=2524.0	wi=   0.9	Pal=   0.0	profit=386.000000
(39,   98.0, 1464.0)	(39,   49.0, 1528.0)	(39,   93.0, 1687.0)	(39,   31.0, 1722.0)	(39,   57.0, 1923.0)	pi= 152.0	di=2520.0	wi=   1.4	Pal=   0.0	profit=152.000000
(19,   15.0, 1479.0)	(19,   96.0, 1624.0)	(19,    6.0, 1693.0)	(19,   82.0, 1804.0)	(19,   84.0, 2007.0)	pi= 209.0	di=2121.0	wi=   1.2	Pal=   0.0	profit=209.000000
(41,   32.0, 1511.0)	(41,   76.0, 1700.0)	(41,   38.0, 1738.0)	(41,   79.0, 1883.0)	(41,    6.0, 2013.0)	pi= 468.0	di=3118.0	wi=   1.2	Pal=   0.0	profit=468.000000
(192,   84.0, 1595.0)	(192,   50.0, 1750.0)	(192,   11.0, 1761.0)	(192,   80.0, 1963.0)	(192,   63.0, 2076.0)	pi= 252.0	di=2805.0	wi=   1.1	Pal=   0.0	profit=252.000000
(42,    3.0, 1598.0)	(42,   33.0, 1783.0)	(42,   67.0, 1850.0)	(42,    3.0, 1966.0)	(42,    7.0, 2083.0)	pi= 153.0	di=2935.0	wi=   1.3	Pal=   0.0	profit=153.000000
(115,   26.0, 1624.0)	(115,   77.0, 1860.0)	(115,   54.0, 1914.0)	(115,   81.0, 2047.0)	(115,   33.0, 2116.0)	pi= 396.0	di=3470.0	wi=   1.1	Pal=   0.0	profit=396.000000
(63,   98.0, 1722.0)	(63,   75.0, 1935.0)	(63,   21.0, 1956.0)	(63,   84.0, 2131.0)	(63,   26.0, 2157.0)	pi= 419.0	di=2775.0	wi=   1.2	Pal=   0.0	profit=419.000000
(71,   31.0, 1753.0)	(71,   41.0, 1976.0)	(71,   38.0, 2014.0)	(71,   26.0, 2157.0)	(71,   92.0, 2249.0)	pi= 110.0	di=2793.0	wi=   0.7	Pal=   0.0	profit=110.000000
(13,    4.0, 1757.0)	(13,   12.0, 1988.0)	(13,   57.0, 2071.0)	(13,   43.0, 2200.0)	(13,   14.0, 2263.0)	pi= 325.0	di=2555.0	wi=   0.9	Pal=   0.0	profit=325.000000
(30,   36.0, 1793.0)	(30,   42.0, 2030.0)	(30,   60.0, 2131.0)	(30,   25.0, 2225.0)	(30,   41.0, 2304.0)	pi=  23.0	di=5311.0	wi=   0.9	Pal=   0.0	profit=23.000000
(10,   47.0, 1840.0)	(10,    5.0, 2035.0)	(10,    4.0, 2135.0)	(10,   22.0, 2247.0)	(10,   60.0, 2364.0)	pi=  98.0	di=2855.0	wi=   1.2	Pal=   0.0	profit=98.000000
(123,   19.0, 1859.0)	(123,   15.0, 2050.0)	(123,   30.0, 2165.0)	(123,   23.0, 2270.0)	(123,   45.0, 2409.0)	pi= 271.0	di=2441.0	wi=   0.9	Pal=   0.0	profit=271.000000
(197,   62.0, 1921.0)	(197,   17.0, 2067.0)	(197,   14.0, 2179.0)	(197,   78.0, 2348.0)	(197,   26.0, 2435.0)	pi= 244.0	di=4921.0	wi=   0.5	Pal=   0.0	profit=244.000000
(132,   67.0, 1988.0)	(132,   71.0, 2138.0)	(132,   44.0, 2223.0)	(132,   54.0, 2402.0)	(132,   44.0, 2479.0)	pi= 320.0	di=2693.0	wi=   0.7	Pal=   0.0	profit=320.000000
(153,    8.0, 1996.0)	(153,   64.0, 2202.0)	(153,   26.0, 2249.0)	(153,   53.0, 2455.0)	(153,   58.0, 2537.0)	pi=  54.0	di=2538.0	wi=   0.8	Pal=   0.0	profit=54.000000
(157,   47.0, 2043.0)	(157,   76.0, 2278.0)	(157,   81.0, 2359.0)	(157,    8.0, 2463.0)	(157,   91.0, 2628.0)	pi= 169.0	di=2961.0	wi=   1.0	Pal=   0.0	profit=169.000000
(87,   96.0, 2139.0)	(87,    4.0, 2282.0)	(87,   55.0, 2414.0)	(87,   34.0, 2497.0)	(87,   77.0, 2705.0)	pi= 259.0	di=2833.0	wi=   0.7	Pal=   0.0	profit=259.000000
(105,   74.0, 2213.0)	(105,   58.0, 2340.0)	(105,    0.0, 2414.0)	(105,   76.0, 2573.0)	(105,   15.0, 2720.0)	pi= 360.0	di=3059.0	wi=   0.7	Pal=   0.0	profit=360.000000
(165,   81.0, 2294.0)	(165,   18.0, 2358.0)	(165,   98.0, 2512.0)	(165,   85.0, 2658.0)	(165,   81.0, 2801.0)	pi= 159.0	di=2968.0	wi=   0.7	Pal=   0.0	profit=159.000000
(37,    4.0, 2298.0)	(37,   90.0, 2448.0)	(37,   96.0, 2608.0)	(37,   22.0, 2680.0)	(37,   70.0, 2871.0)	pi= 373.0	di=3574.0	wi=   1.4	Pal=   0.0	profit=373.000000
