Order ID	Pi	di	wi	accepted	devery	delayed	Profit
192	 242.0	2951.0	   1.3	1	2687.0	0	242.000000
193	 499.0	9330.0	   1.3	1	7964.0	0	499.000000
194	 280.0	9504.0	   0.5	1	9237.0	0	280.000000
195	 391.0	2014.0	   0.6	1	1932.0	0	391.000000
196	  24.0	1783.0	   1.3	0
197	 202.0	 470.0	   0.5	1	 419.0	0	202.000000
198	 119.0	2045.0	   1.2	1	2027.0	0	119.000000
199	 348.0	5545.0	   1.4	1	2822.0	0	348.000000
------Order Sequence(ID)-------------------------------
164	164	164	
99	99	99	
29	29	29	
42	42	42	
197	197	197	
10	10	10	
90	90	90	
40	40	40	
31	31	31	
144	144	144	
166	166	166	
67	67	67	
49	49	49	
121	121	121	
19	19	19	
69	69	69	
21	21	21	
87	87	87	
120	120	120	
80	80	80	
30	30	30	
155	155	155	
102	102	102	
53	53	53	
105	105	105	
128	128	128	
81	81	81	
153	153	153	
147	147	147	
167	167	167	
116	116	116	
106	106	106	
137	137	137	
113	113	113	
195	195	195	
184	184	184	
107	107	107	
198	198	198	
190	190	190	
57	57	57	
165	165	165	
130	130	130	
55	55	55	
39	39	39	
25	25	25	
151	151	151	
143	143	143	
163	163	163	
192	192	192	
50	50	50	
199	199	199	
131	131	131	
15	15	15	
56	56	56	
82	82	82	
159	159	159	
161	161	161	
24	24	24	
173	173	173	
162	162	162	
35	35	35	
112	112	112	
125	125	125	
32	32	32	
123	123	123	
183	183	183	
37	37	37	
75	75	75	
7	7	7	
51	51	51	
127	127	127	
85	85	85	
2	2	2	
119	119	119	
72	72	72	
43	43	43	
98	98	98	
45	45	45	
66	66	66	
61	61	61	
28	28	28	
188	188	188	
63	63	63	
20	20	20	
176	176	176	
1	1	1	
34	34	34	
13	13	13	
180	180	180	
142	142	142	
182	182	182	
156	156	156	
108	108	108	
23	23	23	
26	26	26	
111	111	111	
83	83	83	
110	110	110	
189	189	189	
68	68	68	
9	9	9	
79	79	79	
77	77	77	
88	88	88	
126	126	126	
175	175	175	
103	103	103	
0	0	0	
60	60	60	
27	27	27	
148	148	148	
46	46	46	
129	129	129	
17	17	17	
177	177	177	
96	96	96	
135	135	135	
36	36	36	
101	101	101	
52	52	52	
84	84	84	
158	158	158	
95	95	95	
172	172	172	
92	92	92	
41	41	41	
14	14	14	
62	62	62	
150	150	150	
114	114	114	
76	76	76	
74	74	74	
187	187	187	
12	12	12	
118	118	118	
6	6	6	
171	171	171	
22	22	22	
122	122	122	
47	47	47	
94	94	94	
157	157	157	
44	44	44	
140	140	140	
109	109	109	
4	4	4	
146	146	146	
70	70	70	
169	169	169	
152	152	152	
18	18	18	
54	54	54	
97	97	97	
193	193	193	
58	58	58	
8	8	8	
115	115	115	
133	133	133	
168	168	168	
141	141	141	
132	132	132	
104	104	104	
138	138	138	
65	65	65	
78	78	78	
5	5	5	
124	124	124	
89	89	89	
59	59	59	
179	179	179	
11	11	11	
178	178	178	
71	71	71	
194	194	194	
73	73	73	
64	64	64	
154	154	154	
16	16	16	
------Finished time(ID)-------------------------------
(164,   34.0,   34.0)	(164,   19.0,   53.0)	(164,   28.0,   81.0)	pi= 331.0	di= 138.0	wi=   1.2	Pal=   0.0	profit=331.000000
(99,   71.0,  105.0)	(99,   94.0,  199.0)	(99,   15.0,  214.0)	pi= 491.0	di= 136.0	wi=   1.4	Pal= 109.2	profit=381.800000
(29,   94.0,  199.0)	(29,   20.0,  219.0)	(29,   64.0,  283.0)	pi= 202.0	di= 459.0	wi=   0.6	Pal=   0.0	profit=202.000000
(42,    3.0,  202.0)	(42,    7.0,  226.0)	(42,   83.0,  366.0)	pi= 485.0	di= 877.0	wi=   1.2	Pal=   0.0	profit=485.000000
(197,   13.0,  215.0)	(197,   38.0,  264.0)	(197,   53.0,  419.0)	pi= 202.0	di= 470.0	wi=   0.5	Pal=   0.0	profit=202.000000
(10,   32.0,  247.0)	(10,   39.0,  303.0)	(10,   35.0,  454.0)	pi= 117.0	di= 477.0	wi=   1.4	Pal=   0.0	profit=117.000000
(90,   24.0,  271.0)	(90,   37.0,  340.0)	(90,    6.0,  460.0)	pi=  39.0	di=5111.0	wi=   0.5	Pal=   0.0	profit=39.000000
(40,   28.0,  299.0)	(40,   16.0,  356.0)	(40,   59.0,  519.0)	pi= 375.0	di= 865.0	wi=   1.5	Pal=   0.0	profit=375.000000
(31,   27.0,  326.0)	(31,   97.0,  453.0)	(31,   65.0,  584.0)	pi= 301.0	di= 633.0	wi=   0.9	Pal=   0.0	profit=301.000000
(144,   13.0,  339.0)	(144,   48.0,  501.0)	(144,   59.0,  643.0)	pi= 372.0	di= 824.0	wi=   0.7	Pal=   0.0	profit=372.000000
(166,   38.0,  377.0)	(166,   35.0,  536.0)	(166,   96.0,  739.0)	pi= 268.0	di= 886.0	wi=   0.9	Pal=   0.0	profit=268.000000
(67,   40.0,  417.0)	(67,   69.0,  605.0)	(67,   22.0,  761.0)	pi= 159.0	di= 778.0	wi=   0.7	Pal=   0.0	profit=159.000000
(49,   23.0,  440.0)	(49,   17.0,  622.0)	(49,   90.0,  851.0)	pi= 242.0	di=3371.0	wi=   1.3	Pal=   0.0	profit=242.000000
(121,   92.0,  532.0)	(121,   43.0,  665.0)	(121,   57.0,  908.0)	pi= 373.0	di=1691.0	wi=   1.1	Pal=   0.0	profit=373.000000
(19,    5.0,  537.0)	(19,   97.0,  762.0)	(19,    0.0,  908.0)	pi= 180.0	di=1068.0	wi=   1.2	Pal=   0.0	profit=180.000000
(69,   46.0,  583.0)	(69,   52.0,  814.0)	(69,   26.0,  934.0)	pi= 357.0	di=1246.0	wi=   1.3	Pal=   0.0	profit=357.000000
(21,   99.0,  682.0)	(21,   64.0,  878.0)	(21,   31.0,  965.0)	pi= 218.0	di=1017.0	wi=   1.5	Pal=   0.0	profit=218.000000
(87,   66.0,  748.0)	(87,   49.0,  927.0)	(87,   78.0, 1043.0)	pi= 441.0	di=1214.0	wi=   1.2	Pal=   0.0	profit=441.000000
(120,   75.0,  823.0)	(120,    7.0,  934.0)	(120,   95.0, 1138.0)	pi= 242.0	di=1220.0	wi=   1.1	Pal=   0.0	profit=242.000000
(80,   64.0,  887.0)	(80,   80.0, 1014.0)	(80,   34.0, 1172.0)	pi= 177.0	di=1710.0	wi=   0.6	Pal=   0.0	profit=177.000000
(30,   84.0,  971.0)	(30,   55.0, 1069.0)	(30,   33.0, 1205.0)	pi= 300.0	di=1225.0	wi=   1.5	Pal=   0.0	profit=300.000000
(155,   68.0, 1039.0)	(155,   61.0, 1130.0)	(155,   58.0, 1263.0)	pi= 467.0	di=1702.0	wi=   1.4	Pal=   0.0	profit=467.000000
(102,   17.0, 1056.0)	(102,   98.0, 1228.0)	(102,   50.0, 1313.0)	pi=  29.0	di=3185.0	wi=   1.4	Pal=   0.0	profit=29.000000
(53,   52.0, 1108.0)	(53,   40.0, 1268.0)	(53,   78.0, 1391.0)	pi= 230.0	di=1699.0	wi=   0.6	Pal=   0.0	profit=230.000000
(105,   36.0, 1144.0)	(105,   39.0, 1307.0)	(105,   53.0, 1444.0)	pi= 389.0	di=3408.0	wi=   0.7	Pal=   0.0	profit=389.000000
(128,   83.0, 1227.0)	(128,   92.0, 1399.0)	(128,   75.0, 1519.0)	pi= 476.0	di=1603.0	wi=   1.0	Pal=   0.0	profit=476.000000
(81,    9.0, 1236.0)	(81,   72.0, 1471.0)	(81,   41.0, 1560.0)	pi= 464.0	di=4517.0	wi=   1.1	Pal=   0.0	profit=464.000000
(153,   69.0, 1305.0)	(153,   11.0, 1482.0)	(153,   64.0, 1624.0)	pi= 402.0	di=1716.0	wi=   0.7	Pal=   0.0	profit=402.000000
(147,   75.0, 1380.0)	(147,    2.0, 1484.0)	(147,   37.0, 1661.0)	pi= 461.0	di=1770.0	wi=   1.4	Pal=   0.0	profit=461.000000
(167,   33.0, 1413.0)	(167,   95.0, 1579.0)	(167,   49.0, 1710.0)	pi= 105.0	di=4535.0	wi=   0.5	Pal=   0.0	profit=105.000000
(116,   18.0, 1431.0)	(116,   16.0, 1595.0)	(116,   10.0, 1720.0)	pi= 338.0	di=6491.0	wi=   1.1	Pal=   0.0	profit=338.000000
(106,   19.0, 1450.0)	(106,   28.0, 1623.0)	(106,   29.0, 1749.0)	pi= 130.0	di=2960.0	wi=   0.6	Pal=   0.0	profit=130.000000
(137,   27.0, 1477.0)	(137,   22.0, 1645.0)	(137,   52.0, 1801.0)	pi= 156.0	di=3367.0	wi=   0.7	Pal=   0.0	profit=156.000000
(113,   87.0, 1564.0)	(113,   84.0, 1729.0)	(113,   37.0, 1838.0)	pi= 194.0	di=2096.0	wi=   1.3	Pal=   0.0	profit=194.000000
(195,   87.0, 1651.0)	(195,    2.0, 1731.0)	(195,   94.0, 1932.0)	pi= 391.0	di=2014.0	wi=   0.6	Pal=   0.0	profit=391.000000
(184,   21.0, 1672.0)	(184,   35.0, 1766.0)	(184,    0.0, 1932.0)	pi= 146.0	di=2295.0	wi=   0.8	Pal=   0.0	profit=146.000000
(107,   35.0, 1707.0)	(107,   67.0, 1833.0)	(107,   35.0, 1967.0)	pi=  63.0	di=2395.0	wi=   0.6	Pal=   0.0	profit=63.000000
(198,   80.0, 1787.0)	(198,    8.0, 1841.0)	(198,   60.0, 2027.0)	pi= 119.0	di=2045.0	wi=   1.2	Pal=   0.0	profit=119.000000
(190,   24.0, 1811.0)	(190,   71.0, 1912.0)	(190,   23.0, 2050.0)	pi= 225.0	di=3022.0	wi=   0.7	Pal=   0.0	profit=225.000000
(57,   37.0, 1848.0)	(57,   75.0, 1987.0)	(57,   40.0, 2090.0)	pi= 440.0	di=2316.0	wi=   0.7	Pal=   0.0	profit=440.000000
(165,   80.0, 1928.0)	(165,   23.0, 2010.0)	(165,   59.0, 2149.0)	pi= 192.0	di=2186.0	wi=   0.8	Pal=   0.0	profit=192.000000
(130,   35.0, 1963.0)	(130,   87.0, 2097.0)	(130,   98.0, 2247.0)	pi= 423.0	di=5177.0	wi=   1.4	Pal=   0.0	profit=423.000000
(55,   25.0, 1988.0)	(55,   21.0, 2118.0)	(55,   64.0, 2311.0)	pi= 133.0	di=2503.0	wi=   1.4	Pal=   0.0	profit=133.000000
(39,    6.0, 1994.0)	(39,   69.0, 2187.0)	(39,   54.0, 2365.0)	pi= 275.0	di=3476.0	wi=   1.1	Pal=   0.0	profit=275.000000
(25,   33.0, 2027.0)	(25,    2.0, 2189.0)	(25,   96.0, 2461.0)	pi= 119.0	di=4101.0	wi=   0.9	Pal=   0.0	profit=119.000000
(151,   36.0, 2063.0)	(151,   67.0, 2256.0)	(151,   38.0, 2499.0)	pi= 244.0	di=4545.0	wi=   1.2	Pal=   0.0	profit=244.000000
(143,   48.0, 2111.0)	(143,   23.0, 2279.0)	(143,   88.0, 2587.0)	pi= 231.0	di=5691.0	wi=   0.7	Pal=   0.0	profit=231.000000
(163,   50.0, 2161.0)	(163,   69.0, 2348.0)	(163,    0.0, 2587.0)	pi= 451.0	di=2650.0	wi=   0.6	Pal=   0.0	profit=451.000000
(192,   64.0, 2225.0)	(192,   98.0, 2446.0)	(192,  100.0, 2687.0)	pi= 242.0	di=2951.0	wi=   1.3	Pal=   0.0	profit=242.000000
(50,   32.0, 2257.0)	(50,   99.0, 2545.0)	(50,   40.0, 2727.0)	pi= 432.0	di=3481.0	wi=   1.1	Pal=   0.0	profit=432.000000
(199,   45.0, 2302.0)	(199,   60.0, 2605.0)	(199,   95.0, 2822.0)	pi= 348.0	di=5545.0	wi=   1.4	Pal=   0.0	profit=348.000000
(131,   14.0, 2316.0)	(131,   15.0, 2620.0)	(131,   16.0, 2838.0)	pi= 414.0	di=3348.0	wi=   1.0	Pal=   0.0	profit=414.000000
(15,   85.0, 2401.0)	(15,   47.0, 2667.0)	(15,   18.0, 2856.0)	pi= 451.0	di=3126.0	wi=   1.1	Pal=   0.0	profit=451.000000
(56,  100.0, 2501.0)	(56,   91.0, 2758.0)	(56,   88.0, 2944.0)	pi= 177.0	di=3167.0	wi=   0.8	Pal=   0.0	profit=177.000000
(82,   45.0, 2546.0)	(82,    7.0, 2765.0)	(82,   25.0, 2969.0)	pi= 409.0	di=3714.0	wi=   1.1	Pal=   0.0	profit=409.000000
(159,   10.0, 2556.0)	(159,   48.0, 2813.0)	(159,    4.0, 2973.0)	pi= 392.0	di=9835.0	wi=   0.5	Pal=   0.0	profit=392.000000
(161,   83.0, 2639.0)	(161,    9.0, 2822.0)	(161,   37.0, 3010.0)	pi= 153.0	di=5973.0	wi=   1.1	Pal=   0.0	profit=153.000000
(24,   72.0, 2711.0)	(24,   77.0, 2899.0)	(24,   39.0, 3049.0)	pi=  50.0	di=3814.0	wi=   1.0	Pal=   0.0	profit=50.000000
(173,   14.0, 2725.0)	(173,  100.0, 2999.0)	(173,   35.0, 3084.0)	pi= 330.0	di=3462.0	wi=   0.8	Pal=   0.0	profit=330.000000
(162,   98.0, 2823.0)	(162,   26.0, 3025.0)	(162,   56.0, 3140.0)	pi= 151.0	di=4677.0	wi=   1.0	Pal=   0.0	profit=151.000000
(35,   68.0, 2891.0)	(35,   23.0, 3048.0)	(35,   16.0, 3156.0)	pi= 162.0	di=4473.0	wi=   0.9	Pal=   0.0	profit=162.000000
(112,   76.0, 2967.0)	(112,   83.0, 3131.0)	(112,   46.0, 3202.0)	pi= 278.0	di=3858.0	wi=   1.2	Pal=   0.0	profit=278.000000
(125,   19.0, 2986.0)	(125,   23.0, 3154.0)	(125,   21.0, 3223.0)	pi= 219.0	di=3283.0	wi=   1.4	Pal=   0.0	profit=219.000000
(32,    8.0, 2994.0)	(32,   64.0, 3218.0)	(32,   84.0, 3307.0)	pi= 407.0	di=4454.0	wi=   1.2	Pal=   0.0	profit=407.000000
(123,   71.0, 3065.0)	(123,   30.0, 3248.0)	(123,   44.0, 3351.0)	pi= 189.0	di=5599.0	wi=   0.7	Pal=   0.0	profit=189.000000
(183,    1.0, 3066.0)	(183,   97.0, 3345.0)	(183,   16.0, 3367.0)	pi= 319.0	di=3549.0	wi=   0.8	Pal=   0.0	profit=319.000000
(37,   11.0, 3077.0)	(37,   42.0, 3387.0)	(37,   15.0, 3402.0)	pi=  26.0	di=5897.0	wi=   0.9	Pal=   0.0	profit=26.000000
(75,   93.0, 3170.0)	(75,    2.0, 3389.0)	(75,   30.0, 3432.0)	pi= 456.0	di=5283.0	wi=   0.9	Pal=   0.0	profit=456.000000
(7,    8.0, 3178.0)	(7,   86.0, 3475.0)	(7,   86.0, 3561.0)	pi= 191.0	di=4197.0	wi=   0.8	Pal=   0.0	profit=191.000000
(51,   93.0, 3271.0)	(51,   57.0, 3532.0)	(51,   76.0, 3637.0)	pi= 414.0	di=4214.0	wi=   1.0	Pal=   0.0	profit=414.000000
(127,   64.0, 3335.0)	(127,   31.0, 3563.0)	(127,   18.0, 3655.0)	pi= 439.0	di=4211.0	wi=   0.6	Pal=   0.0	profit=439.000000
(85,   21.0, 3356.0)	(85,   68.0, 3631.0)	(85,   70.0, 3725.0)	pi= 223.0	di=5242.0	wi=   0.9	Pal=   0.0	profit=223.000000
(2,   44.0, 3400.0)	(2,   81.0, 3712.0)	(2,   30.0, 3755.0)	pi= 494.0	di=6501.0	wi=   0.7	Pal=   0.0	profit=494.000000
(119,   26.0, 3426.0)	(119,   35.0, 3747.0)	(119,   64.0, 3819.0)	pi= 300.0	di=5632.0	wi=   0.7	Pal=   0.0	profit=300.000000
(72,    5.0, 3431.0)	(72,   27.0, 3774.0)	(72,   88.0, 3907.0)	pi= 158.0	di=4168.0	wi=   1.5	Pal=   0.0	profit=158.000000
(43,   26.0, 3457.0)	(43,   62.0, 3836.0)	(43,    0.0, 3907.0)	pi= 240.0	di=8104.0	wi=   1.5	Pal=   0.0	profit=240.000000
(98,   95.0, 3552.0)	(98,   29.0, 3865.0)	(98,   52.0, 3959.0)	pi= 379.0	di=6547.0	wi=   1.1	Pal=   0.0	profit=379.000000
(45,   28.0, 3580.0)	(45,   39.0, 3904.0)	(45,   33.0, 3992.0)	pi= 186.0	di=4398.0	wi=   0.8	Pal=   0.0	profit=186.000000
(66,   67.0, 3647.0)	(66,    4.0, 3908.0)	(66,   88.0, 4080.0)	pi= 258.0	di=4646.0	wi=   0.9	Pal=   0.0	profit=258.000000
