200	10
140	1991	1.2
21	7107	1.1
106	6196	1.0
323	7486	1.1
214	4915	1.5
170	1436	1.5
219	6422	0.8
42	3263	0.9
491	2619	1.1
68	6984	0.8
109	1809	1.5
162	8098	1.0
45	100	40	6	3	94	12	53	10	26
82	66	36	78	78	98	50	9	72	27
80	86	67	10	29	47	40	50	16	98
56	88	76	15	87	42	94	58	54	100
5	85	42	89	37	41	84	27	14	48
80	97	20	36	37	12	31	60	5	51
2	45	87	15	38	89	97	77	23	86
61	93	41	79	11	26	62	18	81	82
18	30	54	66	64	74	64	100	20	87
11	86	19	2	83	55	35	38	44	12
15	31	94	73	19	34	43	43	46	34
21	25	88	13	52	88	78	16	15	91
66	40	44	20	95	8	54	2	10	57
68	52	86	77	28	35	80	52	58	6
11	41	74	82	84	30	98	15	23	11
76	56	81	10	55	23	49	30	27	3
47	19	77	1	38	33	58	28	4	11
40	86	75	19	22	22	11	95	80	8
50	33	46	20	15	68	64	65	92	62
43	59	71	76	40	73	68	40	91	52
16	71	40	53	41	78	65	74	16	94
53	29	98	86	41	61	64	58	53	22
24	24	60	21	47	55	97	77	60	65
50	61	78	68	75	88	6	53	17	17
83	99	37	40	99	100	94	8	58	7
72	72	38	71	50	98	80	65	48	31
93	0	76	63	92	15	25	66	58	8
11	85	38	54	18	10	74	33	49	47
72	19	35	94	14	79	2	47	18	92
65	54	33	73	22	16	3	6	39	72
72	39	92	62	49	86	47	11	36	76
73	13	21	76	22	74	26	55	20	82
47	98	80	69	37	33	60	36	98	11
29	92	17	65	21	90	22	96	42	15
90	41	40	98	60	35	80	99	38	36
24	68	96	24	93	0	56	60	75	89
99	79	76	12	52	34	77	59	7	64
84	0	26	74	47	42	84	37	19	58
2	83	49	24	31	94	70	78	26	61
70	93	74	36	21	27	26	25	52	14
91	51	22	46	32	46	2	43	29	96
17	46	65	89	47	23	64	1	42	32
80	73	61	22	28	89	77	31	79	44
57	57	3	94	71	36	82	58	31	50
74	6	17	59	59	72	83	91	43	25
5	99	35	59	82	1	10	18	17	22
41	23	13	36	15	5	8	58	40	36
75	67	35	40	28	98	12	81	40	2
59	17	22	15	4	11	82	11	8	88
86	2	33	24	64	58	36	81	81	100
64	37	90	47	71	48	23	63	41	91
15	92	41	12	21	24	89	52	23	84
51	36	87	74	68	37	63	80	17	92
99	54	100	46	48	0	80	59	42	62
51	5	24	42	63	20	97	68	80	27
88	2	5	80	94	47	47	81	82	12
51	87	38	18	86	76	37	89	1	78
91	4	41	57	94	93	36	28	5	96
62	13	71	7	84	14	44	30	64	100
7	21	70	94	42	90	50	65	60	26
17	92	39	1	100	5	70	32	12	4
74	56	7	16	83	90	34	15	43	38
1	68	42	22	46	19	17	72	11	84
37	82	46	62	24	69	4	39	12	6
86	94	93	3	81	69	51	94	50	33
59	89	35	90	5	87	95	46	37	68
79	28	0	77	50	29	48	25	25	74
98	11	91	17	17	96	36	31	17	16
62	99	27	0	28	93	30	38	68	36
40	89	53	24	3	86	31	12	79	92
24	55	17	97	1	79	69	91	19	93
41	10	42	19	48	97	37	38	66	52
63	31	32	44	23	23	9	34	31	10
50	94	49	54	79	67	33	56	36	53
66	70	95	79	2	82	88	4	8	11
77	60	14	48	82	49	72	8	0	5
35	98	61	59	44	73	4	77	42	5
72	48	3	7	67	79	99	50	79	53
79	26	45	44	99	85	26	20	71	88
75	31	66	26	75	17	39	40	33	37
24	65	94	46	48	81	64	21	23	67
17	75	74	27	66	40	31	13	65	81
83	99	44	100	88	30	23	4	59	11
18	10	16	46	86	18	8	91	6	69
12	53	68	5	13	85	52	38	72	89
67	53	60	7	36	49	5	17	1	57
15	74	31	11	98	41	100	40	82	65
29	38	40	7	59	84	6	99	31	80
17	40	64	64	46	6	97	75	66	76
72	15	12	39	56	10	86	20	48	92
59	64	85	100	22	6	84	51	50	95
46	60	6	77	55	44	77	19	84	20
54	73	61	22	44	49	94	29	39	31
14	53	18	72	41	75	17	4	3	53
36	29	55	28	18	87	2	27	77	95
74	88	99	50	61	25	98	73	61	41
58	100	45	10	31	2	81	40	21	36
43	38	44	86	32	86	73	34	37	49
61	11	56	28	65	32	31	74	47	8
91	77	83	31	51	51	57	100	1	25
72	12	95	58	45	76	69	88	31	63
53	50	36	75	38	47	63	18	97	21
60	81	30	15	94	6	11	66	49	32
19	11	49	21	13	65	1	39	71	41
95	95	12	72	99	19	42	3	42	87
45	22	92	45	43	94	13	87	70	50
49	99	63	34	70	32	23	18	66	43
59	8	3	28	40	61	37	8	5	8
90	94	32	37	92	83	8	98	2	11
35	0	89	25	78	83	96	89	12	79
80	85	69	3	42	41	29	66	29	31
82	28	37	75	80	27	98	3	21	68
65	96	82	17	94	68	26	98	26	16
34	9	79	88	55	93	33	90	38	40
43	6	39	81	55	43	74	59	38	45
92	100	43	35	50	5	76	8	84	74
3	16	7	78	86	4	86	97	39	7
88	36	38	83	64	36	55	89	67	0
33	76	45	39	22	3	47	70	41	57
43	59	8	69	17	54	15	15	43	90
66	6	69	15	66	33	54	20	89	81
76	22	93	88	24	87	26	50	44	21
84	54	12	54	63	31	15	10	74	28
27	99	57	78	35	36	65	62	27	8
48	67	85	0	18	4	87	95	20	5
79	73	92	65	15	12	29	41	17	23
57	81	53	2	99	89	6	66	69	99
14	33	68	72	43	12	100	77	3	71
10	77	54	40	39	87	93	43	13	11
4	73	51	36	53	34	17	86	70	71
97	4	63	78	20	0	65	39	20	84
65	74	43	50	37	44	96	42	97	4
58	35	24	41	35	90	71	80	80	94
76	21	64	66	34	79	21	32	31	65
53	32	75	16	5	88	64	4	17	82
99	11	47	84	92	14	76	61	70	80
94	14	42	93	72	99	7	26	25	28
87	76	60	57	52	64	25	31	33	49
53	87	86	29	7	5	83	81	31	99
27	24	5	30	50	62	14	46	78	64
27	25	43	64	96	21	32	36	72	2
10	5	42	64	59	78	5	26	43	32
52	81	37	60	6	99	49	7	76	81
53	87	65	40	79	21	4	16	67	4
52	98	27	5	14	49	36	31	46	53
84	64	78	12	6	86	23	58	52	14
32	1	59	44	14	68	36	46	22	62
21	95	17	93	81	85	91	6	50	13
78	67	79	74	38	28	62	53	28	22
39	68	49	37	36	40	94	78	23	36
75	5	80	84	57	43	32	80	81	28
50	4	88	30	69	64	54	88	42	67
30	86	56	59	82	43	42	28	61	23
13	96	78	23	39	4	3	81	10	33
86	34	99	36	5	83	63	38	39	83
2	84	81	18	12	80	78	5	48	19
14	30	48	30	38	18	13	40	26	15
8	89	0	74	78	95	99	41	33	4
94	29	15	16	73	72	85	25	74	34
42	73	95	7	31	49	54	22	30	29
38	37	85	94	4	22	82	17	79	1
16	73	11	75	67	28	37	72	16	96
100	72	27	6	81	38	34	65	14	97
36	62	93	10	66	98	74	85	21	97
96	37	16	58	77	94	60	37	48	24
13	92	72	87	23	86	95	85	93	92
97	28	90	83	83	83	41	56	72	94
25	76	40	100	3	75	63	87	13	12
19	14	50	20	2	75	64	33	97	91
10	49	72	34	69	88	41	75	68	24
53	10	33	54	43	20	12	46	35	86
60	79	3	3	65	88	90	61	100	23
89	72	55	58	100	59	64	28	45	90
66	64	63	24	6	82	79	6	43	94
49	48	49	12	99	32	62	7	24	100
96	84	13	27	58	43	30	75	83	6
7	5	23	36	36	51	15	63	59	44
63	43	51	61	47	43	37	18	12	93
88	71	34	94	55	32	20	33	5	83
48	79	85	79	94	7	1	37	52	54
36	99	2	25	77	39	33	54	97	58
51	61	52	84	12	88	36	40	6	59
57	10	99	56	75	47	96	47	75	56
19	67	6	11	61	71	55	25	4	81
95	25	80	34	81	77	43	53	22	82
45	54	8	17	88	99	13	22	11	28
65	8	38	64	3	2	100	18	2	91
73	13	87	75	66	36	25	14	54	29
18	68	34	56	73	86	86	24	79	97
94	26	69	24	46	61	2	73	48	3
28	35	66	93	73	35	41	94	30	92
90	9	69	85	35	4	54	30	79	1
89	39	56	19	77	61	93	29	20	99
0	70	31	85	26	16	91	17	4	36
29	28	8	40	62	0	74	44	46	93
66	51	2	0	80	89	68	4	47	91
13	33	17	63	2	95	14	30	19	6
19	98	49	76	88	20	23	57	43	20
35	41	65	49	20	3	12	20	13	70
92	21	79	11	23	30	21	50	2	38
