200	5
94	72	26	41	74
44	69	20	32	11
43	52	29	98	20
41	27	19	67	80
43	9	2	14	47
64	51	79	88	48
49	12	42	92	75
46	77	78	76	80
14	100	35	40	94
55	79	31	11	64
48	70	42	93	43
22	25	37	69	36
1	88	72	74	9
0	23	48	0	6
18	67	5	88	49
89	97	38	34	93
80	62	49	58	73
2	36	73	81	65
61	60	49	30	73
32	97	19	38	71
99	99	17	45	38
100	40	58	84	32
61	37	24	66	38
64	1	66	28	49
87	53	34	55	40
70	100	69	84	31
90	30	51	38	46
19	24	25	67	97
32	38	82	15	12
93	88	98	23	24
20	77	95	73	99
16	13	14	53	6
28	88	50	32	66
23	32	35	55	17
91	45	42	71	74
21	93	27	73	60
59	35	64	19	34
62	67	29	38	87
86	7	68	5	97
72	80	71	55	77
99	99	76	36	47
61	69	88	89	17
70	42	61	70	67
85	12	23	55	72
7	26	6	76	16
66	8	36	58	10
47	71	0	52	91
92	5	57	50	88
5	78	60	26	7
19	89	18	14	26
83	11	45	89	76
55	66	16	68	2
93	89	95	84	87
30	6	22	4	22
53	36	24	90	28
86	5	86	41	7
3	3	73	3	2
43	5	30	88	70
61	40	6	67	37
24	59	50	95	33
60	33	70	89	4
99	62	84	90	90
91	80	22	56	49
100	61	78	63	28
29	5	76	5	47
23	67	39	98	95
35	16	15	85	42
41	85	16	51	73
24	66	55	3	90
48	42	36	26	93
68	13	19	67	5
49	92	51	29	18
62	12	6	58	43
87	67	29	79	18
89	100	100	66	7
88	4	12	82	44
34	6	94	92	62
65	44	10	46	59
22	90	90	16	94
32	43	63	94	30
83	50	71	98	36
56	73	83	42	44
4	44	50	51	65
12	39	76	90	20
44	72	98	24	96
86	81	4	42	57
23	62	69	18	100
94	80	19	29	78
58	7	48	47	66
76	62	63	14	39
44	100	47	28	61
32	73	67	59	31
98	22	13	82	87
97	75	2	8	53
8	5	83	28	53
53	0	44	15	71
25	62	11	60	45
86	70	65	93	70
20	59	93	33	71
89	64	26	5	33
24	71	94	35	28
1	64	57	3	37
11	6	91	18	0
4	56	14	35	13
4	72	62	26	41
76	60	23	9	12
99	83	59	1	24
80	83	86	28	39
52	50	90	79	4
44	19	25	25	2
22	11	36	13	81
61	83	55	93	65
5	24	67	40	75
90	90	93	12	5
97	74	48	94	39
39	42	45	85	5
27	50	46	31	94
3	80	82	87	89
39	34	16	100	25
83	58	97	34	67
62	53	22	25	27
95	6	77	55	90
11	21	64	78	79
87	61	15	65	97
50	11	20	93	82
41	94	81	25	98
55	36	56	82	62
49	49	97	89	25
73	13	20	36	67
19	44	32	100	87
44	7	96	75	9
43	22	15	93	95
21	84	1	75	94
15	77	89	1	56
36	56	3	15	34
5	93	22	17	62
51	22	28	4	79
43	35	26	34	56
47	75	18	64	78
100	56	40	27	82
3	47	54	82	34
64	80	76	30	53
29	13	31	94	31
69	80	98	78	27
93	63	85	64	18
60	40	65	99	10
83	54	0	59	99
57	28	89	86	85
93	93	63	61	39
35	73	72	8	37
71	68	52	0	37
92	49	10	98	68
58	43	9	22	64
97	81	75	29	90
86	58	24	36	54
22	47	49	73	77
1	73	1	14	43
99	38	83	67	69
13	45	47	23	82
96	97	81	63	70
57	28	15	13	95
97	93	54	9	1
55	37	25	33	9
72	76	53	24	50
58	6	3	75	59
0	74	72	27	48
63	18	10	33	12
62	3	0	19	55
56	26	46	96	72
63	88	85	37	25
36	98	35	7	35
76	62	91	66	40
15	49	50	36	66
100	19	0	78	93
30	64	97	20	77
87	65	22	83	41
95	44	17	19	40
73	31	6	4	74
38	80	45	53	46
