200	3
54	76	84
85	27	55
64	36	62
98	73	90
99	67	2
59	82	33
73	51	42
1	56	55
50	92	33
27	73	37
32	55	100
91	21	25
30	87	12
89	23	89
55	24	95
44	75	1
43	71	31
67	18	16
44	19	93
100	81	16
58	93	40
86	11	27
26	67	34
100	51	63
56	70	57
29	89	100
7	86	19
48	16	65
66	64	82
88	64	87
97	93	2
4	87	86
68	75	56
56	25	64
98	24	83
97	39	50
72	81	82
88	3	11
13	10	10
98	38	75
53	14	17
72	86	51
55	26	78
38	24	80
68	14	77
30	55	38
14	70	15
100	85	77
15	23	62
12	55	32
89	82	74
61	33	8
70	81	32
72	75	37
97	65	2
49	12	31
54	82	50
16	67	36
3	11	6
61	55	17
79	52	9
4	70	21
87	100	92
3	10	76
21	5	91
82	50	34
33	65	86
29	65	54
56	33	32
40	52	17
38	15	42
4	82	25
14	3	74
79	66	98
81	83	11
96	80	37
7	1	71
61	86	98
32	90	85
2	64	3
58	1	9
35	82	3
89	20	6
34	45	26
89	4	42
28	62	74
90	82	51
46	61	40
19	20	77
71	37	19
98	31	59
38	19	47
12	29	15
56	74	54
2	57	31
34	93	38
21	21	97
6	36	32
41	13	79
45	79	85
76	23	34
44	15	66
75	60	28
26	53	87
73	19	1
31	44	60
36	27	65
38	33	41
94	87	52
83	84	36
71	62	38
23	79	56
17	43	32
28	100	5
93	60	89
1	51	46
55	20	78
4	99	36
84	58	35
3	39	39
82	75	37
69	43	91
38	67	83
38	3	40
77	43	32
14	32	89
12	42	71
22	26	67
51	45	86
69	49	41
49	67	50
56	15	17
86	64	24
72	57	40
53	31	87
81	69	77
46	85	0
