200	5
311	9856	1.3
463	9198	1.0
46	7665	1.2
84	3747	0.8
340	6494	0.5
486	10025	0.7
91	7449	0.9
370	6408	0.7
83	7380	0.7
222	1106	0.7
223	3546	1.0
393	5361	1.2
111	7640	1.3
233	9895	1.0
301	983	0.9
313	4286	1.0
472	2710	0.7
195	4804	0.6
340	5351	0.9
285	520	0.6
482	1240	0.9
141	9258	1.5
436	4093	1.5
262	9883	1.5
65	7036	1.0
342	6455	0.7
187	2496	0.7
489	8237	1.1
95	4290	0.8
229	933	1.3
214	7748	0.8
217	4719	1.3
496	6031	0.8
46	3445	1.1
145	2990	1.0
457	5442	0.9
78	5283	0.9
148	8003	1.2
169	9723	0.8
305	605	1.2
335	1610	1.2
112	4342	1.3
26	3768	0.7
135	301	1.0
211	4049	0.7
95	2410	0.8
27	8625	0.6
215	5973	0.5
38	8846	0.5
92	9637	1.5
483	8428	0.6
41	4302	1.4
161	6752	0.8
39	9340	0.8
138	4344	0.6
429	3727	1.2
461	8045	1.0
411	4017	0.7
470	124	1.2
168	5631	1.5
275	6787	0.8
256	7885	0.8
475	4889	0.9
282	2139	0.6
437	5724	1.4
67	11	63	99	28
56	8	52	38	8
28	88	78	71	36
51	87	39	47	49
65	18	96	83	21
77	25	14	56	24
33	34	97	8	28
99	72	11	13	1
47	54	35	36	100
74	6	32	72	96
61	16	61	58	35
70	93	11	36	45
49	56	93	15	70
31	52	8	26	20
14	4	77	99	67
53	86	76	16	88
45	52	76	81	67
61	100	36	68	8
40	52	48	71	4
49	63	72	85	3
89	10	47	77	2
40	52	78	43	74
96	59	5	38	23
70	26	22	32	76
92	57	99	75	57
79	55	1	95	0
41	62	49	41	63
88	40	55	86	53
72	98	87	43	93
65	3	12	75	63
93	33	52	21	40
57	72	24	44	97
23	64	4	67	86
98	30	61	47	99
26	22	62	100	47
87	84	17	79	44
37	32	56	10	74
46	56	45	77	74
89	8	51	91	18
1	71	94	31	73
20	3	0	35	94
66	53	93	100	62
80	99	28	8	13
57	26	54	5	89
47	27	21	66	15
83	98	56	64	71
65	51	98	83	100
42	39	6	93	15
1	41	0	18	55
100	71	81	16	44
12	40	51	9	90
50	99	23	19	19
17	1	46	78	57
23	81	98	58	62
74	63	91	77	1
43	14	37	51	39
94	97	66	57	43
74	58	95	21	73
26	87	72	82	3
90	18	95	65	59
4	0	16	97	7
69	11	21	93	86
92	45	48	66	22
98	73	3	3	89
47	70	29	56	63
39	84	74	41	41
41	87	21	17	58
29	36	94	19	100
70	34	45	63	8
89	1	23	78	7
22	72	78	31	1
26	11	28	48	73
26	87	64	46	41
36	51	30	99	8
85	32	13	3	82
10	47	78	91	0
88	24	24	39	56
52	85	2	33	31
72	81	14	34	52
2	89	11	63	19
58	47	30	73	83
38	86	59	75	22
42	98	21	20	36
36	68	4	84	92
32	60	49	45	88
63	90	27	79	21
79	69	20	20	45
81	28	13	56	33
42	93	73	87	89
91	100	65	35	40
72	2	4	53	87
67	67	30	28	92
17	75	97	6	29
19	85	16	92	34
10	10	43	36	67
41	91	56	71	76
26	88	85	48	34
77	8	0	17	74
84	74	0	9	33
12	71	11	67	46
2	29	80	21	11
77	74	39	19	69
23	78	44	56	26
46	100	27	54	54
40	7	39	53	14
90	17	19	72	45
79	35	83	60	9
49	19	19	6	62
57	7	45	29	37
28	66	13	68	28
79	86	81	23	39
10	37	7	97	12
98	42	72	56	46
11	65	31	83	45
47	95	75	80	41
43	93	70	36	75
97	29	53	9	24
93	0	32	35	85
33	32	57	7	63
83	96	1	22	58
56	14	41	22	38
18	30	86	36	22
37	54	33	12	62
93	95	64	99	8
70	71	3	70	98
20	35	91	24	73
77	71	35	63	100
38	99	89	49	74
39	4	35	81	18
84	8	54	60	64
80	29	88	42	1
72	7	40	35	62
16	98	38	68	56
8	100	32	2	82
47	82	8	15	61
87	81	80	8	68
25	98	54	91	29
4	36	35	17	4
79	80	47	75	30
98	97	45	85	4
85	16	93	33	94
31	11	5	41	65
97	58	38	48	96
92	26	92	31	13
96	28	45	29	84
34	96	63	73	44
63	52	70	40	67
7	87	5	48	77
9	30	21	5	87
77	47	31	99	65
27	9	54	4	79
0	80	30	90	18
45	56	8	80	76
29	67	35	16	70
100	41	90	97	46
41	0	23	15	16
59	14	80	84	42
5	90	87	84	47
85	74	10	10	60
92	9	87	7	0
56	37	59	42	72
12	52	50	47	4
72	52	8	58	60
44	54	79	56	84
33	99	68	91	9
11	24	99	68	46
18	42	17	94	86
28	39	54	33	72
36	16	55	51	41
41	55	58	21	54
19	91	57	25	43
84	21	46	72	12
39	66	42	50	52
6	5	49	66	25
1	98	20	33	69
26	40	38	67	40
16	35	86	8	72
95	30	21	68	77
38	47	3	35	41
69	54	22	7	59
15	61	84	71	89
6	83	96	81	52
15	63	53	8	31
42	89	4	63	24
9	43	27	23	29
70	91	95	58	62
48	14	43	19	22
91	73	65	31	77
26	12	32	48	87
34	92	2	6	79
91	68	48	66	4
61	77	14	82	78
38	27	50	75	94
92	76	7	46	18
16	96	32	79	68
74	10	53	74	99
17	71	81	79	27
41	6	85	98	41
22	22	9	98	99
3	2	94	16	26
