200	10
36	91	41	67	57	47	68	69	18	34
77	72	97	13	76	31	31	93	5	85
4	6	70	54	79	19	75	61	34	15
41	88	29	38	26	32	18	48	31	93
40	69	23	23	28	67	45	6	45	66
48	76	92	22	20	31	3	63	46	91
73	15	63	22	15	37	51	80	21	64
43	5	99	85	57	27	72	79	58	90
19	0	62	70	20	61	53	5	2	86
71	86	51	3	4	46	85	49	64	95
33	12	69	31	48	42	20	76	74	32
92	74	1	86	13	91	43	94	82	64
38	24	63	25	50	64	41	65	39	86
50	41	89	16	68	20	59	55	98	40
48	13	14	80	54	59	10	42	76	94
7	22	90	71	77	71	13	82	33	13
0	13	39	61	89	1	89	54	17	89
16	70	73	10	85	56	52	13	1	3
2	39	25	25	50	66	9	59	54	49
37	55	3	50	98	73	98	97	69	38
26	64	41	90	94	15	52	81	91	95
75	34	70	10	20	43	29	8	97	6
50	59	97	83	99	68	36	77	46	32
40	8	1	53	79	6	18	23	56	59
78	100	59	73	93	90	66	78	53	45
15	6	42	8	46	14	53	92	3	46
31	45	21	31	77	82	77	2	24	32
26	24	38	82	25	32	50	63	28	55
61	80	84	32	40	96	11	98	48	1
91	38	16	72	23	97	0	30	23	39
52	43	85	38	11	45	85	7	89	21
65	32	11	68	59	33	18	25	10	8
83	26	27	83	28	54	49	25	38	29
46	56	8	62	44	91	54	47	87	68
16	57	21	94	75	17	40	39	15	3
49	51	70	53	86	92	61	35	90	67
68	64	14	70	66	95	5	100	37	100
23	66	12	66	35	52	39	92	68	55
37	37	25	57	39	17	79	53	74	65
27	96	87	74	39	78	63	52	62	11
48	67	28	26	17	47	35	47	7	4
21	66	54	40	27	87	35	10	58	33
92	91	37	17	5	50	70	52	3	49
98	100	88	66	74	57	39	1	40	47
0	23	21	35	3	28	33	27	18	77
17	79	4	69	83	65	49	37	99	45
56	0	87	67	76	68	74	41	50	35
58	51	51	72	29	3	87	19	14	97
64	12	90	10	68	55	18	100	63	33
55	88	56	29	94	43	46	95	83	40
91	57	91	82	10	22	46	91	73	34
30	38	64	69	52	30	5	8	90	8
2	89	13	87	4	56	74	87	47	24
95	95	65	77	28	94	44	2	16	93
94	99	30	25	26	48	17	18	2	93
32	11	43	7	85	29	67	8	74	85
45	86	46	23	42	11	52	66	33	93
22	85	49	40	58	57	74	6	43	31
13	75	74	51	74	48	24	79	76	15
30	52	19	63	13	22	60	77	33	10
75	28	89	21	3	90	44	64	43	55
24	3	56	22	30	2	99	18	26	79
28	9	71	32	68	92	13	66	17	94
35	63	82	95	78	33	89	81	12	3
91	55	100	50	14	9	9	67	39	84
23	49	87	27	13	95	0	60	1	7
83	88	10	90	83	31	97	31	98	52
75	58	86	22	46	62	39	9	10	73
31	60	94	90	82	5	66	40	47	12
79	77	89	84	3	84	21	33	90	1
95	43	36	43	12	25	82	10	45	3
22	80	25	16	51	76	5	89	28	95
49	42	82	84	34	13	48	68	58	45
45	11	5	98	91	100	74	88	66	41
13	72	24	72	91	77	54	64	20	19
90	13	66	99	92	14	81	10	69	91
67	66	88	4	23	61	23	97	84	83
99	82	91	100	88	64	9	16	99	87
50	47	31	82	73	84	26	34	60	10
83	31	39	50	87	3	6	85	10	32
77	40	19	36	90	75	72	99	81	65
22	55	86	23	24	9	58	52	47	88
67	53	96	96	81	1	50	7	79	20
18	31	0	41	10	87	88	89	30	45
18	3	5	58	86	2	30	37	28	11
56	95	62	81	3	17	15	79	26	96
30	25	3	48	17	18	92	94	29	36
3	1	52	67	66	64	72	41	1	32
5	23	94	55	71	39	95	60	80	96
4	24	16	57	14	65	7	62	25	96
22	13	25	97	28	46	63	18	32	0
81	92	25	1	43	46	86	79	47	13
26	15	15	28	58	79	90	92	65	10
15	9	43	21	19	82	7	80	99	44
19	44	1	39	42	14	28	25	66	50
29	97	25	56	29	21	41	56	57	66
0	60	4	30	31	64	99	43	66	64
12	45	55	40	89	26	21	81	11	25
32	8	0	56	61	90	58	93	18	56
36	55	39	55	77	31	93	47	69	89
98	47	88	99	22	57	57	34	50	75
98	58	76	13	12	67	33	40	53	12
6	52	38	53	24	99	56	62	100	82
25	59	9	28	45	65	73	69	11	71
25	22	31	13	49	25	3	32	59	85
7	28	92	17	63	82	12	41	9	54
89	81	54	20	25	63	48	79	21	51
49	74	63	5	99	61	74	9	6	83
69	55	54	64	19	31	3	94	76	91
41	12	64	60	30	69	84	58	0	56
52	85	55	7	93	55	25	46	35	32
43	79	9	33	67	24	7	73	39	66
3	6	99	24	94	38	22	27	41	73
46	89	10	50	8	64	63	59	79	94
85	66	24	6	44	58	60	90	34	28
45	5	0	0	68	52	10	39	89	47
67	22	70	47	10	35	77	65	34	54
66	6	39	84	56	82	51	17	90	21
46	83	84	49	85	39	79	38	16	87
77	7	47	72	98	80	31	27	17	60
85	34	35	65	81	62	29	49	24	56
51	55	54	29	8	58	93	41	98	2
76	10	26	17	85	42	95	13	15	18
82	25	6	45	75	28	59	83	30	80
74	69	80	9	37	58	65	25	75	79
33	43	19	42	66	12	96	4	69	54
75	4	7	67	9	84	14	33	87	28
33	73	24	6	53	76	36	69	88	69
99	76	37	35	45	16	17	56	14	86
66	84	85	83	26	18	17	3	23	95
44	85	3	58	16	71	90	28	61	59
2	37	45	12	99	33	14	72	91	40
89	65	74	65	87	55	60	41	71	8
13	7	76	42	99	91	7	16	46	16
84	32	25	5	13	19	49	71	55	49
88	86	83	75	22	36	86	25	18	25
26	57	35	41	94	94	65	54	69	54
22	69	46	96	64	79	16	80	59	57
61	93	0	40	77	99	81	15	56	1
5	89	53	59	80	46	72	34	39	63
89	44	58	92	53	56	16	88	83	33
41	82	92	49	11	81	67	77	57	98
35	94	13	77	39	80	81	50	54	64
50	56	70	1	32	71	75	27	70	93
58	70	48	10	72	70	96	12	63	100
3	56	27	16	26	65	88	36	10	58
48	83	16	2	31	95	67	67	48	25
4	82	2	32	73	89	92	7	15	67
93	13	10	45	0	87	18	53	15	99
84	55	26	98	48	100	8	46	22	23
75	67	89	72	92	19	50	38	6	20
27	5	98	13	9	92	92	23	54	75
58	91	53	2	28	17	44	71	50	27
1	58	23	74	84	6	17	80	55	62
40	68	75	17	37	53	73	6	0	51
90	86	63	89	14	41	58	52	96	71
24	69	46	68	27	72	39	60	88	17
1	38	78	11	95	20	84	34	13	74
93	96	70	74	97	24	3	89	86	16
84	81	10	49	40	28	85	89	98	31
24	89	46	24	73	19	13	58	27	15
85	60	0	86	32	54	39	78	97	41
48	28	81	8	6	2	6	93	61	55
91	50	66	3	85	56	45	60	48	4
73	6	81	5	21	55	5	69	88	87
10	74	45	8	49	93	24	15	10	94
87	4	40	73	67	23	56	47	78	5
6	62	40	71	37	32	19	38	4	90
53	40	1	39	44	82	42	99	95	29
57	40	57	75	61	85	98	65	36	89
21	32	89	58	67	25	28	38	21	75
41	15	64	81	69	68	79	75	2	20
58	36	91	19	33	6	56	100	42	97
44	50	91	17	81	53	2	39	72	1
23	6	12	74	62	2	51	69	46	17
66	79	77	82	0	98	44	43	20	58
2	40	39	81	66	44	65	31	16	36
22	76	85	78	9	18	7	56	27	29
11	42	57	24	25	66	10	20	81	30
39	30	95	72	20	6	96	97	10	7
91	91	78	95	30	37	12	35	74	41
18	14	2	88	92	34	94	42	91	7
2	18	88	12	52	18	28	30	92	62
79	22	24	32	78	70	53	37	92	34
52	14	83	67	15	92	75	16	90	13
47	61	33	61	32	32	21	62	44	36
31	34	20	48	31	43	99	90	8	30
9	56	47	82	23	9	11	98	4	3
34	41	30	59	63	13	30	42	66	37
90	83	58	4	79	82	42	59	60	23
19	75	19	68	80	5	82	40	15	51
69	59	66	36	29	57	46	34	30	24
66	32	25	10	82	72	87	50	1	68
22	14	74	32	62	67	89	100	40	37
21	1	45	73	37	64	74	91	4	87
69	89	15	87	56	35	78	36	67	8
71	11	86	88	26	65	73	76	25	31
