200	10
97	100	78	89	44	100	71	86	84	15
22	5	69	15	10	30	65	99	80	44
6	61	12	50	3	67	73	27	30	11
79	53	21	29	52	48	7	16	98	59
13	33	74	55	51	53	94	39	33	18
28	50	33	83	42	69	33	83	41	93
60	28	54	92	76	63	34	22	10	60
8	97	0	29	43	94	33	93	63	8
52	90	4	19	15	98	16	86	81	4
5	29	1	28	38	40	96	20	90	42
88	53	58	61	83	11	31	46	67	8
23	56	91	34	71	98	44	56	8	1
69	94	9	28	12	60	2	6	80	26
73	65	89	72	41	92	67	92	28	64
16	27	14	81	82	76	76	56	27	61
35	96	84	11	90	5	65	29	61	76
97	5	30	79	78	46	93	7	21	83
17	30	64	30	22	57	24	43	63	98
87	69	50	25	80	24	73	6	50	93
67	15	76	88	99	98	36	59	90	4
82	4	68	53	6	50	69	37	84	67
64	48	62	90	52	26	75	2	76	4
72	61	14	65	16	5	5	64	60	46
49	57	50	76	44	71	56	76	18	55
90	82	0	67	6	86	76	12	53	18
6	1	51	97	37	46	80	95	70	50
62	99	27	18	95	22	99	48	42	45
78	19	38	23	88	38	91	73	1	75
65	46	64	26	23	17	12	58	97	94
99	54	69	56	22	18	46	70	75	80
8	52	92	17	91	34	27	76	99	19
46	84	24	65	37	38	42	92	55	78
61	45	92	3	23	15	75	67	2	50
7	86	14	43	46	15	75	56	14	20
33	47	69	87	13	57	4	21	73	43
22	59	32	94	38	54	85	25	62	50
30	95	21	17	34	17	69	57	83	37
35	41	9	32	70	10	80	7	38	90
100	47	11	36	35	87	20	89	28	87
4	33	56	41	33	53	61	27	27	66
73	25	65	36	61	3	89	59	34	3
98	87	20	33	60	19	63	78	8	19
43	55	64	61	77	28	47	98	99	79
29	40	70	75	70	31	34	40	6	14
55	37	35	82	50	83	46	100	71	18
64	86	35	38	39	53	53	100	63	86
71	29	23	61	64	41	7	80	94	78
45	37	87	1	94	73	18	31	90	43
83	69	39	56	25	97	75	10	10	0
65	81	15	92	100	82	8	84	25	64
18	4	66	66	37	95	4	88	71	68
50	96	85	88	78	25	51	45	51	9
42	81	34	73	85	31	89	40	26	64
61	94	2	61	73	17	82	17	92	80
68	33	28	81	33	39	12	19	65	51
93	6	4	91	37	80	49	66	60	47
2	48	45	8	57	40	7	87	61	73
70	33	88	23	65	0	45	92	68	89
35	34	62	35	21	87	35	50	92	66
26	95	91	3	95	73	7	90	56	47
82	68	43	57	22	84	42	36	6	13
59	15	46	69	63	7	82	27	77	57
13	57	38	51	7	3	22	82	97	9
