200	3
17	7	27
68	84	56
37	78	23
64	23	20
98	28	2
77	15	4
0	35	65
34	41	42
9	55	70
34	66	88
54	57	5
47	26	43
87	49	8
57	71	78
87	85	29
87	65	75
83	77	88
91	92	52
44	10	35
83	43	17
0	66	78
6	9	38
69	81	15
14	4	34
1	98	65
5	92	64
43	2	24
39	66	78
2	83	13
64	55	99
46	21	30
78	34	48
61	10	99
76	15	46
71	100	78
64	62	95
69	29	57
29	55	71
24	55	49
96	67	77
62	45	80
75	99	20
63	91	59
92	51	49
45	89	94
18	25	20
73	95	63
4	64	3
56	54	45
6	100	12
60	5	17
66	33	31
66	41	43
22	68	16
50	51	81
43	0	34
37	12	83
74	90	64
65	51	74
74	96	47
36	11	91
82	45	10
87	76	3
42	94	6
16	21	11
59	11	62
58	69	73
92	67	30
81	38	100
78	20	17
39	18	58
19	96	19
38	30	12
20	4	77
76	88	0
45	43	80
46	49	75
24	56	9
93	90	86
6	49	63
75	76	25
91	79	20
55	5	52
79	71	2
73	55	92
88	80	30
39	48	5
65	0	77
76	22	15
5	67	3
34	70	80
44	99	64
29	48	88
8	10	14
14	92	31
37	82	4
82	24	90
25	27	21
23	85	88
89	85	61
4	17	18
35	45	18
90	62	55
92	52	73
100	97	87
84	14	37
28	17	98
74	72	3
65	82	74
82	12	72
37	65	92
89	3	78
45	0	23
42	15	92
50	24	76
91	21	3
77	23	56
81	86	33
54	100	87
65	22	82
37	37	3
56	40	12
32	90	20
94	12	85
90	45	22
64	56	63
42	1	87
14	27	29
68	56	96
61	79	42
82	74	13
52	2	0
75	33	91
46	77	5
63	2	68
97	50	71
26	83	65
60	26	85
46	75	35
1	48	63
40	38	2
29	60	89
43	94	38
53	1	98
87	44	70
33	60	50
56	3	38
23	94	86
97	61	58
7	41	30
50	8	88
30	78	94
59	21	28
56	88	25
30	73	87
23	19	45
89	58	2
100	5	62
25	17	11
23	49	96
4	8	34
28	52	49
