200	10
22	38	49	17	24	80	98	93	7	95
97	62	10	16	38	16	9	30	79	98
97	42	99	29	65	50	43	1	5	39
3	51	27	66	25	42	91	46	12	65
67	7	26	58	21	29	23	99	28	37
51	36	19	55	41	21	56	92	8	19
62	80	11	44	74	19	73	10	53	55
14	38	37	43	11	1	46	37	18	66
40	32	70	5	38	18	4	25	89	80
25	9	20	65	41	1	35	4	97	34
99	68	37	35	77	56	23	4	70	9
38	3	11	35	98	43	61	36	5	15
66	29	72	62	34	55	40	10	75	56
16	78	55	29	81	81	33	23	47	35
17	96	61	0	1	96	12	42	35	90
27	68	81	85	43	19	100	88	17	61
47	39	68	62	90	57	11	4	47	53
87	12	54	21	32	48	60	92	6	48
52	36	17	64	18	17	48	79	54	78
52	48	95	42	1	58	13	50	59	37
46	82	57	9	89	94	60	41	25	27
90	59	38	13	91	87	53	27	12	88
73	21	86	66	54	88	85	91	74	85
21	13	52	74	93	51	66	94	20	79
29	37	87	27	64	37	26	21	52	43
76	51	75	89	27	16	52	21	98	39
62	14	60	73	75	20	42	17	76	85
56	62	93	82	35	57	41	100	69	59
69	19	96	22	18	30	51	1	2	19
41	34	9	72	2	56	17	42	70	40
45	4	72	95	26	52	94	6	20	73
29	92	53	42	43	11	1	76	97	28
14	85	26	60	88	68	44	6	71	88
54	5	45	71	42	85	34	66	32	88
94	6	85	15	40	23	7	81	63	31
70	3	85	51	84	55	7	90	42	72
18	33	93	50	84	80	3	42	8	69
38	63	93	28	76	29	60	3	92	43
85	81	40	41	2	78	57	8	23	5
23	2	33	84	95	67	12	4	60	83
32	34	13	50	92	43	11	34	30	51
13	69	87	89	44	56	46	53	7	66
27	60	76	53	81	71	89	100	21	98
82	21	81	66	76	20	3	36	65	37
61	62	8	78	30	94	86	67	85	93
10	24	53	76	58	80	13	57	16	47
43	90	3	79	19	94	61	98	82	69
75	46	52	63	26	44	17	16	31	96
79	41	58	32	77	54	90	41	78	29
35	59	49	87	25	78	1	76	17	57
23	81	45	71	94	5	34	97	90	54
15	66	80	72	57	95	13	74	60	2
10	6	20	40	54	77	14	45	75	99
9	29	62	92	46	28	67	73	11	14
32	81	35	6	28	85	30	67	17	93
20	28	37	33	59	48	8	23	1	10
75	78	18	98	75	97	14	34	45	72
57	32	68	51	58	49	56	9	17	59
87	46	90	89	75	83	58	92	9	69
85	6	30	56	40	98	79	70	50	10
89	41	83	37	61	97	11	25	88	1
72	32	59	47	53	56	32	57	36	35
90	35	27	68	59	3	88	18	31	66
21	81	53	46	17	69	16	26	93	75
34	48	63	4	9	89	59	4	7	86
31	96	26	19	57	33	69	19	87	1
29	13	61	72	80	81	3	19	82	29
64	37	0	61	76	43	59	39	24	14
90	25	94	42	34	100	69	46	60	32
83	45	13	23	66	14	4	66	3	36
40	70	51	55	82	81	12	71	66	48
29	67	58	63	92	98	70	30	23	50
21	98	33	95	61	81	0	42	53	53
90	17	21	93	48	76	62	79	89	62
29	40	20	47	83	12	8	38	32	45
46	95	33	97	12	53	94	52	95	91
39	19	55	17	92	20	12	49	18	52
38	46	89	20	10	43	26	15	42	92
57	54	27	29	68	43	11	76	71	81
44	100	71	70	4	39	60	52	68	28
15	25	6	3	27	71	77	45	38	42
7	41	24	48	24	10	87	76	35	71
94	88	8	12	43	41	61	44	75	68
5	69	12	54	59	69	65	52	65	48
63	92	33	22	52	94	60	94	41	64
4	98	5	72	14	74	46	95	62	43
25	24	80	30	55	18	75	29	64	2
81	49	31	90	67	23	1	37	21	41
76	1	58	71	87	11	54	33	55	20
61	100	42	54	12	74	83	29	47	27
28	39	2	49	68	92	68	86	72	1
64	16	23	14	46	60	62	63	86	43
41	37	27	34	96	72	88	65	24	25
88	55	100	57	68	51	86	79	13	3
5	89	5	86	7	54	39	83	95	59
31	59	62	92	45	16	98	68	61	74
100	72	21	60	62	28	86	63	92	64
97	24	83	80	32	19	44	0	19	13
88	12	81	37	69	60	13	71	100	11
47	70	17	65	92	42	41	5	24	94
79	85	24	50	26	31	94	91	38	63
87	80	89	13	89	42	1	44	51	75
94	50	31	29	80	25	54	55	2	16
24	56	34	9	21	34	99	81	6	76
86	78	56	60	81	30	75	36	93	76
87	60	14	7	62	29	79	4	82	5
51	69	87	67	33	31	26	85	4	42
53	55	74	10	58	89	91	8	24	88
62	14	68	9	34	90	54	51	95	82
64	52	33	48	81	46	45	76	95	61
87	8	80	9	80	52	40	50	86	74
90	67	24	46	59	59	69	76	88	79
0	64	4	8	37	18	40	13	26	94
97	76	31	49	0	26	72	26	63	86
74	28	87	49	81	88	37	0	73	26
9	100	61	85	22	39	90	21	65	98
26	64	17	98	63	13	94	93	7	80
3	86	1	53	100	10	26	83	96	76
42	80	29	4	29	9	54	64	60	77
20	25	83	95	60	44	47	28	4	1
37	92	57	97	59	6	76	31	45	2
45	81	13	52	26	86	49	27	50	54
56	82	39	28	26	22	42	90	92	100
41	48	0	66	31	16	75	26	28	95
12	47	11	66	62	36	42	40	57	60
77	35	28	13	15	43	78	10	96	59
43	9	81	30	28	36	50	98	19	26
38	88	94	45	34	33	7	5	85	68
78	53	16	86	66	25	13	5	46	50
70	31	91	18	65	48	40	65	55	44
3	1	50	100	45	52	70	38	6	9
29	72	28	84	68	36	1	50	60	58
35	64	29	40	61	68	100	8	49	42
100	14	77	22	74	22	13	52	91	90
60	77	15	58	15	55	44	73	5	99
50	45	36	99	53	69	24	74	57	16
58	85	57	18	33	39	88	53	36	59
85	49	4	14	48	35	37	100	73	31
90	58	41	13	32	30	37	56	91	32
75	85	58	39	13	22	3	79	31	91
42	11	56	32	23	6	98	16	82	77
1	3	7	98	59	13	97	65	94	95
9	17	59	26	35	80	72	42	61	47
14	36	49	80	22	6	34	16	1	16
27	75	88	32	53	60	94	99	93	34
47	28	72	81	77	57	62	8	50	49
20	28	9	95	68	60	18	93	0	84
61	53	45	10	9	15	59	69	2	27
76	100	42	56	11	52	64	99	3	56
82	66	35	84	55	76	97	76	95	66
23	29	45	48	94	27	58	3	100	25
5	58	93	50	35	26	98	40	21	74
15	80	16	70	0	55	56	90	27	83
17	54	46	50	86	28	24	100	39	100
92	8	91	53	77	2	0	45	45	30
14	8	43	68	20	90	52	59	83	52
41	61	67	37	51	20	84	18	78	26
78	59	91	76	11	81	56	1	28	69
7	88	76	32	25	35	72	9	66	93
71	81	9	19	42	48	63	94	1	52
89	37	11	92	93	63	86	8	48	21
22	8	78	54	3	77	88	23	69	65
59	30	21	95	95	95	54	75	45	2
72	62	77	90	95	61	35	84	98	9
60	64	2	26	93	51	59	80	49	3
23	45	89	24	1	19	51	54	31	57
3	56	89	86	57	67	96	82	95	29
98	59	90	58	7	40	25	77	72	78
17	76	63	93	52	7	44	83	21	91
18	89	84	42	15	63	32	85	1	23
92	69	0	35	27	61	87	18	94	8
36	14	93	67	30	3	90	86	47	12
40	26	75	14	72	26	77	38	98	82
13	8	84	52	89	21	53	59	7	85
53	0	12	34	64	32	84	24	80	48
74	43	33	10	77	33	96	53	68	58
39	30	47	10	71	4	6	0	35	67
55	15	0	87	26	85	12	56	99	59
43	60	55	12	14	21	12	100	21	45
46	72	31	25	34	59	94	29	69	62
37	26	26	38	76	78	69	18	8	48
65	60	39	63	86	58	93	65	91	18
59	1	35	32	40	94	24	34	32	9
52	97	8	7	35	35	56	64	97	89
14	50	88	37	70	80	26	23	62	76
33	48	56	2	25	96	24	90	80	73
