200	5
1	71	17	57	22
59	64	28	55	77
75	50	7	63	20
94	42	31	5	69
27	34	35	17	10
68	67	80	81	82
41	17	66	14	41
34	27	10	99	89
87	47	81	33	75
27	74	80	99	55
13	15	47	64	68
83	20	13	14	43
1	9	29	27	65
79	34	9	18	54
4	94	5	87	95
56	40	51	75	35
