200	5
60	26	63	88	42
37	96	77	73	91
80	48	4	100	11
71	18	12	22	49
41	64	7	65	97
46	67	52	25	43
48	85	96	40	16
87	33	8	25	23
6	100	22	5	85
58	62	53	0	58
62	50	52	0	68
46	61	65	76	24
25	45	62	5	88
83	77	87	51	6
59	11	63	0	13
50	18	20	17	83
70	57	97	97	21
81	43	43	85	76
95	6	75	74	72
7	26	15	84	96
100	39	94	74	71
31	64	69	63	34
58	36	22	46	39
83	87	14	27	3
56	42	58	24	15
29	5	31	14	53
17	98	51	21	17
69	75	82	26	30
45	49	58	17	69
18	38	85	52	16
4	0	76	82	37
84	55	11	83	46
70	65	98	55	42
66	9	87	35	97
95	79	54	19	83
60	36	18	85	52
87	2	47	36	64
65	47	70	66	27
11	49	28	71	88
9	74	93	38	42
27	73	2	36	46
1	86	23	67	43
11	16	26	94	21
41	53	16	41	44
89	85	94	65	40
46	88	80	15	22
65	80	44	61	25
5	43	56	12	98
19	43	90	86	71
12	83	75	94	10
15	46	26	95	18
46	70	16	41	63
99	81	41	74	93
64	78	65	33	44
99	100	66	24	32
45	88	86	77	22
49	79	3	95	50
73	67	74	0	65
31	34	24	95	6
22	95	37	15	71
68	34	72	75	98
42	95	61	6	42
40	99	1	3	84
87	95	35	12	59
28	24	82	48	55
96	95	57	91	92
35	60	67	94	48
97	18	7	69	74
26	15	1	48	47
21	72	96	63	4
16	36	66	80	57
34	23	18	26	33
32	89	75	46	14
97	36	66	49	84
90	4	9	40	78
41	97	21	24	75
20	2	31	74	41
74	62	3	23	99
17	35	92	45	10
20	59	17	34	12
25	87	34	53	86
55	77	76	80	45
42	55	0	59	2
63	100	99	43	44
17	78	70	78	52
28	62	53	17	34
31	95	99	88	17
96	49	3	100	81
37	88	61	45	0
1	64	28	100	100
86	21	33	100	79
2	15	62	88	91
70	30	7	98	38
8	96	87	59	28
35	9	30	100	62
32	87	66	40	17
17	77	17	79	63
9	29	77	100	20
88	61	64	90	32
36	25	24	67	61
41	80	64	48	31
81	64	81	86	87
47	8	42	83	6
40	65	58	98	0
34	32	1	68	11
0	67	52	59	65
68	27	88	7	57
6	31	87	28	35
95	3	92	9	82
23	60	3	63	98
50	98	70	79	10
94	91	54	63	14
54	12	79	78	54
67	76	25	36	25
56	16	74	60	70
53	59	56	27	50
47	86	43	23	68
94	36	99	45	44
63	23	39	2	18
78	64	15	74	72
67	58	90	23	49
1	69	1	9	94
97	34	73	79	24
58	8	66	40	21
83	68	100	4	62
23	46	74	4	14
94	42	60	99	9
34	12	78	68	47
88	1	0	92	61
41	33	13	87	34
26	79	81	27	97
11	82	15	62	90
30	25	68	60	69
13	41	5	22	39
35	6	62	97	8
35	99	38	99	27
11	95	37	65	77
24	68	29	76	75
7	26	60	17	21
79	61	24	46	70
1	43	30	28	18
51	31	55	36	37
39	65	10	94	57
54	80	67	17	67
37	49	64	66	80
60	70	78	20	4
30	40	38	46	2
87	55	89	21	21
93	9	65	21	24
30	10	97	59	65
42	65	74	38	55
64	39	26	17	67
47	81	38	5	89
9	94	84	90	87
71	80	52	31	77
20	11	59	62	22
54	30	26	89	8
98	41	59	54	93
61	82	55	32	54
36	72	100	34	52
53	77	14	57	63
81	68	10	43	86
19	37	66	80	48
34	81	33	28	63
7	37	88	87	76
93	6	76	74	83
47	50	92	41	24
57	39	36	18	73
8	70	27	27	64
32	73	25	46	5
