200	3
414	3952	1.3
174	2264	1.1
382	7400	0.6
106	2293	0.9
441	408	0.8
73	3279	0.8
392	4938	1.4
381	3668	0.7
403	5168	0.9
482	2621	0.7
432	1605	1.2
19	6035	0.5
277	669	0.6
110	4328	1.1
33	2474	0.6
126	1086	0.9
135	4132	1.3
61	7443	1.5
236	5741	0.8
263	2799	0.8
34	4200	1.3
52	4502	1.3
362	7687	1.0
460	3665	1.0
443	2966	1.1
254	995	1.2
274	2272	0.6
430	2998	1.3
180	3767	1.3
190	4758	0.9
242	4528	1.1
5	1508	1.3
111	330	0.6
354	3332	0.8
273	1081	0.9
110	6550	1.4
72	2545	1.4
478	84	1.1
7	3142	1.0
297	7192	0.7
268	135	0.7
113	5301	1.4
49	7843	0.9
168	4110	0.9
126	5079	0.8
450	4333	0.8
338	2665	1.0
207	4732	1.0
333	983	1.4
15	24	11
10	69	83
49	45	65
42	64	10
83	37	88
52	97	39
73	63	37
82	86	6
75	36	23
82	79	27
56	17	12
76	41	28
17	54	24
32	22	66
70	67	64
5	33	96
32	31	16
37	27	97
23	26	63
76	58	27
71	34	72
2	70	63
12	72	38
52	87	59
50	3	67
55	35	57
77	2	0
55	75	28
80	84	73
29	54	40
10	39	9
67	16	69
67	74	89
76	57	26
11	26	74
98	49	21
80	61	35
48	100	37
95	22	63
58	14	93
46	64	4
66	74	10
65	20	23
73	100	76
90	55	90
87	62	72
73	15	76
15	40	62
72	83	89
6	39	60
49	45	76
58	33	58
36	75	8
9	100	4
40	10	41
43	27	45
22	26	64
90	88	45
41	23	97
74	34	73
60	62	90
68	23	10
53	72	57
1	51	46
98	89	70
24	10	26
47	61	4
39	11	100
74	4	0
68	96	71
75	14	68
61	66	98
7	91	86
63	89	58
15	90	57
26	17	63
84	67	86
45	99	66
71	5	82
75	98	84
31	11	20
29	95	85
25	21	87
43	20	93
76	39	37
56	63	95
74	74	39
55	98	63
33	43	63
70	49	67
27	10	6
14	45	18
65	86	26
82	63	92
10	25	50
70	71	11
37	48	97
9	45	9
52	32	79
83	74	56
5	18	100
43	64	72
90	85	92
48	48	73
76	38	75
27	36	3
83	76	43
22	8	26
63	77	32
25	48	75
56	35	70
97	40	27
89	59	61
35	80	83
82	42	8
63	99	69
50	18	57
24	87	29
99	82	40
32	40	66
94	91	28
77	53	96
92	64	4
26	29	80
26	28	35
92	82	24
32	23	97
24	94	82
10	58	22
37	19	79
90	31	5
75	72	56
55	37	11
6	78	2
32	31	14
53	33	74
60	58	93
66	71	58
7	29	1
77	100	58
30	47	13
52	18	55
38	51	68
73	71	62
12	96	73
5	23	50
13	98	46
79	61	78
61	84	29
100	86	34
15	10	97
98	59	11
6	33	40
43	74	81
60	88	56
91	20	23
18	44	32
21	84	79
86	40	44
95	4	79
30	52	22
67	29	17
88	47	85
92	59	16
45	68	82
99	97	51
8	5	58
87	59	60
58	28	79
39	89	12
97	5	42
34	36	0
32	21	78
49	6	89
40	57	44
71	57	59
61	19	37
78	91	56
82	80	95
77	19	63
51	85	83
73	69	62
40	88	99
53	25	60
68	64	96
56	27	51
20	88	17
15	72	69
56	62	100
100	60	51
53	4	84
90	55	25
0	94	82
10	13	86
38	76	6
32	1	7
37	0	23
58	75	35
44	11	83
39	32	94
