200	3
59	3224	1.0
425	6884	1.1
89	2533	1.1
297	6956	1.0
105	8922	0.7
183	10118	0.6
15	2321	0.8
327	5653	0.5
341	2631	0.5
146	3956	0.5
464	2134	1.0
56	6495	0.7
130	781	0.6
363	4116	0.5
382	199	0.9
1	1074	1.1
421	9642	0.7
487	479	1.2
347	6036	1.1
261	3285	1.0
232	6368	0.7
378	3340	1.1
318	6209	0.5
93	1016	1.3
131	1334	0.9
102	5759	0.6
208	2329	1.2
321	7130	1.0
425	7646	1.4
498	6374	0.9
128	475	0.7
351	1362	1.0
63	2489	0.9
238	8594	1.5
440	8796	1.4
373	6404	1.2
471	559	1.4
36	8558	0.6
436	3658	0.6
18	8583	1.5
308	9585	1.0
459	9591	1.0
296	2301	1.3
27	7028	0.9
390	8477	1.1
474	4493	1.1
154	9515	1.5
235	3218	1.3
243	2334	0.8
186	3994	0.6
389	6764	1.1
410	1660	0.8
40	474	1.5
413	1952	0.6
13	4997	1.1
243	6133	1.2
396	2168	0.9
42	6387	0.9
247	4789	1.4
41	1060	0.8
254	8811	0.8
321	6620	0.5
154	6849	0.8
412	3937	0.7
359	5105	0.7
17	5615	1.4
442	7882	1.1
2	5820	0.9
38	9160	1.5
110	8094	1.2
282	3047	0.9
66	7624	1.0
277	2178	0.6
445	2169	1.3
272	1056	1.0
431	9811	0.8
340	12	1.4
11	7760	0.8
383	2081	1.4
138	834	0.8
389	6192	0.9
283	6247	1.3
12	5443	1.4
324	4906	1.4
372	7245	0.7
19	72	54
29	73	0
90	10	24
73	36	27
58	65	44
48	51	44
73	72	30
5	36	0
11	87	29
68	82	17
48	1	71
15	42	66
85	17	16
79	21	23
27	36	57
61	74	41
25	55	50
70	74	78
45	79	16
2	56	77
64	13	13
71	68	1
66	7	47
94	43	14
21	50	30
80	49	88
71	54	75
33	50	24
76	98	52
39	39	61
59	40	41
52	78	77
54	24	66
57	72	12
46	11	65
57	64	23
60	97	2
8	63	12
96	91	94
11	42	54
92	55	89
25	33	97
67	67	13
58	48	23
64	85	16
19	33	23
13	38	4
70	54	78
93	6	76
27	79	96
14	48	26
52	64	6
50	44	23
40	70	52
84	14	20
49	64	37
49	7	29
97	88	15
23	88	11
2	45	95
71	51	86
99	34	0
68	55	93
15	2	50
90	37	11
43	25	73
11	20	76
45	27	75
5	69	25
18	2	72
24	59	2
10	88	35
49	24	50
52	52	62
80	3	79
20	32	27
57	52	98
76	16	51
91	53	46
97	93	3
94	59	100
86	94	33
67	42	45
28	24	77
10	62	42
60	82	87
16	85	81
8	79	63
15	17	65
13	85	91
70	28	50
89	20	48
59	5	87
57	37	94
72	13	40
23	94	32
88	100	98
38	56	95
24	96	58
14	66	42
91	72	19
32	81	64
4	18	0
44	24	68
79	80	38
49	4	81
54	85	24
1	76	13
31	90	21
40	68	93
70	26	21
90	19	7
33	66	36
75	11	92
74	20	68
24	35	75
59	97	60
38	59	11
15	39	44
1	71	17
13	77	21
60	28	21
62	100	97
53	61	97
78	21	46
8	39	44
39	84	46
64	61	63
1	28	49
47	25	67
91	99	99
74	32	37
49	72	57
7	100	62
96	68	73
31	66	83
71	32	94
72	2	0
24	85	0
27	72	72
95	48	13
10	74	65
76	56	15
75	27	83
11	8	17
74	63	51
73	46	79
61	6	40
53	55	32
83	47	64
48	51	64
38	89	32
24	12	96
17	48	94
15	29	44
86	73	5
5	36	25
53	23	81
52	91	14
2	82	87
73	69	3
26	34	58
80	95	80
56	97	27
59	15	75
5	49	66
72	55	45
71	94	12
1	21	71
29	94	47
88	83	48
54	33	42
98	55	66
85	9	13
52	92	50
59	78	23
16	97	91
17	21	67
66	86	54
88	67	65
90	20	79
6	85	6
97	46	37
5	44	40
23	79	0
21	15	71
11	46	80
7	72	94
62	67	47
90	60	65
11	11	89
84	100	51
36	95	17
88	26	14
25	52	72
26	44	30
37	25	78
92	12	2
23	84	85
38	54	91
