200	10
15	45	98	74	16	16	49	40	2	69
79	67	57	41	28	96	20	70	70	6
94	84	87	12	14	80	95	88	40	100
82	70	1	70	58	24	74	14	67	13
20	15	72	68	64	36	55	82	38	63
46	47	64	90	31	48	24	14	34	16
63	50	39	82	88	25	48	16	4	94
24	7	68	6	35	48	62	70	38	92
2	53	14	59	83	68	9	32	42	71
76	42	88	17	76	65	40	27	46	47
43	80	77	78	100	3	11	5	83	70
12	47	79	72	7	65	3	81	60	73
68	74	69	38	16	21	58	41	22	20
42	67	64	73	46	85	60	94	58	92
99	46	79	70	22	76	77	43	21	68
89	82	92	76	81	34	91	60	18	35
83	77	43	79	83	52	19	92	87	97
49	10	21	85	3	87	79	54	86	21
73	47	64	72	96	58	92	8	95	8
58	76	64	99	73	39	54	74	50	65
4	55	73	18	6	49	17	26	86	20
14	84	33	15	22	63	51	30	100	97
52	19	40	93	98	13	70	57	77	76
56	72	31	44	36	26	46	83	19	22
71	17	61	67	20	47	66	74	20	30
16	84	27	24	96	20	6	79	88	96
86	70	21	88	76	64	57	98	77	5
72	10	51	15	37	59	90	96	60	30
57	22	71	11	26	33	20	97	4	79
97	70	60	49	97	86	35	45	74	48
73	17	2	29	35	15	69	1	42	91
39	59	4	0	6	72	93	35	76	62
94	28	82	50	17	82	98	45	99	45
38	49	51	94	7	19	23	43	0	93
13	42	0	89	99	88	84	11	14	94
90	58	71	67	44	57	17	16	4	48
47	50	15	21	67	90	46	27	4	55
92	78	85	36	7	55	62	32	77	29
18	55	53	33	20	66	0	66	59	80
64	80	49	74	91	41	19	40	44	1
59	33	15	61	76	38	92	93	12	13
77	78	72	40	26	37	17	21	83	5
83	75	89	27	68	58	62	39	44	54
93	92	59	91	62	97	46	92	46	41
55	37	92	64	83	49	32	22	28	60
38	57	70	86	57	82	53	73	43	96
22	22	48	53	65	67	37	92	99	18
32	44	87	37	41	44	0	62	62	44
11	34	32	54	41	72	11	38	47	17
65	47	72	11	33	44	30	29	63	7
74	16	76	48	96	77	65	32	14	33
69	62	13	27	43	86	59	72	62	94
84	18	73	81	52	68	36	24	98	75
75	59	55	66	71	100	60	46	15	92
55	100	75	39	73	49	64	93	27	1
84	49	86	29	27	40	63	15	10	58
0	26	27	12	64	20	73	53	47	63
61	42	93	72	67	39	19	38	7	68
88	58	16	7	68	33	4	17	48	55
77	11	63	37	88	90	66	14	6	62
18	76	88	53	38	43	97	32	71	60
99	58	25	12	66	76	33	42	99	62
86	68	18	55	0	88	39	63	64	60
60	86	22	58	95	50	43	81	82	90
39	9	80	65	64	16	5	64	80	93
16	75	1	11	87	63	18	85	82	59
4	48	88	86	0	14	99	10	2	32
5	85	24	8	6	40	70	99	71	86
91	55	83	8	56	22	98	9	12	68
30	59	71	46	10	25	84	74	30	64
47	24	18	98	17	8	53	91	49	68
65	55	45	21	35	72	53	13	33	76
69	100	15	95	92	0	12	74	94	98
36	96	52	58	33	6	1	89	7	76
46	8	58	94	8	17	30	24	37	80
41	44	67	73	84	52	32	37	47	1
43	73	81	41	31	17	31	99	48	55
75	8	50	84	83	22	39	94	37	80
95	90	35	100	73	10	98	70	100	56
31	82	35	13	41	91	40	60	58	58
22	44	73	55	89	36	39	68	85	29
43	3	48	94	92	30	46	59	33	42
44	40	46	93	64	65	11	88	74	25
25	78	76	17	39	33	28	86	94	58
87	33	49	16	65	17	58	30	35	99
86	13	52	48	40	13	14	99	1	29
70	27	10	50	54	67	22	15	81	29
76	24	72	40	73	92	53	67	41	93
81	32	62	82	54	16	28	28	60	14
36	63	4	63	56	72	93	12	92	26
94	44	84	1	63	14	48	54	57	24
19	16	12	95	88	100	19	61	90	22
67	39	57	92	95	1	70	42	17	0
27	45	58	85	79	29	70	49	22	83
67	51	32	3	53	47	2	71	59	74
70	87	92	31	20	72	0	96	27	64
44	8	28	3	4	82	89	47	94	63
60	10	10	87	88	57	12	80	62	54
24	26	78	13	82	74	98	12	18	72
68	44	81	39	8	84	4	47	8	0
27	5	42	21	57	49	57	85	94	9
37	61	6	70	93	99	74	79	76	74
90	37	96	92	24	24	96	26	71	69
97	35	54	52	63	55	16	34	80	98
90	84	16	55	38	30	54	40	97	88
61	71	94	78	82	18	63	24	35	19
56	14	77	3	46	8	34	3	39	14
58	10	84	76	0	53	93	15	70	41
68	68	70	74	51	55	64	39	76	27
88	8	53	27	41	57	68	7	83	9
16	42	63	38	52	89	8	25	84	6
15	6	99	18	37	1	24	10	43	73
32	50	28	90	96	31	45	55	75	8
51	72	79	48	28	2	57	52	74	97
66	67	27	44	88	62	14	30	13	63
88	42	94	37	50	14	59	27	10	55
12	1	97	42	100	40	54	25	55	23
47	44	33	37	10	67	25	52	66	87
63	9	31	70	8	60	59	85	58	96
24	22	15	3	94	23	92	3	8	34
92	92	92	96	22	35	36	88	95	71
74	51	54	25	73	86	20	20	78	57
49	92	39	20	11	60	31	73	8	3
22	58	5	71	90	34	8	58	40	25
65	27	36	57	12	64	77	19	61	47
47	41	29	52	75	20	17	44	14	0
43	84	93	29	22	2	36	98	9	79
22	0	1	58	64	92	2	58	74	4
52	97	18	100	34	91	14	95	40	57
63	71	32	62	83	83	60	59	44	75
82	51	51	36	56	30	87	96	28	15
59	81	7	54	63	48	42	99	8	18
80	29	14	0	50	39	22	59	28	39
40	6	24	5	58	61	72	35	48	61
36	25	95	86	31	32	66	56	72	45
73	70	25	17	19	57	13	93	4	99
25	71	69	90	75	51	42	3	84	97
7	34	11	53	7	65	18	74	28	45
82	80	87	31	55	8	46	66	78	75
91	47	41	8	88	72	13	75	68	98
17	64	40	15	83	43	91	64	53	47
66	90	73	27	99	87	40	15	77	0
41	21	4	52	57	35	71	55	60	41
63	81	89	15	37	56	17	17	2	32
11	50	11	19	84	94	20	25	41	81
10	93	41	42	39	66	43	64	10	95
75	95	23	92	1	56	4	62	22	76
67	23	60	8	14	14	96	59	29	37
10	75	61	21	57	27	50	42	62	34
10	98	59	57	11	73	56	22	65	93
47	98	74	94	55	76	35	9	31	85
70	18	90	97	59	24	7	44	60	39
65	13	92	25	54	25	51	70	37	74
56	59	82	39	79	0	46	35	56	93
52	9	51	64	12	71	50	90	53	38
58	16	97	98	93	93	44	80	35	33
25	3	31	26	56	35	1	7	70	95
70	4	60	51	48	76	0	54	96	57
93	32	97	39	90	11	66	66	50	75
22	13	87	29	59	12	40	98	30	81
56	94	87	38	99	2	100	57	70	27
71	23	68	30	97	73	68	7	78	67
37	45	35	66	83	98	24	89	46	19
15	87	24	100	34	42	53	37	13	14
23	3	69	35	61	10	41	89	46	64
14	68	8	1	62	50	63	84	27	80
25	67	76	99	84	4	53	15	47	7
61	59	58	19	99	94	94	31	83	59
31	92	73	96	10	35	58	26	68	91
83	63	72	90	96	91	37	32	100	12
47	41	80	1	60	43	84	53	29	30
35	60	18	27	71	30	27	14	43	60
28	49	24	69	16	11	22	40	74	34
49	37	57	46	72	61	3	71	62	20
71	20	84	73	94	34	36	5	86	86
3	17	67	19	98	82	35	36	71	29
77	89	88	52	24	7	6	54	58	24
90	56	64	94	73	78	36	5	17	5
53	73	91	71	96	89	66	37	41	46
22	41	18	1	20	67	36	90	18	4
81	56	36	73	91	23	16	62	12	63
76	72	36	79	20	94	17	72	6	25
90	100	22	63	62	9	67	50	21	34
5	37	19	45	89	37	79	55	95	13
81	56	89	95	83	85	76	62	27	12
15	91	77	36	83	86	62	75	63	18
46	60	35	82	14	100	49	70	94	18
50	24	93	60	50	20	83	50	5	58
8	83	0	28	40	70	80	2	63	89
59	45	21	67	38	69	95	55	34	43
42	15	93	90	86	83	67	48	64	10
24	64	36	83	87	87	54	97	57	10
100	72	22	55	96	28	10	33	81	76
77	83	71	32	100	7	91	56	66	28
98	82	9	67	76	41	16	71	38	87
22	8	98	70	35	26	60	0	14	14
83	53	26	68	68	28	11	80	30	42
85	66	94	57	8	55	85	13	45	34
