200	3
33	2	96
100	41	96
30	69	57
44	84	48
94	20	64
84	55	33
27	97	65
8	64	84
65	54	92
9	70	64
68	23	16
23	93	14
11	42	15
60	99	98
6	69	54
28	16	59
40	24	88
3	7	83
26	62	0
68	7	23
28	39	33
17	77	95
93	67	27
77	63	78
23	17	90
32	99	40
93	57	76
8	33	68
52	40	78
43	98	72
25	21	64
100	91	88
37	75	40
49	37	75
74	44	91
47	24	99
77	28	1
78	85	41
20	39	74
77	61	33
70	55	100
67	4	88
40	69	22
14	8	68
46	52	26
45	64	23
26	39	95
5	27	88
95	69	37
81	2	27
93	2	30
100	9	44
31	87	54
59	58	57
97	47	9
64	80	34
9	72	41
45	7	25
37	18	35
27	99	75
21	68	70
86	97	77
66	49	78
20	87	24
78	33	35
24	37	6
68	30	97
11	42	21
26	82	71
68	36	45
46	17	67
16	66	85
91	49	6
95	29	52
71	94	15
65	80	53
92	18	4
17	98	50
31	87	14
10	51	100
36	39	53
19	28	29
35	67	35
71	95	8
27	89	15
63	6	67
16	4	89
76	83	46
87	84	37
79	90	86
75	42	73
18	16	10
46	5	7
64	58	85
26	35	64
75	7	95
92	43	57
64	97	99
71	30	44
4	18	49
19	23	21
89	88	84
64	31	18
83	92	75
90	25	22
35	87	98
14	15	16
88	45	31
38	44	17
53	52	90
61	65	28
81	43	0
27	22	52
43	92	41
76	63	63
17	33	82
95	84	79
18	25	85
48	23	88
13	48	59
94	11	78
9	91	56
75	2	37
16	64	18
69	100	24
59	13	77
36	67	38
0	24	61
69	11	64
74	75	46
68	61	58
29	12	81
37	86	27
87	71	36
10	48	4
20	80	57
83	9	37
98	26	56
50	69	0
34	19	28
80	23	59
38	35	96
33	95	49
48	90	8
83	44	31
38	6	2
65	17	11
13	72	95
14	100	35
30	75	9
68	52	37
66	81	33
21	53	40
79	61	64
29	92	28
93	96	9
35	90	78
68	47	76
1	97	16
21	35	0
52	85	91
24	34	36
74	56	12
33	60	81
63	92	93
24	71	23
99	99	5
64	98	100
38	74	17
57	97	50
87	2	94
100	98	38
13	38	53
80	8	60
45	60	95
