200	10
88	15	25	51	59	95	29	98	33	69
91	30	57	4	49	91	90	5	1	88
40	8	4	29	11	64	68	40	20	93
65	40	27	11	12	27	45	6	14	55
71	66	26	49	1	35	48	45	73	19
90	1	94	82	19	66	11	77	50	37
75	62	52	24	32	12	70	29	44	14
16	51	24	30	30	54	7	21	68	85
59	39	4	82	1	39	45	71	100	50
85	81	74	47	37	76	63	68	78	39
34	3	3	8	48	15	64	92	65	18
67	59	27	54	12	61	87	32	58	43
2	25	66	16	2	19	36	68	18	2
85	41	88	89	59	3	40	56	51	7
53	8	18	70	99	29	40	76	67	38
48	35	89	27	52	96	37	75	83	29
39	22	2	23	64	10	80	64	39	63
85	55	44	3	13	71	32	6	86	67
46	62	22	53	64	55	66	69	44	39
22	42	4	7	8	77	15	39	81	73
23	25	20	88	100	44	58	72	30	8
7	76	23	40	2	56	80	88	98	95
81	66	20	40	38	19	46	97	84	75
94	65	11	10	82	64	73	98	73	32
33	35	32	49	85	33	27	54	24	81
3	29	94	39	55	10	1	98	25	79
1	42	61	29	63	64	56	43	4	61
95	68	25	62	53	35	9	32	48	13
27	69	3	37	22	67	21	96	97	57
20	25	94	98	47	7	80	9	98	90
30	57	77	44	29	47	26	86	66	57
35	52	61	67	85	84	95	88	30	88
68	95	73	39	73	22	26	94	1	50
24	71	74	38	87	83	7	23	77	57
12	53	74	41	35	64	99	36	31	69
6	35	99	82	87	26	44	27	92	35
10	65	23	56	49	86	9	57	66	2
93	6	0	96	63	5	2	29	64	66
41	3	93	36	14	70	36	98	2	52
52	34	28	11	44	19	63	7	42	94
48	76	27	97	71	89	18	21	56	9
63	49	26	15	45	46	79	89	56	66
35	64	29	44	18	26	2	35	11	40
2	72	40	10	2	92	53	62	72	20
27	32	45	63	78	54	38	71	99	44
52	47	17	57	65	72	85	25	82	86
81	49	19	26	69	53	3	58	71	76
72	86	93	99	26	89	78	100	60	69
21	23	90	61	17	56	12	78	71	99
28	51	47	26	39	40	0	29	82	68
36	16	79	55	65	91	85	9	99	58
13	53	32	90	5	29	93	12	43	76
62	19	55	18	81	94	25	55	42	40
54	95	52	0	73	17	100	70	68	13
2	65	19	91	61	85	99	78	91	4
42	32	83	34	41	75	39	100	54	63
42	67	2	16	11	72	47	15	92	71
87	91	46	83	12	99	74	27	34	35
52	41	12	66	100	71	30	14	72	21
18	7	90	69	77	11	100	1	10	47
79	12	19	34	71	4	44	49	82	16
43	33	5	57	71	50	19	34	34	31
18	65	28	90	13	83	90	65	93	90
91	60	37	88	6	42	14	47	82	69
33	28	23	6	72	18	50	11	90	7
27	22	8	64	6	60	85	24	20	62
54	65	25	58	86	68	58	12	1	61
6	34	19	16	36	94	62	14	100	28
98	52	50	92	65	80	95	23	11	87
15	93	41	82	74	96	80	5	48	48
49	19	15	78	70	14	9	36	77	68
83	33	73	6	10	41	99	1	48	37
47	40	85	50	1	26	5	82	21	26
16	57	64	28	24	85	57	30	37	77
9	26	80	10	84	90	81	79	12	48
38	13	83	36	4	30	71	10	10	79
47	39	68	46	43	17	61	91	94	55
79	64	42	65	87	100	40	97	100	16
99	65	52	15	51	0	17	30	79	75
91	1	40	27	73	29	76	49	70	87
30	55	58	47	49	91	14	92	92	0
70	67	41	26	91	62	25	40	30	55
44	88	66	18	18	54	69	20	40	9
12	18	63	74	67	82	94	34	89	31
31	54	61	47	13	34	74	21	18	38
17	7	76	46	70	49	45	60	58	38
6	16	64	82	24	36	60	23	31	57
54	16	89	87	8	78	83	19	35	19
85	58	16	97	74	76	54	70	21	65
7	5	35	13	16	26	89	41	60	32
6	49	67	98	38	6	12	82	1	40
23	30	19	38	32	34	29	28	83	6
90	65	51	46	76	74	76	56	72	70
54	71	55	26	0	80	91	0	39	85
18	84	4	86	59	98	36	34	22	85
38	41	33	37	88	89	71	99	67	27
29	79	95	5	4	34	46	18	0	32
20	16	68	65	59	69	79	33	62	15
26	56	18	6	77	33	83	62	51	14
27	49	59	3	0	6	72	46	6	25
63	44	54	10	80	25	83	14	96	18
13	98	2	79	34	90	85	86	65	2
41	81	10	84	96	57	57	45	65	65
4	64	10	58	3	1	70	37	88	12
66	7	55	4	4	18	15	30	61	3
31	47	53	82	88	49	19	31	12	97
81	17	74	49	20	72	97	27	48	100
0	4	90	29	21	65	77	68	5	22
52	76	43	35	91	30	43	11	47	98
83	40	11	64	68	53	8	62	28	32
13	38	67	87	5	95	10	6	53	51
64	11	44	67	28	11	50	69	78	94
38	2	49	58	33	89	53	96	30	84
58	59	55	10	44	7	91	89	85	65
58	15	66	97	65	22	79	20	14	65
9	72	93	72	58	35	19	7	13	55
85	71	12	58	54	100	6	68	67	79
75	76	8	41	2	30	81	63	53	14
60	17	69	73	50	10	22	58	29	60
47	60	8	35	82	79	83	16	44	24
95	5	77	78	9	33	80	19	0	91
76	44	54	52	4	80	92	0	19	19
14	18	68	91	81	64	23	76	0	1
63	83	75	93	49	15	58	26	21	21
74	82	35	68	53	22	80	24	38	3
93	12	17	81	6	85	20	26	59	7
61	21	84	5	49	39	20	32	42	83
63	48	89	95	89	42	4	10	75	98
54	56	53	35	72	72	8	30	87	67
78	34	7	74	44	6	100	22	81	80
41	93	58	65	76	63	56	30	48	26
84	37	39	77	73	88	100	49	34	68
81	10	33	20	73	82	97	53	50	98
90	7	21	75	77	91	6	0	23	99
10	8	15	39	39	60	95	74	15	93
61	92	44	58	45	31	82	98	9	65
63	100	69	73	43	77	3	95	91	98
43	14	12	22	99	49	37	78	22	1
25	15	82	51	57	90	97	38	49	1
66	17	45	40	7	32	57	74	38	3
82	23	33	49	65	63	73	68	57	82
30	79	23	55	3	46	43	65	40	14
80	3	66	35	39	8	61	49	3	67
97	93	72	24	78	79	68	54	96	49
65	0	53	18	95	80	50	31	65	18
91	35	71	39	24	99	31	75	49	87
14	90	10	94	95	27	24	80	12	44
41	98	67	43	96	39	17	83	61	12
25	65	31	81	8	73	72	42	48	84
58	12	10	100	27	90	22	34	90	34
81	13	96	75	9	95	26	58	59	90
92	52	69	97	9	33	70	99	55	49
56	61	37	99	4	85	8	18	72	28
52	26	46	69	66	92	79	16	79	98
75	51	11	61	81	85	37	79	23	36
35	62	63	8	5	17	100	61	32	69
97	68	58	42	72	45	70	15	3	53
53	84	16	47	7	8	86	79	94	6
28	35	91	70	16	6	46	47	90	71
95	86	93	91	19	72	10	4	43	64
51	23	14	45	21	84	82	11	50	4
23	7	32	73	14	20	5	16	4	68
60	88	3	63	96	13	13	10	8	41
38	9	32	24	94	14	18	99	51	45
81	67	36	77	76	55	14	10	59	72
98	62	85	10	85	52	85	29	83	54
0	72	19	77	96	33	89	25	30	56
48	33	25	49	7	12	91	15	16	94
47	91	3	17	29	68	79	54	75	12
36	2	11	45	70	45	30	3	60	15
66	46	22	57	71	12	80	17	96	14
59	74	81	65	67	22	50	15	43	25
26	10	47	58	58	36	89	45	69	69
37	27	27	91	37	46	46	97	58	94
4	43	100	8	11	67	100	70	95	38
48	74	37	54	55	26	48	50	88	61
83	38	13	4	7	38	74	88	21	19
16	50	18	18	8	8	30	45	78	57
100	48	83	62	47	48	67	17	79	17
97	31	84	0	48	94	89	64	27	20
4	76	92	98	31	87	73	40	69	27
43	81	94	85	51	4	35	79	51	43
38	100	60	45	23	23	65	47	44	73
7	34	47	39	89	49	26	22	95	18
2	20	3	45	96	18	70	70	23	7
46	18	5	84	39	49	97	50	55	16
39	100	42	75	40	63	76	22	77	28
93	14	43	6	32	54	15	45	75	79
