200	5
87	23	55	62	9
94	5	97	43	92
98	16	23	53	40
7	90	14	11	21
4	12	80	54	2
97	87	78	38	54
70	22	37	11	79
1	28	13	56	17
60	16	52	96	82
31	30	15	87	33
35	82	2	69	92
81	31	97	87	2
3	77	23	43	76
55	80	80	21	41
77	38	42	47	87
34	56	78	70	12
86	27	93	73	10
96	0	90	93	61
6	35	53	25	68
98	0	83	97	3
90	6	9	58	19
17	29	76	39	34
54	46	75	56	24
99	39	78	76	100
57	4	24	64	46
50	72	0	90	89
73	74	59	51	51
15	1	24	10	56
55	63	28	1	20
47	74	53	32	17
38	68	72	9	20
69	66	19	59	8
97	33	52	79	86
33	48	90	74	32
62	98	52	36	92
6	66	94	89	22
57	30	65	97	63
21	81	21	28	14
5	20	55	41	83
100	53	28	4	0
3	71	22	18	9
47	97	28	34	55
17	82	13	49	82
24	35	54	94	81
75	36	40	73	77
3	16	7	73	26
73	8	33	35	29
24	32	1	50	74
25	53	12	98	25
21	72	31	71	84
50	0	76	98	45
44	51	79	7	65
85	33	62	15	84
86	26	11	55	21
8	95	18	79	31
27	47	10	70	41
30	55	43	20	30
28	55	54	45	88
12	23	56	69	33
62	56	49	60	67
40	44	86	78	69
88	32	18	61	97
63	14	52	78	72
76	63	75	59	63
4	20	94	25	84
72	1	31	25	17
78	70	79	23	46
55	11	0	78	9
77	74	91	55	53
25	36	88	30	99
98	70	53	28	13
5	91	95	32	47
50	48	33	90	89
28	6	97	60	3
33	29	33	52	48
5	28	38	40	73
14	75	68	16	93
32	40	88	31	3
47	72	62	65	80
84	18	43	40	13
4	48	67	97	96
58	83	49	50	24
89	33	25	98	14
