200	5
88	98	49	43	95
48	79	33	12	37
62	81	28	73	24
9	4	15	100	35
1	20	55	96	39
69	75	6	3	58
42	44	50	12	73
37	1	91	59	68
4	35	73	52	37
60	83	29	28	3
35	99	89	56	60
46	4	80	45	8
1	38	36	100	28
50	23	65	69	75
47	67	26	70	2
90	90	92	71	56
37	16	55	37	75
30	44	63	59	60
95	2	26	24	43
30	53	39	38	40
76	86	20	28	12
58	21	2	83	3
13	44	97	86	90
80	97	54	4	81
21	80	42	61	85
26	56	77	22	14
43	6	20	58	96
25	66	20	93	27
29	81	74	23	35
44	63	82	8	90
78	14	76	10	95
87	97	8	9	60
99	9	57	35	12
80	30	11	52	82
70	29	59	65	59
4	50	29	89	29
82	53	41	55	72
28	51	8	98	87
81	80	12	64	89
24	81	96	22	17
4	70	97	3	14
49	12	75	3	83
70	36	0	13	14
73	25	12	0	85
41	30	84	11	56
20	37	2	69	100
9	52	22	13	6
71	55	78	22	1
21	46	1	43	66
92	56	14	16	42
22	100	93	63	76
11	90	22	92	24
35	40	73	2	68
46	26	83	57	51
15	27	98	68	68
19	95	64	65	7
93	5	87	70	36
60	54	12	40	19
33	74	54	19	31
33	72	4	70	14
10	22	58	75	89
97	46	63	19	58
82	56	66	89	54
35	70	50	57	25
99	62	33	62	14
93	45	89	28	28
44	74	22	97	60
44	21	85	2	100
88	55	87	41	14
83	78	66	8	16
63	40	20	4	53
28	24	66	16	89
99	60	46	96	14
32	69	14	83	90
93	83	63	91	2
25	82	83	99	63
82	94	92	23	29
4	45	42	3	2
87	34	8	46	63
42	24	41	75	42
30	70	66	95	23
51	92	46	77	85
50	49	36	70	1
22	13	23	53	98
89	16	38	2	51
34	73	2	5	89
7	61	83	88	60
45	66	78	55	19
76	92	55	83	31
87	94	59	26	25
8	21	34	73	94
49	84	78	45	97
27	93	38	85	29
7	3	72	100	64
38	41	17	4	28
43	44	39	9	36
87	75	38	63	5
95	17	7	30	31
39	72	74	25	78
3	19	99	15	43
50	58	23	84	7
32	75	44	68	76
30	33	81	44	56
4	89	54	14	91
78	54	4	1	46
8	79	88	73	33
7	51	59	58	35
99	19	83	89	22
10	96	78	9	58
6	67	54	83	78
27	89	82	5	83
89	59	22	33	84
72	86	81	19	85
19	40	15	90	71
56	46	96	54	16
100	35	36	67	48
2	46	44	70	63
52	3	67	44	97
75	16	66	32	24
100	100	47	44	40
21	11	55	11	62
58	48	19	94	15
44	52	78	92	90
80	5	60	90	93
49	13	77	90	70
56	22	69	92	0
92	60	83	24	51
39	65	67	18	61
82	24	75	58	56
1	31	43	63	1
54	55	36	12	55
85	64	41	46	35
65	94	73	37	8
31	2	84	74	96
10	94	12	49	26
88	100	12	77	64
51	50	99	70	84
81	63	62	94	73
60	33	40	91	12
14	99	59	58	22
77	9	51	68	64
80	59	89	85	19
73	21	52	83	19
79	87	64	97	59
72	43	17	27	53
11	82	11	17	35
57	64	75	29	6
10	80	6	21	40
4	66	9	75	15
79	98	56	53	57
93	92	74	45	63
6	52	28	87	24
97	92	29	45	86
26	82	25	72	26
53	47	70	52	15
61	54	23	11	100
8	8	28	54	43
75	32	93	6	65
80	32	33	63	94
28	41	28	26	97
15	36	85	42	2
28	61	97	48	1
24	39	95	22	21
17	89	33	50	31
98	0	49	87	90
89	63	5	91	12
