200	5
33	18	35	16	87
56	81	38	51	77
95	46	59	23	52
38	91	74	27	45
61	35	95	78	70
49	56	21	46	26
24	39	39	45	60
32	69	40	98	3
20	7	65	95	74
59	12	33	52	48
65	48	98	0	27
19	43	72	36	85
88	72	95	96	50
63	83	38	21	89
96	4	55	34	77
38	52	61	5	35
63	43	26	28	59
31	53	23	11	65
46	41	11	85	2
4	90	33	43	42
46	19	49	42	71
34	19	31	54	74
20	10	61	77	78
11	87	25	96	38
54	14	51	14	69
44	38	26	4	33
34	92	24	13	33
12	10	2	36	71
16	10	45	10	6
87	38	69	100	51
86	3	78	22	72
72	85	96	94	10
74	58	0	76	15
20	29	100	46	48
22	92	56	47	74
81	94	21	80	6
97	37	53	49	19
6	81	19	66	48
64	95	1	14	41
24	56	54	20	77
78	97	28	72	67
27	3	57	40	50
26	77	54	81	33
95	42	99	3	4
94	77	47	12	22
28	7	7	62	94
94	11	34	88	57
28	21	59	34	64
94	53	56	68	24
45	65	51	39	48
19	15	30	23	45
82	97	39	3	34
25	84	37	60	70
80	63	19	69	16
68	18	31	28	2
12	42	58	89	20
29	18	61	81	14
96	61	16	15	1
89	57	17	36	46
67	71	44	54	44
38	40	11	27	55
91	48	81	16	13
49	95	63	92	12
69	65	65	2	18
97	89	74	67	90
26	13	73	49	68
95	42	36	33	73
90	98	68	31	85
36	69	93	57	14
61	13	90	76	70
82	81	85	87	22
98	68	98	40	3
44	55	98	93	48
69	66	92	19	5
43	78	69	50	71
81	89	39	54	95
22	13	10	87	56
99	51	20	59	56
27	80	25	23	31
18	35	83	4	13
8	64	26	53	58
48	37	29	20	51
81	74	55	66	7
11	10	41	32	50
47	76	81	8	91
9	18	78	40	76
8	24	81	18	80
45	28	18	48	58
68	41	90	60	4
62	92	18	80	49
89	41	93	96	7
93	63	62	31	76
81	18	98	85	81
62	51	28	79	83
64	12	22	67	32
23	80	1	87	63
23	73	96	89	36
20	21	20	97	48
99	53	55	42	99
46	82	0	46	17
90	28	47	28	100
1	13	79	65	52
18	94	26	76	85
27	98	19	34	74
72	47	0	94	37
46	38	48	84	57
19	68	18	8	64
32	45	34	89	80
26	45	17	44	3
39	38	34	72	28
66	26	100	59	72
21	82	96	47	23
15	71	81	78	0
41	84	41	32	71
70	18	6	78	14
44	99	60	93	25
34	50	36	37	15
94	98	100	20	20
61	96	35	95	94
84	50	11	80	63
63	31	20	32	24
13	46	10	82	50
36	58	36	50	70
63	87	82	19	35
62	17	14	78	26
0	73	63	57	69
25	97	66	51	55
