200	10
29	2968	1.0
60	8248	1.3
468	5217	1.4
256	7202	0.8
272	2699	0.8
239	953	0.8
111	6609	1.2
354	3643	0.8
2	9016	1.1
288	7134	0.6
429	5537	1.3
456	1762	1.2
103	915	0.8
472	7069	1.4
82	5657	0.8
186	10358	1.5
116	2774	0.7
4	3080	1.4
196	6378	0.9
39	1940	1.1
434	3859	0.6
297	10331	0.6
138	5797	1.0
467	2751	0.8
298	1626	1.3
253	1876	0.7
307	10459	0.8
288	8918	0.8
97	4447	0.7
7	4501	1.4
55	5697	1.4
495	1370	0.7
198	2599	0.7
307	1159	1.1
114	2998	0.8
246	1484	0.6
297	5649	0.7
434	4537	0.8
113	2670	1.3
81	9596	1.1
12	8076	1.3
361	10064	1.3
62	9263	0.6
177	9820	0.6
224	2243	0.6
42	3896	1.1
409	998	0.7
167	9341	1.0
373	5584	1.4
32	7180	1.5
25	1177	1.3
339	1601	1.3
221	616	1.1
339	6648	0.7
230	5817	1.1
251	54	0.7
298	6625	1.3
186	4823	1.4
217	9987	0.8
63	410	1.4
18	3145	1.0
109	8405	0.7
489	2576	0.8
130	7537	0.6
207	8087	1.4
61	9618	0.8
158	3998	0.7
155	5956	0.9
23	9627	0.8
439	10064	1.5
224	6043	1.0
451	10076	0.8
496	2210	0.6
214	5398	0.6
197	3870	1.1
101	10119	0.8
186	4282	0.7
76	1352	1.1
155	386	1.5
76	2385	1.0
177	3612	1.0
55	3	56	87	47	22	18	36	18	62
17	82	69	83	17	35	12	62	100	80
52	65	90	15	26	22	5	7	7	52
46	58	70	60	53	8	16	76	66	2
89	41	19	6	29	22	74	20	44	49
52	85	23	59	73	1	57	58	33	84
29	59	50	54	6	22	11	0	11	54
36	13	98	83	100	9	16	89	31	69
92	77	27	92	86	94	94	98	94	67
63	78	23	67	92	15	11	79	95	1
34	70	12	37	65	56	73	71	20	38
40	50	69	22	18	42	38	97	95	100
75	60	94	20	25	98	29	91	70	96
28	56	82	67	97	98	48	9	19	71
19	57	70	88	34	41	87	81	71	22
35	56	79	22	88	44	59	1	39	78
9	17	5	10	38	12	4	69	47	67
88	96	86	59	1	56	85	64	57	57
63	56	89	68	27	21	76	86	41	57
12	29	99	65	85	14	80	4	70	79
3	35	89	33	79	88	35	86	58	4
20	20	88	7	46	90	80	99	53	85
77	69	54	51	44	39	91	19	72	70
39	9	97	96	1	74	50	11	85	58
32	51	33	26	5	18	12	31	38	76
81	84	64	73	87	2	97	18	11	84
72	62	77	96	49	8	68	11	43	29
79	8	27	72	20	32	69	55	8	52
44	53	84	29	90	31	49	94	43	60
3	65	28	61	61	23	22	13	100	45
90	68	65	25	2	11	68	99	21	14
74	66	79	7	55	70	32	33	93	91
16	98	89	26	79	80	88	34	18	25
69	75	13	83	3	51	59	95	29	90
96	19	58	42	67	95	52	57	60	99
89	11	85	44	51	32	52	54	66	23
83	40	18	2	29	55	71	79	37	22
25	71	17	24	30	99	71	49	98	47
32	75	19	26	61	92	45	52	68	52
22	36	98	31	52	37	41	96	60	57
18	75	40	14	100	7	76	11	97	83
82	98	0	35	87	62	97	8	88	57
37	67	99	73	88	49	43	88	43	45
79	87	25	10	24	93	49	79	92	4
88	86	59	70	3	83	6	93	85	42
62	20	60	22	53	88	19	23	29	67
23	69	50	21	21	66	95	82	62	75
95	61	30	26	48	29	74	51	8	52
58	16	16	22	27	68	56	86	99	60
11	92	58	64	14	69	8	55	32	61
24	59	14	10	50	51	35	42	32	97
42	22	91	37	68	43	22	84	99	28
70	47	61	81	13	52	26	90	33	71
85	12	13	25	99	41	14	84	72	81
93	8	69	40	97	84	95	67	17	76
83	26	22	45	9	56	48	85	55	97
79	83	66	23	99	96	7	92	31	27
76	18	57	1	67	96	31	17	43	80
75	79	29	46	84	99	58	44	9	43
89	56	71	41	54	81	36	17	19	54
47	64	29	32	20	20	30	32	91	75
25	74	50	58	74	6	21	26	72	73
38	33	28	88	75	72	94	77	78	69
28	75	52	50	81	2	66	35	69	47
10	74	18	41	87	1	68	79	44	25
82	74	63	92	92	65	100	80	95	8
62	55	42	50	74	25	43	12	69	47
7	87	69	5	65	79	20	32	76	90
2	73	86	83	4	83	10	12	90	48
32	72	20	9	85	34	85	2	97	49
95	84	88	57	83	45	73	87	76	95
83	16	87	23	45	37	74	99	34	11
34	39	48	69	72	94	98	31	94	77
87	0	0	2	66	10	9	41	16	68
71	67	85	91	26	7	87	79	72	59
28	92	63	91	49	3	30	98	35	98
52	18	24	61	33	86	13	58	49	22
36	27	12	52	95	98	95	37	6	51
92	12	70	40	42	21	7	84	98	40
70	46	52	78	85	25	29	47	18	60
41	95	37	76	98	81	44	73	3	1
62	1	15	35	57	95	85	27	61	21
66	66	88	40	25	82	10	94	18	26
84	33	65	44	89	23	14	15	76	8
4	66	79	81	17	32	0	46	39	81
14	28	20	49	92	98	46	36	8	67
17	93	29	43	42	33	29	88	42	42
50	49	92	76	46	42	61	36	26	40
97	34	36	22	33	93	0	89	28	25
54	50	37	43	90	13	32	2	61	86
51	79	44	90	100	54	22	43	0	7
77	74	90	17	62	23	71	26	47	36
24	11	84	52	77	1	14	17	39	72
50	39	100	69	49	83	2	1	27	44
82	36	10	98	91	39	93	55	89	9
81	18	31	34	4	85	28	22	69	83
5	36	31	74	41	86	72	29	15	98
48	6	41	38	0	17	11	86	93	43
31	28	68	63	83	12	84	63	72	87
36	90	12	74	2	16	14	28	36	88
94	100	39	97	5	60	37	89	5	20
96	16	37	98	88	55	56	42	59	2
79	2	12	72	87	36	30	99	53	28
80	66	35	44	18	85	91	74	24	22
68	87	99	9	33	60	36	29	68	98
32	26	13	8	9	16	91	56	43	54
80	40	57	26	76	43	70	43	5	82
84	82	33	5	65	56	38	87	27	75
77	31	69	56	27	70	58	64	29	41
38	20	7	50	37	87	95	89	43	47
48	13	50	84	77	75	22	96	59	77
88	35	79	75	1	21	64	80	100	6
50	82	76	37	40	71	6	14	8	51
54	75	7	25	76	98	14	71	66	70
96	58	60	4	13	37	30	51	60	60
95	91	38	42	85	49	72	45	65	31
78	79	85	8	64	5	28	46	3	51
56	23	38	86	3	31	60	4	16	79
38	61	19	15	20	68	56	1	89	40
30	13	1	97	80	32	88	67	91	4
40	46	17	6	67	42	92	18	39	43
92	40	15	62	63	34	65	80	49	45
66	55	34	88	19	9	53	35	39	51
62	2	63	68	42	68	53	40	16	20
10	96	51	77	98	66	33	51	80	78
88	32	71	15	24	37	13	100	81	8
70	28	56	23	51	6	87	63	58	19
83	44	76	83	54	29	82	10	52	26
13	42	62	19	59	75	65	96	3	28
9	46	22	99	1	0	22	29	73	50
34	48	10	52	76	5	27	44	55	56
56	72	56	28	26	65	79	15	34	50
54	32	45	44	30	87	46	22	37	81
90	89	26	21	38	57	95	40	64	70
96	94	100	51	38	71	2	31	68	46
27	41	66	30	65	5	15	48	50	32
97	86	91	44	65	64	18	27	55	43
20	60	73	43	52	83	28	83	77	85
57	6	55	64	84	15	8	32	93	64
91	23	40	46	96	81	77	28	18	84
19	48	21	69	46	49	97	39	40	55
1	93	64	63	43	65	90	63	82	30
67	48	59	44	51	42	89	71	76	94
23	99	94	68	54	54	65	88	35	43
24	57	95	26	100	9	32	44	10	21
56	11	34	37	64	95	51	30	20	88
67	70	31	99	21	92	74	78	70	63
82	73	75	35	39	62	65	68	81	55
10	21	70	89	79	99	30	29	3	49
7	5	48	93	57	65	89	89	0	5
93	3	70	59	23	16	84	77	51	91
62	3	97	70	25	77	79	28	95	56
10	11	32	5	3	28	33	29	22	3
20	2	54	72	44	85	44	1	43	51
40	55	63	49	13	52	91	96	100	49
14	34	17	10	41	70	12	68	4	78
88	63	85	42	69	52	70	88	52	75
99	70	4	69	89	4	49	33	1	68
1	12	59	78	8	15	49	84	42	32
33	51	94	69	9	97	38	62	23	57
1	95	96	20	8	67	59	36	31	53
56	18	31	99	14	53	9	78	32	36
52	73	98	39	89	1	79	44	57	45
100	36	90	99	46	93	4	11	8	62
28	32	20	76	28	14	83	80	87	21
36	19	91	65	90	89	59	20	40	65
8	73	8	22	51	3	26	80	38	96
90	54	49	68	26	73	22	98	81	30
47	54	72	28	98	14	19	100	36	62
7	41	69	44	74	63	65	2	79	78
45	38	67	38	44	38	70	44	34	9
43	31	36	56	13	61	3	55	10	20
90	42	61	60	2	89	38	62	46	68
13	89	50	87	25	93	2	96	12	27
74	44	17	61	43	92	2	18	29	48
2	59	30	54	45	10	68	62	57	74
55	50	3	13	69	15	60	48	56	73
84	63	43	20	68	51	97	98	46	5
88	84	52	71	8	68	71	87	9	48
2	8	90	79	88	59	10	31	86	89
76	80	77	97	35	88	74	89	66	93
17	30	81	80	31	69	16	35	14	84
66	60	63	27	89	59	73	33	72	63
32	53	73	6	50	75	32	22	32	10
60	73	54	1	0	83	24	17	86	82
17	100	66	37	41	44	34	76	30	50
40	73	43	32	2	19	29	48	8	28
53	9	30	11	59	35	32	65	37	31
92	14	89	37	27	49	56	29	45	92
95	23	96	48	80	69	56	62	3	71
26	39	64	29	67	60	1	47	48	31
86	84	45	16	100	2	59	93	42	1
84	49	69	72	8	5	17	61	68	58
31	99	41	16	7	68	1	48	18	57
14	9	3	97	2	51	92	2	63	93
49	37	52	65	21	18	36	89	48	58
13	9	31	93	100	47	40	76	7	86
8	90	87	60	42	47	58	57	67	49
28	2	45	63	93	38	85	87	32	72
79	63	6	95	94	14	36	49	37	58
