200	3
159	3562	0.9
298	8287	1.0
488	293	1.1
310	497	0.7
115	6791	0.5
146	1924	0.8
37	4966	1.4
162	1887	1.5
267	3087	1.0
59	5395	1.0
138	8487	0.9
175	5323	0.9
458	9006	1.2
406	9108	1.1
213	4954	1.1
61	8961	0.7
1	4962	0.6
417	4542	1.5
341	743	1.3
459	9661	0.7
305	4984	0.9
289	5111	1.1
279	416	0.8
484	3965	1.4
22	1211	1.3
442	8459	0.6
236	1061	1.1
383	5185	1.2
490	1018	1.4
427	5151	1.0
325	2356	1.5
428	1442	0.7
45	4219	1.1
198	1745	0.9
359	4112	1.2
391	7849	0.6
481	6296	1.2
256	821	1.2
426	8766	1.4
215	5706	1.4
205	7042	1.4
379	7441	0.8
398	571	0.8
243	3136	1.1
401	9073	1.0
435	4617	0.6
307	144	0.5
114	10002	1.3
230	5891	1.0
11	7860	1.0
262	3727	1.3
172	9292	0.8
367	4861	0.9
330	9453	0.8
314	7332	0.7
28	2021	0.8
437	3579	0.9
216	3695	1.1
462	6302	0.6
95	4815	1.1
128	5588	0.9
58	5277	1.2
202	8075	0.6
242	6205	0.5
33	4088	1.0
38	8433	1.3
306	9591	1.2
397	4375	1.2
31	9425	1.4
92	2025	1.2
238	7547	0.6
232	446	0.8
229	8412	1.3
333	8506	0.9
399	3127	0.9
270	9141	1.0
289	2331	1.0
437	8172	0.8
105	8492	1.1
39	1524	0.8
167	1503	1.3
215	842	0.7
59	64	95
2	40	24
83	14	13
24	54	71
75	29	27
29	46	41
36	13	33
45	62	15
98	8	100
23	19	6
34	85	76
89	11	34
23	57	70
78	3	54
25	81	52
52	82	32
41	35	29
61	29	59
50	49	58
88	49	22
53	84	57
84	80	68
17	46	18
0	91	41
89	24	9
59	4	1
2	93	90
98	31	49
20	48	38
95	39	37
81	95	11
50	22	26
38	24	66
8	37	43
8	40	82
15	86	91
4	84	96
22	79	93
74	100	62
65	100	64
27	28	6
26	62	27
92	52	59
61	72	96
84	98	2
66	39	87
100	64	15
36	80	87
36	61	57
37	4	89
17	25	47
9	5	6
65	63	43
54	90	60
18	86	50
10	65	61
57	78	64
68	91	19
91	5	31
23	48	92
86	26	97
97	65	7
23	26	68
35	70	76
19	79	55
57	22	51
7	20	70
3	55	96
76	25	79
50	72	77
77	96	36
14	52	51
87	28	68
82	11	49
80	17	77
55	94	95
75	21	53
96	56	59
16	45	4
75	11	45
7	99	39
82	76	17
17	15	60
54	16	70
26	39	99
30	32	3
15	84	74
48	45	88
32	14	56
16	3	14
70	70	28
41	100	90
15	26	42
68	73	46
8	92	33
66	66	18
97	18	64
14	75	89
37	53	58
21	47	10
90	19	54
55	67	39
85	60	58
62	91	41
55	44	53
53	44	19
38	41	20
71	52	80
24	25	4
100	31	8
31	34	70
94	75	86
94	1	88
37	94	73
41	20	73
65	21	61
61	17	85
8	96	9
54	75	61
73	32	90
92	82	11
98	41	71
63	100	19
17	68	69
6	35	91
44	39	5
51	26	77
6	95	85
55	63	13
99	11	71
24	37	19
26	61	11
92	9	64
86	100	53
51	4	70
54	50	2
2	38	47
62	76	60
69	87	72
36	36	53
97	88	1
12	35	4
14	92	1
98	35	91
25	54	27
99	47	62
46	42	54
15	78	86
32	81	26
86	59	13
98	45	24
19	96	35
0	57	75
57	39	52
56	9	31
43	52	8
94	19	20
60	26	68
79	16	10
100	1	5
72	58	35
81	95	93
59	80	16
4	10	29
66	17	16
93	93	20
48	93	55
15	32	7
92	2	51
79	66	74
42	22	4
7	55	73
100	60	56
74	26	42
54	32	31
67	23	43
24	67	1
14	66	67
55	87	62
6	60	99
46	91	14
66	93	83
24	35	18
2	70	98
13	47	4
95	77	100
100	18	82
38	66	40
55	20	77
57	91	44
37	5	86
66	100	18
12	79	82
86	24	28
96	86	2
72	27	47
36	45	86
27	63	71
60	40	38
48	3	28
