200	5
106	8400	0.9
42	2777	1.5
55	7285	1.2
295	8208	0.6
181	7111	0.8
392	3150	1.5
172	6406	1.0
390	7196	1.2
461	4893	1.4
372	962	1.1
221	250	1.3
176	626	1.1
254	5687	1.0
421	5787	1.5
146	6491	0.8
459	3445	1.0
488	6348	1.5
122	7691	0.8
4	9896	0.9
35	9331	1.1
129	8732	1.3
197	698	1.5
462	1247	0.6
229	7085	1.0
210	3688	0.8
36	6130	0.5
231	9797	1.0
386	7621	1.0
204	7375	0.9
410	5784	0.6
314	7216	1.3
103	4342	1.4
231	9899	0.7
301	7587	1.5
160	6876	1.3
261	10098	0.6
319	8946	0.7
19	10210	1.3
101	671	1.0
146	1265	1.2
223	8909	0.9
24	7263	0.7
166	5969	0.9
204	4397	1.1
18	4429	1.0
131	2553	0.9
144	8397	1.4
235	2222	1.0
465	3109	1.1
17	2792	0.8
493	1301	0.9
67	7203	0.7
376	3808	0.9
196	226	0.9
466	10102	0.7
9	10180	1.4
458	5784	1.1
399	3813	1.0
57	5107	0.6
129	8799	0.7
389	6085	0.6
12	8444	1.1
130	1012	1.0
151	7768	0.8
88	9209	0.9
8	1818	0.6
328	673	1.4
26	886	1.0
425	6444	0.7
41	964	1.3
147	9599	0.6
464	1120	1.0
361	138	0.5
122	2784	1.0
257	4271	0.6
485	5699	1.0
234	9825	1.1
46	4601	1.1
443	8976	0.8
271	3495	0.6
199	2207	1.4
1	9835	0.5
279	259	1.4
382	3894	1.1
30	9905	1.1
23	5	5	73	88
77	5	97	24	82
17	59	28	70	47
13	55	75	35	71
21	34	51	25	2
11	97	46	7	75
26	39	64	59	29
8	90	67	81	19
73	37	12	93	47
29	12	26	88	51
95	89	2	0	59
64	50	21	75	99
61	44	10	41	96
44	46	1	5	49
84	46	38	52	2
35	57	54	62	32
5	92	10	88	95
79	96	17	44	12
38	2	46	74	63
97	91	71	48	99
27	71	95	62	91
41	59	96	60	64
68	41	99	46	59
62	35	83	50	49
25	93	92	66	59
95	12	44	59	28
97	45	38	9	10
5	39	2	21	85
48	4	17	18	100
42	83	12	53	51
23	72	73	46	6
2	88	67	4	73
55	84	16	93	10
69	41	68	34	8
92	15	6	49	11
80	82	87	89	39
65	53	37	55	7
36	18	25	12	79
100	28	72	82	96
94	8	82	14	96
67	11	40	4	8
1	69	97	60	62
50	48	83	86	24
19	91	3	31	55
2	47	73	7	43
44	93	6	89	9
72	85	70	41	1
73	19	91	24	93
87	31	5	49	4
75	35	39	24	67
10	11	16	15	16
59	43	73	27	91
94	41	72	86	14
6	77	43	95	76
27	44	58	33	61
51	21	72	35	42
51	24	92	21	7
58	37	87	88	48
89	8	62	94	88
4	13	93	32	42
80	43	41	81	9
89	86	70	15	59
7	9	54	50	73
10	15	74	59	47
33	25	29	27	18
11	8	97	20	65
100	100	12	8	48
87	17	92	14	23
58	45	48	73	58
98	19	11	73	93
19	50	76	42	67
14	81	69	40	73
30	65	76	46	19
14	44	97	98	17
50	31	10	68	69
21	26	100	60	58
2	71	72	58	52
9	86	44	57	68
2	97	77	14	24
19	18	30	41	100
7	19	60	19	28
94	0	94	64	64
93	87	17	94	88
86	40	21	37	91
46	36	31	85	36
10	75	58	18	58
66	39	47	27	75
13	54	14	85	84
17	81	78	38	21
75	52	3	58	47
35	33	35	33	80
6	23	32	19	2
19	22	63	9	53
51	95	44	22	52
82	37	73	14	42
56	9	56	65	33
66	33	61	53	6
44	14	86	97	33
20	99	9	80	91
60	5	77	82	44
57	58	68	53	57
9	79	87	67	5
44	49	62	8	61
36	29	83	17	96
53	46	2	96	71
13	22	93	24	70
68	51	76	9	32
85	37	88	47	81
69	20	21	80	88
75	49	70	64	93
89	68	29	84	56
43	74	36	50	61
70	74	46	2	84
12	83	37	22	50
70	90	82	28	44
6	22	15	1	45
63	42	42	84	4
34	40	97	81	87
78	74	44	9	78
44	78	2	40	69
62	75	38	70	64
82	76	65	90	91
63	57	67	30	7
79	98	65	75	12
43	32	27	92	88
78	90	19	45	40
44	93	43	17	5
82	61	64	97	40
50	39	43	1	11
84	30	41	69	23
49	53	4	71	36
29	84	55	74	78
65	16	45	72	99
14	95	86	13	83
0	76	6	78	14
81	17	57	73	12
19	30	17	82	99
25	56	54	56	98
88	71	4	51	15
26	98	78	91	48
49	79	98	64	2
1	19	97	0	33
9	87	89	91	99
64	49	47	56	87
67	38	54	56	25
91	37	27	51	98
47	38	87	16	14
52	23	83	64	58
64	23	35	12	59
83	78	72	71	18
19	100	21	92	63
89	76	8	11	97
12	44	80	25	38
92	93	40	92	73
19	73	4	65	56
90	53	65	4	77
70	47	45	19	64
45	68	32	97	9
54	14	73	65	75
86	3	26	90	82
74	0	22	55	8
26	97	74	33	73
97	56	42	69	50
27	81	69	89	51
20	24	97	10	67
84	79	98	74	71
78	83	76	75	77
20	50	2	97	71
2	22	35	89	75
50	63	56	98	8
12	12	67	12	86
68	68	5	7	41
31	5	45	3	44
80	51	89	100	17
10	42	6	4	68
58	44	82	30	91
82	88	90	87	51
60	85	24	91	10
41	0	48	35	98
55	65	79	80	82
12	21	8	0	29
92	7	48	19	87
15	71	40	11	38
48	74	84	72	70
89	59	25	63	90
96	53	5	67	15
62	25	38	95	77
11	97	30	33	50
58	13	95	89	21
58	39	75	30	27
41	46	60	90	72
19	7	51	48	71
18	6	63	48	15
45	17	97	74	49
90	53	10	39	61
90	14	88	42	46
4	63	1	51	39
16	58	63	47	93
32	26	27	53	14
82	74	8	47	27
