200	10
42	40	3	28	12	27	9	34	22	82
62	8	58	58	18	78	74	17	72	56
3	2	18	55	63	41	85	6	67	18
85	11	33	71	98	21	4	22	19	82
81	27	3	38	58	34	28	39	91	36
4	29	71	28	71	69	30	30	86	80
69	97	63	44	11	74	56	68	100	27
48	21	13	95	44	72	38	92	26	42
66	27	66	74	50	48	54	55	98	76
48	87	21	56	93	41	43	82	12	92
51	4	34	62	20	8	35	85	1	49
81	7	62	35	49	39	15	63	89	72
10	66	27	80	99	4	74	25	84	52
17	68	54	96	83	14	93	22	41	2
89	3	24	61	27	32	60	28	83	52
63	83	5	18	99	62	12	28	73	23
79	71	34	28	43	16	64	94	10	18
44	7	86	31	57	29	5	20	22	98
7	73	28	54	8	78	52	91	16	92
22	64	66	54	45	54	96	65	13	18
47	4	41	31	14	85	42	44	27	27
74	57	86	61	5	55	37	18	91	77
4	37	19	80	72	43	45	82	28	15
33	7	64	18	46	63	39	96	10	39
15	10	70	70	56	30	78	58	99	41
36	82	11	86	27	7	14	9	47	0
99	20	89	87	14	25	86	41	67	75
58	52	84	55	79	50	95	72	95	38
93	76	24	24	13	35	75	85	3	53
78	53	3	10	13	82	42	20	3	59
41	8	47	23	35	73	87	67	20	57
71	75	7	80	7	74	26	64	55	54
36	1	82	34	83	95	6	23	82	24
61	64	50	63	3	96	66	7	95	44
92	31	90	49	22	39	52	52	6	25
30	60	4	8	16	94	16	60	31	45
59	87	33	53	19	84	21	16	60	27
18	55	9	23	96	46	8	68	41	35
51	53	24	51	88	58	57	32	22	72
16	84	89	87	9	81	17	91	58	35
94	29	92	28	13	35	2	54	26	8
75	53	99	59	28	79	57	63	94	4
63	74	58	78	77	29	97	52	52	87
38	4	33	40	61	45	84	50	88	64
28	31	66	87	26	32	0	98	74	62
31	19	38	87	16	71	20	50	18	26
72	48	51	80	35	13	91	41	43	29
95	70	55	34	45	72	55	40	63	65
92	23	92	36	91	10	17	8	7	9
10	13	68	32	53	21	48	31	60	2
53	10	33	70	41	43	58	97	43	27
2	40	53	43	11	71	2	21	55	39
16	0	27	81	68	74	64	92	10	2
63	71	16	10	77	64	8	13	65	3
93	19	74	90	92	45	44	91	97	78
85	15	15	40	37	44	44	86	70	55
50	67	10	40	77	24	68	55	72	28
43	86	43	17	97	78	31	83	57	14
37	11	31	93	64	76	25	77	7	58
24	80	87	90	28	56	17	24	10	51
37	98	85	93	76	1	56	76	87	34
34	17	28	35	82	28	12	83	92	1
10	61	44	38	31	67	59	20	64	63
78	61	98	61	99	24	15	30	1	57
64	9	75	25	15	39	94	85	0	63
52	97	45	42	13	5	84	19	58	86
81	68	6	99	40	85	7	35	22	38
50	98	59	46	95	18	83	92	84	27
61	48	38	93	45	25	81	58	36	99
100	59	75	48	99	81	42	65	51	31
1	41	84	77	58	6	23	29	58	38
40	21	14	99	98	74	84	15	61	78
71	83	71	99	92	88	25	24	69	25
85	74	97	31	50	78	39	86	8	44
6	5	13	39	74	0	92	76	75	93
35	49	60	80	78	17	18	51	18	54
80	16	79	76	93	80	61	85	71	3
10	2	37	95	20	55	42	69	100	89
76	17	47	59	66	24	39	82	83	79
79	94	23	18	18	4	15	34	97	88
9	9	8	96	98	86	44	45	13	49
15	56	80	27	10	97	45	80	91	9
54	93	72	73	38	38	5	79	29	22
0	79	7	80	95	71	76	39	33	90
72	12	48	75	25	38	1	57	39	37
83	74	41	89	28	23	53	12	59	72
43	49	83	52	2	22	78	25	1	92
0	73	93	58	24	93	88	45	63	37
86	16	82	100	93	45	45	80	90	5
11	9	2	98	19	5	25	69	83	10
45	58	26	81	42	14	83	13	86	19
3	34	9	64	71	65	99	13	85	80
59	8	10	71	97	28	52	42	97	81
50	31	16	31	55	2	75	38	82	92
77	10	98	54	26	57	48	0	92	28
75	65	62	42	20	88	53	82	86	65
30	49	34	47	67	84	99	31	40	12
93	37	60	49	84	0	45	98	26	92
42	99	9	80	91	55	22	46	42	75
95	82	26	91	7	67	90	64	32	63
73	51	2	10	75	39	69	84	61	20
35	76	63	14	47	72	29	23	10	83
72	3	16	3	79	52	56	57	14	100
99	97	2	94	16	28	1	68	22	16
65	83	18	44	5	42	12	91	49	51
98	92	95	41	54	43	72	6	83	33
17	98	5	33	48	9	52	57	61	97
81	12	33	74	37	39	65	25	98	91
16	73	8	15	100	39	79	18	78	58
6	66	9	41	25	79	18	96	43	19
13	67	47	91	38	11	68	60	73	88
57	28	84	47	88	52	19	29	23	50
64	35	60	79	47	93	99	42	14	76
42	89	63	97	90	74	37	37	0	54
6	31	12	63	99	65	92	54	27	18
90	59	84	98	94	50	23	92	27	33
25	3	13	92	50	85	41	86	84	26
44	27	80	34	52	59	96	42	95	23
34	93	44	74	85	31	72	7	76	56
84	69	33	60	39	10	59	4	100	54
16	78	21	34	48	54	28	82	1	24
86	18	95	16	18	23	2	52	76	35
79	84	3	65	10	55	15	79	13	11
31	10	70	21	70	85	9	26	59	100
33	86	70	50	3	32	8	39	66	1
1	68	51	48	87	42	18	25	56	83
