200	10
258	4380	0.8
482	9779	0.7
212	10383	1.5
261	2307	0.8
166	6053	1.3
27	701	1.0
78	3567	1.3
470	6769	1.1
66	8151	1.1
16	4965	1.3
124	6319	0.8
447	7085	1.0
226	7503	1.4
284	8085	0.6
200	9584	0.8
455	2631	0.7
51	93	77	27	8	78	49	100	21	1
71	24	47	89	2	80	46	45	39	87
86	23	80	19	67	88	1	3	14	35
43	59	80	3	63	66	31	17	51	15
57	92	75	97	53	72	43	19	43	100
49	93	85	96	95	67	8	63	44	79
57	73	23	75	61	60	3	78	22	84
74	61	31	75	69	92	13	30	44	24
5	75	46	88	68	60	98	49	37	99
36	10	13	21	16	12	5	58	29	96
10	14	33	10	51	56	64	3	68	68
14	94	63	8	44	55	10	16	15	15
29	89	20	96	17	0	89	95	62	75
37	54	16	73	63	88	65	18	34	30
47	19	79	78	84	16	21	82	78	94
89	69	4	6	6	33	96	59	22	0
20	65	90	91	52	51	12	74	60	22
22	74	72	47	76	83	81	90	24	57
26	47	73	64	19	0	67	27	65	71
16	62	11	60	14	46	19	69	44	0
64	7	34	38	56	39	63	66	3	1
64	74	2	61	42	10	74	0	42	83
31	41	83	64	6	70	5	66	8	76
40	52	47	93	43	30	99	14	9	38
44	1	15	27	44	47	82	70	6	13
37	8	94	1	51	42	19	84	21	97
3	47	95	67	18	73	86	62	96	18
4	64	35	16	21	16	80	48	97	58
99	22	23	18	39	12	67	89	1	70
88	90	78	88	18	37	28	20	68	47
29	25	50	61	49	52	89	44	28	31
5	41	69	92	36	26	48	61	90	47
46	71	95	98	96	31	39	7	69	89
57	1	74	38	63	99	1	93	93	15
98	93	43	42	81	61	80	51	89	64
97	14	87	10	99	77	11	37	100	76
71	8	90	46	94	87	79	1	45	0
70	38	90	59	59	34	35	50	19	14
21	66	77	41	100	90	20	89	71	95
56	93	7	86	65	3	45	29	46	47
75	15	26	23	95	82	19	45	75	56
91	41	97	40	40	30	100	88	48	96
9	22	85	63	90	7	50	0	75	53
29	63	26	55	32	87	93	44	6	56
83	54	92	59	57	86	8	37	41	63
33	64	54	64	73	42	73	39	77	66
18	73	10	33	77	17	22	45	56	53
15	0	84	99	88	100	34	33	20	73
22	49	97	62	21	94	25	41	51	22
42	33	2	31	86	94	42	76	99	20
48	47	61	65	41	19	7	96	51	39
30	100	80	62	21	63	20	12	64	24
58	78	9	37	47	99	66	33	80	84
27	35	22	92	71	90	60	27	48	86
19	88	6	33	92	91	57	42	49	50
24	7	70	3	8	16	60	76	80	96
88	71	43	17	20	81	88	67	88	10
72	9	45	93	36	41	75	7	19	79
96	64	58	60	2	78	32	13	41	89
69	75	5	47	42	97	79	35	73	44
8	33	4	10	21	96	19	47	91	58
90	54	40	41	32	5	12	55	40	74
79	93	94	20	12	99	89	7	21	6
1	20	51	41	39	35	34	66	74	25
36	71	14	52	54	95	30	19	98	69
60	45	54	72	28	32	26	91	12	85
65	71	63	47	82	57	35	33	59	0
30	4	54	48	6	62	97	66	51	30
96	29	82	78	38	38	63	68	10	68
9	69	14	36	66	31	9	79	15	59
62	26	37	66	23	74	42	75	20	26
9	20	85	26	62	27	94	30	2	32
65	51	40	2	68	35	30	31	83	87
70	66	0	96	58	44	67	7	67	85
68	75	33	26	84	28	23	51	72	16
69	90	31	38	30	31	11	32	95	58
92	37	54	15	23	92	73	27	46	88
89	89	72	36	70	34	53	80	55	10
15	94	99	51	93	8	72	4	24	16
12	78	66	64	90	68	67	24	75	54
63	31	84	88	55	66	81	88	93	4
9	67	60	85	44	87	71	18	22	74
76	6	53	7	76	81	62	91	60	31
76	20	63	33	91	85	32	47	41	81
45	4	5	90	27	43	75	14	31	100
6	95	23	49	100	18	33	79	23	50
24	80	0	73	28	66	16	88	7	90
44	61	90	61	30	48	34	48	73	9
77	66	11	25	19	20	54	36	90	26
92	19	69	63	91	10	84	82	33	5
77	33	98	28	50	30	33	15	85	9
39	98	53	6	93	27	2	22	32	37
38	71	51	73	94	4	4	89	96	8
78	52	26	45	25	39	89	50	30	68
76	62	88	60	46	91	70	65	4	86
64	52	12	37	50	88	92	54	14	11
70	55	53	42	31	19	67	99	10	33
2	85	95	73	50	27	81	64	29	6
48	72	98	65	86	29	3	45	44	92
9	39	51	5	28	97	60	82	77	68
57	74	100	48	17	33	72	88	25	51
22	22	46	66	96	12	72	29	91	29
23	23	93	86	28	24	37	36	71	81
25	60	15	41	33	44	12	64	14	80
86	55	65	87	100	85	36	85	27	96
59	28	93	86	84	15	29	52	79	88
10	99	100	41	10	85	83	62	39	15
57	96	11	57	41	76	4	71	12	24
46	68	19	32	7	39	19	47	20	10
19	79	19	41	1	31	7	32	92	94
46	64	93	81	91	14	99	72	44	98
36	27	67	60	48	33	10	78	49	53
13	96	91	42	27	45	47	4	13	87
71	33	73	15	28	33	52	65	51	55
94	64	31	44	65	67	90	29	37	20
41	59	55	85	89	12	54	75	70	85
76	33	96	79	51	3	90	5	67	24
79	15	18	99	38	77	58	61	52	20
15	13	77	42	38	31	75	27	10	21
18	52	83	31	7	33	0	90	17	1
44	86	25	39	76	57	13	81	4	92
8	7	59	33	53	35	93	69	79	28
99	5	58	38	63	21	12	100	33	63
66	80	36	20	2	21	11	23	30	65
3	90	99	99	76	84	86	21	90	6
94	59	10	77	68	28	85	20	83	86
53	42	6	52	35	78	88	57	64	10
76	91	94	59	28	1	64	97	1	38
41	33	78	68	29	9	43	62	58	25
59	2	51	73	28	82	72	86	21	45
61	59	53	73	57	85	69	29	11	32
46	78	0	16	56	4	27	9	96	29
34	8	42	64	11	30	31	86	21	49
11	88	20	38	81	80	12	31	56	97
98	80	81	84	61	0	19	22	70	9
51	76	3	21	2	86	9	14	34	35
96	53	31	90	53	43	95	33	21	38
93	22	92	53	81	51	57	8	24	80
11	71	53	99	98	96	75	90	8	58
72	53	50	59	20	60	58	0	43	7
88	25	46	28	53	100	37	32	63	42
93	34	97	81	60	49	89	38	61	98
64	18	94	16	79	7	83	9	27	62
94	29	51	90	49	39	34	90	58	30
93	79	10	51	62	58	44	31	90	36
26	36	24	82	63	56	18	16	88	53
40	10	27	80	98	5	2	82	76	24
66	100	4	78	31	96	35	48	96	2
55	53	1	35	23	64	62	53	44	82
73	8	70	53	41	93	49	28	70	89
9	33	100	52	93	73	75	36	31	22
18	72	78	32	87	27	91	7	88	44
74	80	38	97	79	28	48	54	71	88
81	93	58	73	12	48	96	79	23	46
59	84	34	4	94	94	42	47	43	84
50	18	64	61	52	41	19	2	76	4
68	94	32	32	34	28	75	5	92	88
27	0	17	63	79	15	78	36	99	34
90	91	78	19	13	58	45	69	36	69
69	38	86	35	86	46	44	13	73	92
98	68	3	79	96	15	3	76	45	36
50	30	29	57	13	41	60	78	17	11
63	48	87	99	11	78	68	80	80	68
5	30	73	69	31	62	72	27	77	6
54	50	55	81	52	37	16	32	83	9
31	0	26	92	4	88	71	65	73	78
28	63	92	94	18	16	58	35	17	14
81	85	0	10	41	34	38	15	62	96
3	17	17	73	39	76	12	57	32	19
57	92	64	96	62	13	73	13	97	86
95	17	13	40	22	27	99	40	59	2
38	85	81	44	71	69	10	8	18	11
3	40	45	73	55	91	65	68	17	44
23	6	52	7	91	53	100	92	85	54
77	38	52	7	17	11	52	30	35	23
43	11	35	8	28	79	56	3	64	94
75	68	84	90	35	82	42	60	50	71
21	34	43	92	25	26	54	19	88	4
1	83	25	67	14	78	60	67	16	15
38	78	5	23	87	34	74	68	12	49
34	9	98	40	1	58	93	54	74	45
70	38	89	78	17	43	72	85	62	0
75	36	82	60	13	27	5	39	94	19
63	62	52	31	66	36	85	61	9	59
100	45	55	85	64	25	90	60	79	42
20	44	59	3	6	35	41	75	83	9
8	19	71	94	45	39	46	90	18	54
42	61	95	52	68	100	87	75	25	87
47	39	88	68	89	85	37	51	74	38
22	52	21	80	29	91	95	12	24	70
16	16	76	33	64	80	97	40	8	100
26	48	27	47	82	41	75	75	16	6
35	70	98	76	30	38	44	55	23	10
49	50	84	57	7	3	52	16	97	69
69	2	5	22	12	12	86	41	17	95
0	55	90	99	45	94	18	62	41	40
93	68	38	6	18	12	55	50	45	31
87	50	99	15	98	39	37	59	49	43
8	96	62	2	45	30	68	23	64	47
58	53	8	100	73	18	5	48	48	7
