p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6942.900000000001	 2.162
	0.9	0.9	2	2	4	0	0	false	0	0.9	0.9	0.2	6937.700000000001	 1.878
	0.9	0.9	2	2	4	0	0	false	0	0.9	0.9	0.2	6917.9	 1.684
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6908.4	 2.204
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6924.599999999999	 1.892
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6947.7	 2.126
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6888.299999999999	 2.002
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6914.4	 2.35
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6968.3	 2.359
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	7088.4	 2.21
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6923.8	 1.999
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.1	0.9	0.2	6874.599999999999	 1.945
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.1	0.1	0.2	7015.400000000001	 2.087
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.1	0.1	0.2	6947.7	 1.787
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6808.8	 20.452
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	1	0.9	0.9	0.2	6946.6	 2.113
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6935.3	 2.064
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6915.4	 1.971
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	6919.5	 2.144
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	7781.599999999999	 2.189
p50x10_0.txt	0.9	0.5	4	1	4	3	0	true	6	0.9	0.9	0.2	7427.900000000001	 2.143
p50x10_0.txt	0.9	0.5	4	1	4	3	0	false	6	0.9	0.9	0.2	7767.4	 2.257
p50x10_0.txt	0.9	0.5	4	1	4	3	0	false	6	0.9	0.9	0.2	7564.400000000001	 2.057
p50x10_0.txt	0.9	0.5	4	1	4	3	0	false	6	0.9	0.9	0.2	7380.400000000001	 2.295
p50x10_0.txt	0.9	0.5	4	1	4	3	0	false	6	0.9	0.9	0.2	7448.3	 2.232
